Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1980,27.0,GSW,NBA,SG,51.0,,1552.0,325.0,685.0,0.474,7.0,22.0,0.318,318.0,663.0,0.48,0.48,135.0,171.0,0.789,28.0,118.0,146.0,187.0,62.0,15.0,121.0,154.0,792.0,,0.0
1981,28.0,SDC,NBA,SG,76.0,,2378.0,519.0,1057.0,0.491,4.0,18.0,0.222,515.0,1039.0,0.496,0.493,237.0,313.0,0.757,49.0,107.0,156.0,372.0,84.0,18.0,176.0,231.0,1279.0,,0.0
1982,29.0,TOT,NBA,SG,74.0,41.0,2042.0,340.0,761.0,0.447,5.0,27.0,0.185,335.0,734.0,0.456,0.45,163.0,223.0,0.731,51.0,135.0,186.0,307.0,67.0,27.0,155.0,213.0,848.0,,0.0
1982,29.0,SDC,NBA,SG,48.0,39.0,1446.0,253.0,575.0,0.44,5.0,24.0,0.208,248.0,551.0,0.45,0.444,123.0,168.0,0.732,34.0,83.0,117.0,233.0,45.0,19.0,116.0,151.0,634.0,,0.0
1982,29.0,SEA,NBA,SG,26.0,2.0,596.0,87.0,186.0,0.468,0.0,3.0,0.0,87.0,183.0,0.475,0.468,40.0,55.0,0.727,17.0,52.0,69.0,74.0,22.0,8.0,39.0,62.0,214.0,,0.0
1983,30.0,SEA,NBA,SG,79.0,17.0,1238.0,175.0,400.0,0.438,3.0,8.0,0.375,172.0,392.0,0.439,0.441,101.0,133.0,0.759,27.0,103.0,130.0,216.0,44.0,8.0,102.0,113.0,454.0,,0.0
