Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017.0,12.0,361,IND,Indiana Pacers,Aaron Brooks,32.0,1.0,0.0,7.0,10.3,15.4,0.67,5.1,10.3,0.5,5.1,5.1,1.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,0.0,25.7
,,1440,,,Al Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,12.0,1983,IND,Indiana Pacers,C.J. Miles,29.0,4.0,2.0,82.0,4.8,10.5,0.46,2.2,7.0,0.31,2.6,3.5,0.75,0.9,0.9,1.0,1.8,1.8,3.5,0.4,0.9,0.4,0.9,5.3,12.7
,,2138,,,Georges Niang,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,12.0,2476,IND,Indiana Pacers,Glen Robinson III,23.0,3.0,0.0,31.0,7.0,7.0,1.0,2.3,2.3,1.0,4.6,4.6,1.0,1.2,2.3,0.5,0.0,3.5,3.5,1.2,0.0,0.0,0.0,2.3,17.4
2017.0,12.0,2823,IND,Indiana Pacers,Jeff Teague,28.0,4.0,4.0,142.0,5.6,11.4,0.49,2.3,4.3,0.53,3.3,7.1,0.46,3.8,4.6,0.83,0.0,3.3,3.3,6.3,1.0,0.8,2.0,3.0,17.2
,,3256,,,Joe Young,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,12.0,2596,IND,Indiana Pacers,Kevin Seraphin,27.0,4.0,0.0,59.0,7.3,15.9,0.46,0.0,0.0,,7.3,15.9,0.46,3.1,4.3,0.71,4.9,3.7,8.5,2.4,0.0,1.2,2.4,6.1,17.7
2017.0,12.0,2745,IND,Indiana Pacers,Lance Stephenson,26.0,4.0,0.0,107.0,9.1,17.8,0.51,2.4,6.1,0.39,6.7,11.8,0.57,1.0,1.3,0.75,0.3,6.7,7.1,3.7,0.7,0.0,1.3,3.7,21.5
2017.0,12.0,51,IND,Indiana Pacers,Lavoy Allen,27.0,3.0,0.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,3.3,0.0,0.0
2017.0,12.0,853,IND,Indiana Pacers,Monta Ellis,31.0,4.0,2.0,76.0,3.8,9.5,0.4,0.9,3.8,0.25,2.8,5.7,0.5,1.9,2.4,0.8,0.5,3.3,3.8,2.4,0.9,0.5,1.9,2.4,10.4
2017.0,12.0,2928,IND,Indiana Pacers,Myles Turner,20.0,4.0,4.0,133.0,5.1,11.9,0.43,0.0,1.6,0.0,5.1,10.3,0.5,1.4,2.2,0.62,1.6,5.7,7.3,0.8,1.9,1.4,1.6,4.1,11.6
2017.0,12.0,1019,IND,Indiana Pacers,Paul George,26.0,4.0,4.0,172.0,7.1,18.4,0.39,3.8,8.8,0.43,3.3,9.6,0.35,5.4,6.3,0.87,1.0,6.3,7.3,6.1,1.5,0.4,2.7,2.7,23.4
,,535,,,Rakeem Christmas,,,,,,,,,,,,,,,,,,,,,,,,,
,,2780,,,Rodney Stuckey,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,12.0,3262,IND,Indiana Pacers,Thaddeus Young,28.0,4.0,4.0,140.0,5.4,10.0,0.54,0.3,1.0,0.25,5.1,9.0,0.57,1.3,2.6,0.5,5.7,3.6,9.3,2.6,2.1,0.3,1.5,2.8,12.3
