Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,23.0,TOR,NBA,SG,80.0,49.0,1809.0,8.5,19.6,0.431,1.8,4.8,0.382,6.6,14.8,0.447,3.0,4.2,0.717,3.3,4.3,7.6,3.1,1.8,0.6,2.3,4.8,21.8,,105.0,105.0
2002,24.0,TOR,NBA,SF,63.0,56.0,1988.0,9.1,20.9,0.438,2.3,6.3,0.364,6.9,14.6,0.469,3.5,4.6,0.751,2.5,3.6,6.1,4.2,2.0,0.3,2.3,4.7,24.0,,109.0,106.0
2003,25.0,TOR,NBA,SF,82.0,80.0,2949.0,7.6,19.4,0.392,2.1,6.2,0.337,5.5,13.2,0.418,3.5,4.5,0.789,1.8,4.8,6.6,3.4,1.6,0.6,2.3,4.2,20.9,,101.0,109.0
2004,26.0,TOR,NBA,SF,82.0,29.0,2148.0,6.1,15.1,0.405,3.2,8.8,0.371,2.9,6.4,0.453,2.0,2.4,0.809,0.9,5.8,6.7,2.9,2.3,0.4,1.8,5.3,17.5,,105.0,101.0
2005,27.0,TOR,NBA,SG,82.0,61.0,2510.0,7.3,17.5,0.42,2.7,6.9,0.385,4.7,10.6,0.442,3.9,4.7,0.832,1.5,5.6,7.0,3.5,1.9,0.4,1.9,4.5,21.2,,110.0,109.0
2006,28.0,TOR,NBA,SG,82.0,77.0,3140.0,8.0,18.4,0.436,3.0,7.5,0.395,5.1,10.9,0.465,4.0,4.9,0.82,1.1,5.3,6.4,3.2,1.7,0.3,2.1,3.7,23.1,,112.0,113.0
2007,29.0,TOR,NBA,SF,71.0,12.0,1515.0,7.6,17.7,0.429,3.6,10.1,0.359,4.0,7.6,0.523,2.9,4.2,0.683,1.1,7.0,8.1,1.6,1.5,0.4,1.8,4.3,21.7,,106.0,106.0
2008,30.0,NOH,NBA,SG,76.0,76.0,1796.0,6.4,15.3,0.417,3.4,8.5,0.394,3.0,6.8,0.445,1.9,2.5,0.765,1.1,5.1,6.1,2.0,1.4,0.2,1.2,3.7,18.1,,112.0,108.0
2009,31.0,NOH,NBA,SG,43.0,9.0,515.0,7.7,19.4,0.399,3.5,9.0,0.388,4.2,10.4,0.408,1.3,2.0,0.632,1.4,7.5,8.9,1.7,1.6,0.2,1.6,5.4,20.3,,100.0,107.0
2010,32.0,NOH,NBA,SG,46.0,39.0,973.0,6.2,16.0,0.385,3.3,9.1,0.363,2.9,6.9,0.415,1.8,2.9,0.611,0.9,5.8,6.7,2.2,1.3,0.3,1.4,4.3,17.4,,102.0,112.0
2011,33.0,OKC,NBA,SG,4.0,0.0,23.0,4.5,11.3,0.4,0.0,2.3,0.0,4.5,9.0,0.5,0.0,0.0,,0.0,6.8,6.8,2.3,0.0,0.0,0.0,11.3,9.0,,95.0,112.0
