Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,19,1063,NOH,New Orleans Hornets,Eric Gordon,23,9,9,34.4,7.0,15.6,0.45,1.1,4.4,0.25,5.9,11.1,0.53,0.49,5.4,7.2,0.75,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6
2012,19,1393,NOH,New Orleans Hornets,Jarrett Jack,28,45,39,34.0,5.9,13.0,0.46,0.9,2.5,0.35,5.0,10.5,0.48,0.49,2.9,3.3,0.87,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,15.6
2012,19,105,NOH,New Orleans Hornets,Trevor Ariza,26,41,41,32.9,4.1,9.8,0.42,0.7,2.1,0.33,3.4,7.7,0.44,0.45,1.9,2.5,0.78,1.0,4.2,5.2,3.3,1.7,0.6,1.9,1.8,10.8
2012,19,208,NOH,New Orleans Hornets,Marco Belinelli,25,66,55,29.8,4.3,10.4,0.42,1.6,4.3,0.38,2.7,6.1,0.44,0.5,1.5,2.0,0.78,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,11.8
2012,19,1577,NOH,New Orleans Hornets,Chris Kaman,29,47,33,29.2,5.7,12.7,0.45,0.0,0.0,,5.7,12.7,0.45,0.45,1.8,2.3,0.78,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,13.1
2012,19,2189,NOH,New Orleans Hornets,Emeka Okafor,29,27,27,28.9,4.2,7.9,0.53,0.0,0.0,,4.2,7.9,0.53,0.53,1.4,2.7,0.51,2.6,5.3,7.9,0.9,0.6,1.0,1.4,2.7,9.9
2012,19,2960,NOH,New Orleans Hornets,Greivis Vasquez,25,66,26,25.8,3.4,7.9,0.43,0.7,2.0,0.32,2.8,5.9,0.47,0.47,1.5,1.8,0.82,0.3,2.3,2.6,5.4,0.9,0.1,2.2,1.9,8.9
2012,19,1686,NOH,New Orleans Hornets,Carl Landry,28,41,8,24.4,4.4,8.8,0.5,0.0,0.1,0.0,4.4,8.8,0.51,0.5,3.6,4.5,0.8,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,12.5
2012,19,2682,NOH,New Orleans Hornets,Jason Smith,25,40,29,23.7,4.5,8.7,0.52,0.0,0.2,0.11,4.5,8.5,0.53,0.52,0.8,1.2,0.7,1.8,3.1,4.9,0.9,0.5,1.0,1.0,2.6,9.9
2012,19,64,NOH,New Orleans Hornets,Al-Farouq Aminu,21,66,21,22.4,2.3,5.5,0.41,0.2,0.7,0.28,2.1,4.8,0.43,0.43,1.3,1.7,0.75,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,6.0
2012,19,127,NOH,New Orleans Hornets,Gustavo Ayon,26,54,24,20.1,2.6,4.8,0.54,0.0,0.0,0.0,2.6,4.8,0.54,0.54,0.7,1.2,0.62,1.6,3.3,4.9,1.4,1.0,0.9,0.9,2.2,5.9
2012,19,812,NOH,New Orleans Hornets,Jerome Dyson,24,9,1,20.0,2.1,5.3,0.4,0.1,0.9,0.12,2.0,4.4,0.45,0.41,3.1,4.0,0.78,0.2,1.9,2.1,2.0,1.2,0.2,2.2,2.1,7.4
2012,19,3039,NOH,New Orleans Hornets,Darryl Watkins,27,5,0,19.6,1.4,2.8,0.5,0.0,0.0,,1.4,2.8,0.5,0.5,1.8,3.6,0.5,1.6,3.8,5.4,0.6,1.0,0.8,1.6,2.8,4.6
2012,19,1559,NOH,New Orleans Hornets,Solomon Jones,27,11,1,17.8,2.1,4.8,0.43,0.0,0.0,,2.1,4.8,0.43,0.43,1.4,1.6,0.83,1.9,1.8,3.7,0.6,0.5,0.5,1.2,2.8,5.5
2012,19,1262,NOH,New Orleans Hornets,Xavier Henry,20,45,0,16.9,2.0,5.1,0.4,0.2,0.4,0.41,1.8,4.7,0.39,0.41,1.2,1.9,0.61,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3
2012,19,2855,NOH,New Orleans Hornets,Lance Thomas,23,42,10,15.0,1.4,3.0,0.45,0.0,0.0,0.0,1.4,3.0,0.46,0.45,1.2,1.5,0.84,1.2,1.8,3.0,0.3,0.2,0.2,0.6,1.9,4.0
2012,19,2782,NOH,New Orleans Hornets,DaJuan Summers,24,15,6,13.9,1.9,4.3,0.43,0.3,1.1,0.31,1.5,3.3,0.47,0.47,0.5,0.6,0.78,0.5,1.0,1.5,0.7,0.5,0.0,0.5,2.1,4.5
2012,19,2659,NOH,New Orleans Hornets,Donald Sloan,24,3,0,13.7,1.7,4.7,0.36,0.0,0.7,0.0,1.7,4.0,0.42,0.36,0.7,1.3,0.5,0.7,0.3,1.0,2.7,0.7,0.0,1.7,0.7,4.0
2012,19,1474,NOH,New Orleans Hornets,Chris Johnson,26,7,0,11.7,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.7,1.0,0.71,1.0,2.1,3.1,0.1,0.7,0.1,1.1,1.9,3.3
2012,19,929,NOH,New Orleans Hornets,Jeff Foote,24,4,0,9.8,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.3,1.0
2012,19,1471,NOH,New Orleans Hornets,Carldell Johnson,29,15,0,7.9,0.7,2.3,0.31,0.3,1.0,0.27,0.5,1.3,0.35,0.37,0.1,0.2,0.33,0.1,0.5,0.6,1.5,0.5,0.0,0.5,0.7,1.8
2012,19,1514,NOH,New Orleans Hornets,Trey Johnson,27,11,0,5.5,0.7,1.3,0.57,0.0,0.0,,0.7,1.3,0.57,0.57,0.5,0.5,1.0,0.3,0.8,1.1,0.4,0.1,0.0,0.5,0.9,1.9
