Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,21.0,LAC,NBA,C,79.0,37.0,2088.0,5.6,11.4,0.49,0.0,0.1,0.333,5.6,11.3,0.491,3.9,5.3,0.746,2.8,7.6,10.3,1.4,1.1,3.6,2.5,4.9,15.1
1987,22.0,LAC,NBA,C,72.0,61.0,2230.0,5.2,11.5,0.449,0.0,0.0,0.0,5.2,11.5,0.45,3.0,4.2,0.715,2.2,7.3,9.5,2.2,1.0,3.0,3.0,4.1,13.4
1988,23.0,LAC,NBA,C,66.0,59.0,2171.0,5.6,11.5,0.491,0.0,0.1,0.0,5.6,11.4,0.496,3.0,4.2,0.706,1.9,6.9,8.8,2.9,0.8,3.7,3.7,3.4,14.3
1989,24.0,LAC,NBA,C,79.0,62.0,2585.0,6.8,12.6,0.541,0.0,0.0,0.0,6.8,12.6,0.543,4.4,5.9,0.744,2.3,7.4,9.7,2.2,0.8,3.1,3.3,3.1,18.1
1990,25.0,LAC,NBA,C,71.0,58.0,2313.0,5.6,10.7,0.526,0.0,0.0,0.0,5.6,10.7,0.527,3.7,5.0,0.732,2.4,7.8,10.2,2.5,0.9,2.9,2.9,3.4,14.9
1991,26.0,TOT,NBA,C,70.0,65.0,2236.0,6.2,12.5,0.496,0.0,0.0,,6.2,12.5,0.496,3.4,4.7,0.712,2.5,9.1,11.6,1.9,0.9,2.3,3.8,3.0,15.8
1991,26.0,LAC,NBA,C,39.0,38.0,1337.0,6.2,12.5,0.492,0.0,0.0,,6.2,12.5,0.492,3.3,4.6,0.728,2.6,10.1,12.6,2.0,0.7,2.5,3.7,3.0,15.6
1991,26.0,SEA,NBA,C,31.0,27.0,899.0,6.3,12.5,0.502,0.0,0.0,,6.3,12.5,0.502,3.5,5.0,0.69,2.5,7.7,10.2,1.8,1.1,2.2,3.9,3.0,16.1
1992,27.0,SEA,NBA,C,63.0,61.0,1941.0,6.6,13.7,0.478,0.0,0.0,0.0,6.6,13.7,0.48,3.2,4.6,0.687,2.4,7.1,9.5,1.4,0.7,2.2,3.2,3.4,16.3
1993,28.0,TOT,NBA,C,59.0,6.0,754.0,6.4,12.9,0.491,0.0,0.0,,6.4,12.9,0.491,3.3,5.0,0.663,2.4,7.5,10.0,1.1,1.5,2.3,3.7,6.4,16.0
1993,28.0,SEA,NBA,C,31.0,6.0,448.0,6.5,13.1,0.497,0.0,0.0,,6.5,13.1,0.497,3.8,5.4,0.701,2.2,6.9,9.1,1.0,1.4,2.8,3.4,5.9,16.8
1993,28.0,LAL,NBA,C,28.0,0.0,306.0,6.1,12.7,0.481,0.0,0.0,,6.1,12.7,0.481,2.6,4.4,0.595,2.8,8.5,11.3,1.2,1.6,1.5,4.2,7.2,14.8
1994,29.0,NJN,NBA,C,77.0,74.0,1817.0,5.6,11.7,0.48,0.0,0.0,,5.6,11.7,0.48,3.0,4.2,0.71,2.7,7.2,9.9,0.9,0.7,1.8,1.9,3.9,14.2
1995,30.0,NJN,NBA,C,61.0,57.0,1598.0,6.1,12.0,0.51,0.0,0.0,,6.1,12.0,0.51,3.0,3.9,0.76,2.1,7.8,9.9,0.9,0.5,1.4,2.8,3.4,15.2
1996,31.0,TOT,NBA,C,83.0,71.0,1896.0,5.6,11.2,0.498,0.0,0.1,0.0,5.6,11.1,0.501,2.7,3.7,0.722,2.7,7.6,10.2,1.2,0.9,1.6,2.7,4.3,13.8
1996,31.0,VAN,NBA,C,13.0,13.0,404.0,6.3,14.3,0.441,0.0,0.0,,6.3,14.3,0.441,3.5,5.0,0.696,2.8,6.4,9.2,1.4,0.9,1.3,3.0,3.6,16.1
1996,31.0,MIL,NBA,C,70.0,58.0,1492.0,5.4,10.4,0.52,0.0,0.1,0.0,5.4,10.3,0.523,2.4,3.3,0.732,2.7,7.9,10.5,1.2,0.8,1.7,2.7,4.4,13.2
1997,32.0,TOR,NBA,C,4.0,3.0,44.0,4.1,9.8,0.417,0.0,0.0,,4.1,9.8,0.417,2.5,3.3,0.75,2.5,4.9,7.4,0.8,0.8,0.0,1.6,4.1,10.6
1998,33.0,PHI,NBA,C,14.0,0.0,197.0,4.0,7.5,0.537,0.0,0.0,,4.0,7.5,0.537,3.5,5.5,0.633,3.3,6.4,9.7,0.5,0.7,0.7,2.2,4.8,11.5
1999,34.0,PHI,NBA,C,6.0,0.0,33.0,2.2,7.6,0.286,0.0,0.0,,2.2,7.6,0.286,0.0,0.0,,3.3,5.5,8.7,1.1,0.0,0.0,3.3,6.5,4.4
