PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Patrick Ewing,34.0,78,78.0,2887,655,1342,0.488,2,9,0.222,653,1333,0.49,0.489,439,582,0.754,175,659,834,156,69,189,269,250,1751
Charles Oakley,33.0,80,80.0,2873,339,694,0.488,5,19,0.263,334,675,0.495,0.49200000000000005,181,224,0.8079999999999999,246,535,781,221,111,21,171,305,864
Allan Houston,25.0,81,81.0,2681,437,1032,0.423,148,384,0.385,289,648,0.446,0.495,175,218,0.8029999999999999,43,197,240,179,41,18,167,233,1197
Larry Johnson,27.0,76,76.0,2613,376,735,0.512,34,105,0.324,342,630,0.5429999999999999,0.535,190,274,0.693,165,228,393,174,64,36,136,249,976
Chris Childs,29.0,65,61.0,2076,211,510,0.414,70,181,0.387,141,329,0.429,0.48200000000000004,113,149,0.758,22,169,191,398,78,11,180,213,605
John Starks,31.0,77,1.0,2042,369,856,0.431,150,407,0.369,219,449,0.488,0.519,173,225,0.769,36,169,205,217,90,11,158,196,1061
Charlie Ward,26.0,79,21.0,1763,133,337,0.395,48,154,0.312,85,183,0.46399999999999997,0.466,95,125,0.76,45,175,220,326,83,15,147,188,409
Buck Williams,36.0,74,4.0,1496,175,326,0.537,0,1,0.0,175,325,0.5379999999999999,0.537,115,179,0.642,166,231,397,53,40,38,79,204,465
John Wallace,22.0,68,6.0,787,122,236,0.517,2,4,0.5,120,232,0.517,0.521,79,110,0.718,51,104,155,37,21,25,76,102,325
Scott Brooks,31.0,38,0.0,251,19,39,0.48700000000000004,5,12,0.41700000000000004,14,27,0.519,0.551,14,15,0.9329999999999999,6,12,18,29,21,0,17,35,57
Walter McCarty,22.0,35,0.0,192,26,68,0.382,4,14,0.28600000000000003,22,54,0.40700000000000003,0.41200000000000003,8,14,0.5710000000000001,8,15,23,13,7,9,17,38,64
Herb Williams,38.0,21,2.0,184,18,46,0.391,0,1,0.0,18,45,0.4,0.391,3,4,0.75,9,22,31,5,4,5,5,18,39
Chris Jent,27.0,3,0.0,10,2,6,0.33299999999999996,2,3,0.667,0,3,0.0,0.5,0,0,,1,0,1,1,0,0,0,2,6
Team Totals,,82,,19855,2882,6227,0.46299999999999997,470,1294,0.363,2412,4933,0.489,0.501,1585,2119,0.748,973,2516,3489,1809,629,378,1462,2033,7819
