PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jerry Stackhouse,22.0,81,81.0,3166,533,1308,0.40700000000000003,102,342,0.298,431,966,0.446,0.446,511,667,0.7659999999999999,156,182,338,253,93,63,316,219,1679
Allen Iverson,21.0,76,74.0,3045,625,1504,0.41600000000000004,155,455,0.341,470,1049,0.44799999999999995,0.467,382,544,0.7020000000000001,115,197,312,567,157,24,337,233,1787
Clarence Weatherspoon,26.0,82,82.0,2949,398,811,0.491,1,6,0.16699999999999998,397,805,0.493,0.491,206,279,0.738,219,460,679,140,74,86,137,187,1003
Derrick Coleman,29.0,57,54.0,2102,364,836,0.435,32,119,0.26899999999999996,332,717,0.46299999999999997,0.455,272,365,0.745,157,416,573,193,50,75,184,164,1032
Mark Davis,23.0,75,17.0,1705,251,535,0.469,24,93,0.258,227,442,0.514,0.49200000000000005,113,168,0.6729999999999999,138,185,323,135,85,31,118,230,639
Scott Williams,28.0,62,52.0,1317,162,318,0.509,0,2,0.0,162,316,0.513,0.509,38,55,0.691,155,242,397,41,44,41,50,206,362
Michael Cage,35.0,82,24.0,1247,66,141,0.46799999999999997,0,0,,66,141,0.46799999999999997,0.46799999999999997,19,41,0.46299999999999997,112,208,320,43,48,42,17,118,151
Rex Walters,26.0,59,16.0,1041,148,325,0.455,57,148,0.385,91,177,0.514,0.5429999999999999,49,62,0.79,21,86,107,113,28,3,61,75,402
Lucious Harris,26.0,54,3.0,813,112,294,0.381,36,99,0.364,76,195,0.39,0.442,33,47,0.7020000000000001,27,44,71,50,41,3,34,45,293
Don MacLean,27.0,37,2.0,733,163,365,0.447,12,38,0.316,151,327,0.462,0.46299999999999997,64,97,0.66,41,99,140,37,12,10,47,71,402
Doug Overton,27.0,61,4.0,634,81,190,0.426,10,40,0.25,71,150,0.473,0.45299999999999996,45,48,0.938,18,50,68,101,24,0,39,44,217
Adrian Caldwell,30.0,27,0.0,365,30,57,0.526,0,0,,30,57,0.526,0.526,12,33,0.364,38,73,111,7,8,7,16,60,72
Mark Hendrickson,22.0,29,1.0,301,32,77,0.41600000000000004,3,12,0.25,29,65,0.446,0.435,18,26,0.6920000000000001,35,57,92,3,10,4,14,32,85
Mark Bradtke,28.0,36,0.0,251,25,58,0.431,0,0,,25,58,0.431,0.431,9,13,0.6920000000000001,26,42,68,7,5,5,9,34,59
Frankie King,24.0,7,0.0,59,7,17,0.41200000000000003,1,2,0.5,6,15,0.4,0.441,5,5,1.0,4,10,14,5,4,0,3,7,20
Joe Courtney,27.0,4,0.0,52,6,14,0.429,0,0,,6,14,0.429,0.429,0,0,,5,4,9,0,0,0,1,8,12
Team Totals,,82,,19780,3003,6850,0.43799999999999994,433,1356,0.319,2570,5494,0.46799999999999997,0.47,1776,2450,0.725,1267,2355,3622,1695,683,394,1437,1733,8215
