Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,19.0,CHI,NBA,SF,61.0,45.0,1663.0,8.7,20.1,0.434,1.0,3.7,0.265,7.8,16.5,0.472,3.7,5.1,0.741,2.9,7.2,10.1,4.2,1.5,0.8,3.7,3.1,22.2,,98.0,100.0
2006,20.0,CHI,NBA,SF,78.0,56.0,2604.0,8.8,18.9,0.463,0.4,1.5,0.269,8.3,17.4,0.481,4.1,5.5,0.75,2.5,7.7,10.2,2.9,1.4,1.0,2.1,2.5,22.1,,106.0,103.0
2007,21.0,CHI,NBA,SF,82.0,82.0,3071.0,10.5,20.3,0.517,0.0,0.1,0.143,10.5,20.2,0.519,4.7,6.0,0.777,2.5,7.2,9.7,3.4,1.6,0.8,2.6,2.8,25.7,,112.0,100.0
2008,22.0,CHI,NBA,SF,63.0,59.0,2128.0,10.4,21.7,0.479,0.2,0.5,0.364,10.2,21.2,0.482,4.9,6.4,0.77,3.3,6.3,9.6,3.8,1.4,0.7,2.9,2.8,25.9,,107.0,109.0
2009,23.0,CHI,NBA,SF,49.0,46.0,1665.0,8.2,18.3,0.448,0.2,0.6,0.4,8.0,17.7,0.45,4.7,5.9,0.796,2.5,6.7,9.1,2.9,1.9,0.8,2.2,2.6,21.4,,106.0,109.0
2010,24.0,CHI,NBA,SF,70.0,69.0,2651.0,9.2,19.7,0.466,0.6,1.6,0.386,8.6,18.1,0.474,4.9,6.4,0.764,2.5,7.4,10.0,2.8,1.3,1.2,2.6,2.5,23.9,,106.0,106.0
2011,25.0,CHI,NBA,SF,82.0,82.0,3208.0,8.8,19.1,0.46,1.9,5.5,0.345,6.9,13.6,0.506,4.2,5.6,0.753,1.9,6.0,7.9,3.8,1.3,0.8,2.6,2.7,23.7,,111.0,102.0
2012,26.0,CHI,NBA,SF,54.0,54.0,2129.0,7.9,19.1,0.412,2.0,5.4,0.367,5.9,13.7,0.43,3.2,4.2,0.77,1.9,6.9,8.9,4.0,1.4,0.9,2.4,2.0,20.9,,105.0,100.0
2013,27.0,CHI,NBA,SF,75.0,75.0,2903.0,8.6,20.2,0.426,1.4,4.3,0.322,7.2,15.9,0.455,4.3,5.2,0.816,3.0,5.8,8.8,4.1,1.5,0.6,2.7,1.9,22.9,,105.0,105.0
2014,28.0,TOT,NBA,SF,63.0,63.0,2213.0,8.7,20.3,0.431,1.3,4.5,0.302,7.4,15.8,0.468,5.0,6.3,0.791,2.3,6.2,8.5,4.3,1.5,0.2,2.7,2.6,23.8,,106.0,107.0
2014,28.0,CHI,NBA,SF,23.0,23.0,860.0,9.9,21.9,0.452,1.1,3.8,0.274,8.8,18.1,0.49,6.2,7.7,0.815,2.5,7.3,9.8,5.3,1.5,0.2,3.7,3.3,27.1,,106.0,102.0
2014,28.0,CLE,NBA,SF,40.0,40.0,1353.0,8.0,19.3,0.417,1.5,4.8,0.315,6.5,14.4,0.451,4.2,5.5,0.771,2.2,5.5,7.7,3.7,1.4,0.2,2.1,2.2,21.8,,106.0,110.0
2015,29.0,MIA,NBA,SF,72.0,72.0,2421.0,8.0,17.2,0.469,1.7,4.8,0.355,6.3,12.4,0.513,4.2,5.5,0.761,2.2,6.0,8.2,3.0,1.4,0.5,2.4,2.4,22.0,,110.0,109.0
2016,30.0,MIA,NBA,PF,74.0,73.0,2394.0,7.3,16.0,0.455,1.9,5.5,0.344,5.4,10.5,0.513,3.1,4.1,0.755,2.3,7.2,9.5,3.0,1.6,0.6,1.7,2.6,19.5,,112.0,105.0
2017,31.0,LAL,NBA,SF,56.0,49.0,1486.0,5.4,13.9,0.387,1.7,5.4,0.309,3.7,8.5,0.436,1.5,2.1,0.73,2.1,7.6,9.7,2.4,1.6,0.7,1.4,2.0,13.9,,101.0,113.0
2018,32.0,LAL,NBA,SF,1.0,1.0,13.0,3.7,7.4,0.5,0.0,0.0,,3.7,7.4,0.5,0.0,0.0,,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,7.4,,77.0,109.0
2019,33.0,MIN,NBA,SF,22.0,2.0,392.0,7.2,14.4,0.5,1.7,5.4,0.318,5.5,9.0,0.608,3.1,4.3,0.714,2.4,6.5,8.9,2.2,1.8,1.0,1.7,2.9,19.2,,117.0,113.0
