Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2006,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",22.0,NBA,SF,78.0,17.0,1765.0,6.7,14.5,0.46,0.9,2.8,0.32,5.8,11.7,0.5,3.5,4.5,0.78,4.0,7.7,11.6,2.7,1.8,1.9,2.4,6.4,17.8,110.0,101.0
2007,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",23.0,NBA,SF,82.0,57.0,2785.0,7.4,16.2,0.46,2.1,5.4,0.38,5.4,10.8,0.5,4.4,5.5,0.8,2.1,5.0,7.1,2.1,1.2,1.1,2.5,4.6,21.3,111.0,107.0
2008,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",24.0,NBA,SF,80.0,80.0,2876.0,9.2,20.6,0.45,2.9,7.2,0.4,6.3,13.4,0.47,5.5,6.5,0.85,1.6,6.7,8.3,2.8,1.6,1.4,2.9,5.0,26.8,110.0,107.0
2009,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",25.0,NBA,SF,67.0,66.0,2424.0,11.7,26.2,0.45,3.7,9.2,0.4,8.0,17.0,0.47,8.3,9.4,0.88,1.0,6.0,7.0,3.8,1.4,2.0,3.4,4.2,35.5,114.0,109.0
2010,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",26.0,NBA,SF,62.0,62.0,2278.0,10.6,24.7,0.43,3.4,9.5,0.36,7.2,15.2,0.47,7.9,9.3,0.85,1.5,6.0,7.4,3.7,2.0,1.1,3.4,4.0,32.5,108.0,106.0
2011,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",27.0,NBA,SF,79.0,79.0,2763.0,9.8,23.1,0.42,2.9,7.5,0.39,6.9,15.6,0.44,7.2,8.5,0.85,1.6,6.2,7.8,3.7,1.6,1.1,3.8,3.9,29.7,107.0,106.0
2012,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",28.0,NBA,SF,62.0,62.0,2062.0,10.0,24.1,0.42,3.2,8.3,0.38,6.9,15.9,0.43,6.5,7.5,0.87,2.0,5.8,7.9,2.8,1.6,1.0,2.8,3.7,29.7,111.0,104.0
2013,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",29.0,NBA,SF,5.0,0.0,74.0,7.2,25.2,0.29,1.4,7.2,0.2,5.8,18.0,0.32,3.6,5.8,0.62,2.2,4.3,6.5,2.2,1.4,0.7,2.9,4.3,19.4,77.0,103.0
2014,31,1077,TOT,Total After Trade,Danny Granger,"April 20, 1983",30.0,NBA,SF,41.0,2.0,847.0,7.0,18.7,0.38,2.6,7.8,0.34,4.4,10.9,0.41,3.8,4.1,0.94,1.9,6.2,8.1,2.5,0.7,1.0,2.8,3.8,20.5,99.0,103.0
2014,12,1077,IND,Indiana Pacers,Danny Granger,"April 20, 1983",30.0,NBA,SF,29.0,2.0,653.0,6.4,17.7,0.36,2.5,7.5,0.33,3.9,10.3,0.38,4.1,4.2,0.96,1.9,6.4,8.3,2.6,0.7,1.0,2.9,3.3,19.2,98.0,102.0
2014,13,1077,LAC,Los Angeles Clippers,Danny Granger,"April 20, 1983",30.0,NBA,SF,12.0,0.0,194.0,9.3,21.7,0.43,3.1,8.8,0.35,6.2,12.9,0.48,3.1,3.6,0.86,1.8,5.4,7.2,2.1,0.8,1.0,2.6,5.4,24.8,103.0,108.0
2015,16,1077,MIA,Miami Heat,Danny Granger,"April 20, 1983",31.0,NBA,SF,30.0,6.0,613.0,5.6,14.0,0.4,2.6,7.2,0.36,3.0,6.7,0.45,2.4,3.2,0.76,1.7,5.2,6.9,1.5,1.1,0.5,2.1,5.8,16.2,102.0,110.0
