Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,28,217,TOR,Toronto Raptors,7,Benoit Benjamin,C,7-0,250,1964-11-22,US,11,Creighton
1997,28,461,TOR,Toronto Raptors,21,Marcus Camby,C,6-11,220,1974-03-22,US,R,UMass
1997,28,533,TOR,Toronto Raptors,13,Doug Christie,SG,6-6,200,1970-05-09,US,4,Pepperdine
1997,28,650,TOR,Toronto Raptors,35,Earl Cureton,PF,6-9,210,1957-09-03,US,11,"Robert Morris University (PA), Detroit Mercy"
1997,28,690,TOR,Toronto Raptors,44,Hubert Davis,SG,6-5,183,1970-05-17,US,4,UNC
1997,28,816,TOR,Toronto Raptors,55,Acie Earl,C,6-10,240,1970-06-23,US,3,Iowa
1997,28,1560,TOR,Toronto Raptors,54,Popeye Jones,PF,6-8,250,1970-06-17,US,3,Murray State
1997,28,1748,TOR,Toronto Raptors,32,Martin Lewis,SF,6-5,210,1975-04-28,US,1,"Butler County Community College, Seward County Community College"
1997,28,1771,TOR,Toronto Raptors,33,Brad Lohaus,PF,6-11,230,1964-09-29,US,9,Iowa
1997,28,1774,TOR,Toronto Raptors,25,John Long,SG,6-5,195,1956-08-28,US,13,Detroit Mercy
1997,28,2000,TOR,Toronto Raptors,2,Oliver Miller,C,6-9,280,1970-04-06,US,4,Arkansas
1997,28,2210,TOR,Toronto Raptors,24,Jimmy Oliver,SG,6-5,205,1969-07-12,US,2,Purdue
1997,28,2436,TOR,Toronto Raptors,31,Shawn Respert,SG,6-1,195,1972-02-06,US,1,Michigan State
1997,28,2504,TOR,Toronto Raptors,34,Carlos Rogers,PF,6-11,220,1971-02-06,US,2,"Little Rock, Tennessee State"
1997,28,2527,TOR,Toronto Raptors,7,Clifford Rozier,C,6-11,245,1972-10-31,US,2,"UNC, Louisville"
1997,28,2663,TOR,Toronto Raptors,24,Reggie Slater,PF,6-7,215,1970-08-27,US,2,Wyoming
1997,28,2775,TOR,Toronto Raptors,20,Damon Stoudamire,PG,5-10,171,1973-09-03,US,1,Arizona
1997,28,2806,TOR,Toronto Raptors,3,Zan Tabak,C,7-0,245,1970-06-15,HR,2,
1997,28,3109,TOR,Toronto Raptors,12,Donald Whiteside,PG,5-10,160,1969-04-25,US,R,Northern Illinois
1997,28,3193,TOR,Toronto Raptors,42,Walt Williams,SF,6-8,219,1970-04-16,US,4,Maryland
1997,28,3256,TOR,Toronto Raptors,4,Sharone Wright,C,6-11,260,1973-01-30,US,2,Clemson
