Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,17,54,MIL,Milwaukee Bucks,34,Ray Allen,SG,6-5,205,1975-07-20,US,R,UConn
1997,17,148,MIL,Milwaukee Bucks,42,Vin Baker,PF,6-11,232,1971-11-23,US,3,University of Hartford
1997,17,372,MIL,Milwaukee Bucks,52,Chucky Brown,SF,6-7,214,1968-02-29,US,7,NC State
1997,17,484,MIL,Milwaukee Bucks,40,Jimmy Carruth,PF,6-10,265,1969-11-04,US,R,Virginia Tech
1997,17,773,MIL,Milwaukee Bucks,20,Sherman Douglas,PG,6-0,180,1966-09-15,US,7,Syracuse
1997,17,816,MIL,Milwaukee Bucks,55,Acie Earl,C,6-10,240,1970-06-23,US,3,Iowa
1997,17,1040,MIL,Milwaukee Bucks,10,Armen Gilliam,PF,6-9,230,1964-05-28,US,9,UNLV
1997,17,1172,MIL,Milwaukee Bucks,12,Darrin Hancock,SF,6-7,205,1971-11-03,US,2,Kansas
1997,17,1694,MIL,Milwaukee Bucks,28,Andrew Lang,C,6-11,245,1966-06-28,US,8,Arkansas
1997,17,1857,MIL,Milwaukee Bucks,21,Cuonzo Martin,SG,6-5,213,1971-09-23,US,1,Purdue
1997,17,2141,MIL,Milwaukee Bucks,22,Johnny Newman,SF,6-7,190,1963-11-28,US,10,Richmond
1997,17,2293,MIL,Milwaukee Bucks,5,Elliot Perry,PG,6-0,150,1969-03-28,US,4,Memphis
1997,17,2436,MIL,Milwaukee Bucks,3,Shawn Respert,SG,6-1,195,1972-02-06,US,1,Michigan State
1997,17,2483,MIL,Milwaukee Bucks,13,Glenn Robinson,SF,6-7,225,1973-01-10,US,2,Purdue
1997,17,2909,MIL,Milwaukee Bucks,51,Keith Tower,C,6-11,250,1970-05-15,US,3,Notre Dame
1997,17,3225,MIL,Milwaukee Bucks,23,Joe Wolf,C,6-11,230,1964-12-17,US,8,UNC
1997,17,3230,MIL,Milwaukee Bucks,7,David Wood,PF,6-9,227,1964-11-30,US,6,Nevada
