Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,29,84,UTA,Utah Jazz,40,Shandon Anderson,SG,6-6,208,1973-12-31,US,R,Georgia
1997,29,474,UTA,Utah Jazz,55,Antoine Carr,PF,6-9,225,1961-07-23,US,12,Wichita State
1997,29,841,UTA,Utah Jazz,10,Howard Eisley,PG,6-2,177,1972-12-04,US,2,Boston College
1997,29,946,UTA,Utah Jazz,44,Greg Foster,C,6-11,240,1968-10-03,US,6,"UCLA, Texas-El Paso"
1997,29,1330,UTA,Utah Jazz,14,Jeff Hornacek,SG,6-3,190,1963-05-03,US,10,Iowa State
1997,29,1345,UTA,Utah Jazz,43,Stephen Howard,SF,6-9,225,1970-07-15,US,2,DePaul
1997,29,1589,UTA,Utah Jazz,31,Adam Keefe,C,6-9,230,1970-02-22,US,4,Stanford
1997,29,1826,UTA,Utah Jazz,32,Karl Malone,PF,6-9,250,1963-07-24,US,11,Louisiana Tech
1997,29,2053,UTA,Utah Jazz,34,Chris Morris,SF,6-8,210,1966-01-20,US,8,Auburn
1997,29,2130,UTA,Utah Jazz,30,Ruben Nembhard,SG,6-3,208,1972-02-20,US,R,Weber State
1997,29,2221,UTA,Utah Jazz,0,Greg Ostertag,C,7-2,280,1973-03-06,US,1,Kansas
1997,29,2539,UTA,Utah Jazz,3,Bryon Russell,SF,6-7,225,1970-12-31,US,3,Cal State Long Beach
1997,29,2767,UTA,Utah Jazz,12,John Stockton,PG,6-1,170,1962-03-26,US,12,Gonzaga
1997,29,2870,UTA,Utah Jazz,22,Brooks Thompson,PG,6-4,193,1970-07-19,US,2,"Texas A&M, Oklahoma State"
1997,29,3050,UTA,Utah Jazz,15,Jamie Watson,SF,6-7,190,1972-02-23,US,2,South Carolina
