Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,6,2013,CLE,Cleveland Cavaliers,Mike Mitchell,"January 1, 1956",24.0,NBA,SF,82.0,,2802.0,775.0,1482.0,0.52,0.0,6.0,0.0,775.0,1476.0,0.52,0.52,270.0,343.0,0.79,206.0,385.0,591.0,93.0,70.0,77.0,172.0,259.0,1820.0,0.0
1981,6,2013,CLE,Cleveland Cavaliers,Mike Mitchell,"January 1, 1956",25.0,NBA,SF,82.0,,3194.0,853.0,1791.0,0.48,4.0,9.0,0.44,849.0,1782.0,0.48,0.48,302.0,385.0,0.78,215.0,287.0,502.0,139.0,63.0,52.0,175.0,199.0,2012.0,0.0
1982,31,2013,TOT,Total After Trade,Mike Mitchell,"January 1, 1956",26.0,NBA,SF,84.0,83.0,3063.0,753.0,1477.0,0.51,0.0,7.0,0.0,753.0,1470.0,0.51,0.51,220.0,302.0,0.73,244.0,346.0,590.0,82.0,60.0,43.0,153.0,277.0,1726.0,0.0
1982,6,2013,CLE,Cleveland Cavaliers,Mike Mitchell,"January 1, 1956",26.0,NBA,SF,27.0,26.0,973.0,229.0,504.0,0.45,0.0,6.0,0.0,229.0,498.0,0.46,0.45,72.0,100.0,0.72,71.0,70.0,141.0,39.0,27.0,15.0,55.0,77.0,530.0,0.0
1982,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",26.0,NBA,SF,57.0,57.0,2090.0,524.0,973.0,0.54,0.0,1.0,0.0,524.0,972.0,0.54,0.54,148.0,202.0,0.73,173.0,276.0,449.0,43.0,33.0,28.0,98.0,200.0,1196.0,0.0
1983,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",27.0,NBA,SF,80.0,79.0,2803.0,686.0,1342.0,0.51,0.0,3.0,0.0,686.0,1339.0,0.51,0.51,219.0,289.0,0.76,188.0,349.0,537.0,98.0,57.0,52.0,126.0,248.0,1591.0,0.0
1984,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",28.0,NBA,SF,79.0,79.0,2853.0,779.0,1597.0,0.49,6.0,14.0,0.43,773.0,1583.0,0.49,0.49,275.0,353.0,0.78,188.0,382.0,570.0,93.0,62.0,73.0,141.0,251.0,1839.0,0.0
1985,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",29.0,NBA,SF,82.0,82.0,2853.0,775.0,1558.0,0.5,5.0,23.0,0.22,770.0,1535.0,0.5,0.5,269.0,346.0,0.78,145.0,272.0,417.0,151.0,61.0,27.0,144.0,219.0,1824.0,0.0
1986,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",30.0,NBA,SF,82.0,82.0,2970.0,802.0,1697.0,0.47,0.0,12.0,0.0,802.0,1685.0,0.48,0.47,317.0,392.0,0.81,134.0,275.0,409.0,188.0,56.0,25.0,184.0,175.0,1921.0,1.0
1987,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",31.0,NBA,SF,40.0,18.0,922.0,208.0,478.0,0.44,1.0,2.0,0.5,207.0,476.0,0.44,0.44,92.0,112.0,0.82,38.0,65.0,103.0,38.0,19.0,9.0,51.0,68.0,509.0,0.0
1988,27,2013,SAS,San Antonio Spurs,Mike Mitchell,"January 1, 1956",32.0,NBA,SF,68.0,20.0,1501.0,378.0,784.0,0.48,3.0,12.0,0.25,375.0,772.0,0.49,0.48,160.0,194.0,0.82,54.0,144.0,198.0,68.0,31.0,13.0,52.0,101.0,919.0,0.0
