PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isiah Thomas,27.0,80,76.0,2924,569,1227,0.46399999999999997,33,121,0.273,536,1106,0.485,0.47700000000000004,287,351,0.818,49,224,273,663,133,20,298,209,1458
Bill Laimbeer,31.0,81,81.0,2640,449,900,0.499,30,86,0.349,419,814,0.515,0.516,178,212,0.84,138,638,776,177,51,100,129,259,1106
Joe Dumars,25.0,69,67.0,2408,456,903,0.505,14,29,0.483,442,874,0.506,0.513,260,306,0.85,57,115,172,390,63,5,178,103,1186
Dennis Rodman,27.0,82,8.0,2208,316,531,0.595,6,26,0.231,310,505,0.614,0.601,97,155,0.626,327,445,772,99,55,76,126,292,735
Vinnie Johnson,32.0,82,21.0,2073,462,996,0.46399999999999997,13,44,0.295,449,952,0.47200000000000003,0.47,193,263,0.7340000000000001,109,146,255,242,74,17,105,155,1130
Rick Mahorn,30.0,72,61.0,1795,203,393,0.517,0,2,0.0,203,391,0.519,0.517,116,155,0.748,141,355,496,59,40,66,97,206,522
John Salley,24.0,67,21.0,1458,166,333,0.498,0,2,0.0,166,331,0.502,0.498,135,195,0.6920000000000001,134,201,335,75,40,72,100,197,467
Adrian Dantley,33.0,42,42.0,1341,258,495,0.521,0,0,,258,495,0.521,0.521,256,305,0.8390000000000001,53,111,164,93,23,6,81,99,772
James Edwards,33.0,76,1.0,1254,211,422,0.5,0,2,0.0,211,420,0.502,0.5,133,194,0.6859999999999999,68,163,231,49,11,31,72,226,555
Mark Aguirre,29.0,36,32.0,1068,213,441,0.483,22,75,0.293,191,366,0.522,0.508,110,149,0.738,56,95,151,89,16,7,68,101,558
Micheal Williams,22.0,49,0.0,358,47,129,0.364,2,9,0.222,45,120,0.375,0.37200000000000005,31,47,0.66,9,18,27,70,13,3,42,44,127
John Long,32.0,24,0.0,152,19,40,0.475,0,0,,19,40,0.475,0.475,11,13,0.846,2,9,11,15,0,2,9,16,49
Fennis Dembo,23.0,31,0.0,74,14,42,0.33299999999999996,0,4,0.0,14,38,0.368,0.33299999999999996,8,10,0.8,8,15,23,5,1,0,7,15,36
Darryl Dawkins,32.0,14,0.0,48,9,19,0.474,0,0,,9,19,0.474,0.474,9,18,0.5,3,4,7,1,0,1,4,13,27
Pace Mannion,28.0,5,0.0,14,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,3,3,0,1,0,0,3,4
Jim Rowinski,28.0,6,0.0,8,0,2,0.0,0,0,,0,2,0.0,0.0,4,4,1.0,0,2,2,0,0,0,0,0,4
Steve Harris,25.0,3,0.0,7,1,4,0.25,0,0,,1,4,0.25,0.25,2,2,1.0,0,2,2,0,1,0,0,1,4
Team Totals,,82,,19830,3395,6879,0.494,120,400,0.3,3275,6479,0.505,0.502,1830,2379,0.769,1154,2546,3700,2027,522,406,1336,1939,8740
