PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ron Harper,25.0,82,82.0,2851,587,1149,0.511,29,116,0.25,558,1033,0.54,0.523,323,430,0.7509999999999999,122,287,409,434,185,74,230,224,1526
Brad Daugherty,23.0,78,78.0,2821,544,1012,0.5379999999999999,1,3,0.33299999999999996,543,1009,0.5379999999999999,0.5379999999999999,386,524,0.737,167,551,718,285,63,40,230,175,1475
Mark Price,24.0,75,74.0,2728,529,1006,0.526,93,211,0.441,436,795,0.5479999999999999,0.5720000000000001,263,292,0.9009999999999999,48,178,226,631,115,7,212,98,1414
Larry Nance,29.0,73,72.0,2526,496,920,0.539,0,4,0.0,496,916,0.541,0.539,267,334,0.799,156,425,581,159,57,206,117,186,1259
Hot Rod Williams,26.0,82,10.0,2125,356,700,0.509,1,4,0.25,355,696,0.51,0.509,235,314,0.748,173,304,477,108,77,134,102,188,948
Mike Sanders,28.0,82,82.0,2102,332,733,0.45299999999999996,3,10,0.3,329,723,0.455,0.455,97,135,0.7190000000000001,98,209,307,133,89,32,104,230,764
Craig Ehlo,27.0,82,4.0,1867,249,524,0.475,39,100,0.39,210,424,0.495,0.512,71,117,0.607,100,195,295,266,110,19,116,161,608
Darnell Valentine,29.0,77,4.0,1086,136,319,0.426,3,14,0.214,133,305,0.436,0.431,91,112,0.813,22,81,103,174,57,7,83,88,366
Tree Rollins,33.0,60,2.0,583,62,138,0.449,0,1,0.0,62,137,0.45299999999999996,0.449,12,19,0.632,38,101,139,19,11,38,22,89,136
Chris Dudley,23.0,61,2.0,544,73,168,0.435,0,1,0.0,73,167,0.43700000000000006,0.435,39,107,0.364,72,85,157,21,9,23,44,82,185
Randolph Keys,22.0,42,0.0,331,74,172,0.43,1,10,0.1,73,162,0.451,0.433,20,29,0.69,23,33,56,19,12,6,21,51,169
Phil Hubbard,32.0,31,0.0,191,28,63,0.444,0,0,,28,63,0.444,0.444,17,25,0.68,14,26,40,11,6,0,9,20,73
Team Totals,,82,,19755,3466,6904,0.502,170,474,0.359,3296,6430,0.513,0.514,1821,2438,0.747,1033,2475,3508,2260,791,586,1323,1592,8923
