Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,10,104,GSW,Golden State Warriors,0,Gilbert Arenas,PG,6-3,191,1982-01-06,US,R,Arizona
2002,10,266,GSW,Golden State Warriors,10,Mookie Blaylock,PG,6-0,180,1967-03-20,US,12,"Midland College, Oklahoma"
2002,10,661,GSW,Golden State Warriors,25,Erick Dampier,C,6-11,265,1975-07-14,US,5,Mississippi State
2002,10,945,GSW,Golden State Warriors,21,Danny Fortson,PF,6-7,260,1976-03-27,US,4,Cincinnati
2002,10,955,GSW,Golden State Warriors,31,Adonal Foyle,C,6-10,250,1975-03-09,VC,4,Colgate
2002,10,1003,GSW,Golden State Warriors,22,Dean Garrett,C,6-10,225,1966-11-27,US,5,Indiana
2002,10,1252,GSW,Golden State Warriors,45,Cedric Henderson,SF,6-7,215,1975-03-11,US,4,Memphis
2002,10,1358,GSW,Golden State Warriors,20,Larry Hughes,SG,6-5,184,1979-01-23,US,3,Saint Louis
2002,10,1410,GSW,Golden State Warriors,44,Marc Jackson,C,6-10,270,1975-01-16,US,1,"VCU, Temple"
2002,10,1435,GSW,Golden State Warriors,33,Antawn Jamison,SF,6-8,223,1976-06-12,US,3,UNC
2002,10,2003,GSW,Golden State Warriors,34,Chris Mills,SF,6-6,215,1970-01-25,US,8,"Kentucky, Arizona"
2002,10,2092,GSW,Golden State Warriors,1,Troy Murphy,PF,6-11,245,1980-05-02,US,R,Notre Dame
2002,10,2209,GSW,Golden State Warriors,2,Dean Oliver,PG,5-11,180,1978-11-05,US,R,Iowa
2002,10,2446,GSW,Golden State Warriors,23,Jason Richardson,SG,6-6,220,1981-01-20,US,R,Michigan State
2002,10,2794,GSW,Golden State Warriors,3,Bob Sura,PG,6-5,200,1973-03-25,US,6,Florida State
