Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,704,PHI,Philadelphia 76Ers,23.0,NBA,C,80,80,31.8,6.2,11.8,.522,0.0,0.1,.000,6.2,11.8,.526,.522,2.4,3.6,.653,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7
1981,23.0,704,PHI,Philadelphia 76Ers,24.0,NBA,C,76,76,27.5,5.6,9.2,.607,0.0,0.0,,5.6,9.2,.607,.607,2.9,4.0,.720,1.4,5.8,7.2,1.4,0.5,1.5,2.9,4.2,14.0
1982,23.0,704,PHI,Philadelphia 76Ers,25.0,NBA,C,48,36,23.4,4.3,7.6,.564,0.0,0.0,.000,4.3,7.6,.567,.564,2.4,3.4,.695,1.4,4.9,6.4,1.1,0.4,1.1,2.0,4.0,11.0
1983,3.0,704,NJN,New Jersey Nets,26.0,NBA,C,81,81,25.8,5.0,8.3,.599,0.0,0.0,,5.0,8.3,.599,.599,2.0,3.2,.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12.0
1984,3.0,704,NJN,New Jersey Nets,27.0,NBA,C,81,80,29.8,6.3,10.6,.593,0.0,0.1,.400,6.2,10.5,.594,.594,4.2,5.7,.735,2.0,4.7,6.7,1.5,0.7,1.7,2.9,4.8,16.8
1985,3.0,704,NJN,New Jersey Nets,28.0,NBA,C,39,30,24.9,4.9,8.7,.566,0.0,0.0,.000,4.9,8.7,.568,.566,3.7,5.2,.711,1.4,3.2,4.6,1.2,0.4,0.9,2.4,4.4,13.5
1986,3.0,704,NJN,New Jersey Nets,29.0,NBA,C,51,3,23.7,5.6,8.6,.644,0.0,0.0,.000,5.6,8.6,.645,.644,4.1,5.8,.707,1.7,3.3,4.9,1.5,0.3,1.2,2.4,4.5,15.3
1987,3.0,704,NJN,New Jersey Nets,30.0,NBA,C,6,2,17.7,3.3,5.3,.625,0.0,0.0,,3.3,5.3,.625,.625,2.8,4.0,.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5
1988,31.0,704,TOT,Total After Trade,31.0,NBA,C,6,0,5.5,0.3,1.5,.222,0.0,0.0,,0.3,1.5,.222,.222,1.0,2.5,.400,0.3,0.5,0.8,0.3,0.0,0.3,1.2,2.3,1.7
1988,29.0,704,UTA,Utah Jazz,31.0,NBA,C,4,0,6.5,0.3,1.8,.143,0.0,0.0,,0.3,1.8,.143,.143,1.0,3.0,.333,0.5,0.8,1.3,0.3,0.0,0.3,1.0,2.5,1.5
1988,9.0,704,DET,Detroit Pistons,31.0,NBA,C,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.0,1.5,.667,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.0,2.0
1989,9.0,704,DET,Detroit Pistons,32.0,NBA,C,14,0,3.4,0.6,1.4,.474,0.0,0.0,,0.6,1.4,.474,.474,0.6,1.3,.500,0.2,0.3,0.5,0.1,0.0,0.1,0.3,0.9,1.9
