Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,12,6,IND,Indiana Pacers,5,Tom Abernethy,SF,6-7,220,1954-05-06,US,4,Indiana
1981,12,160,IND,Indiana Pacers,42,Mike Bantom,SF,6-9,200,1951-12-03,US,7,Saint Joseph's
1981,12,324,IND,Indiana Pacers,7,Dudley Bradley,SG,6-6,195,1957-03-19,US,1,UNC
1981,12,435,IND,Indiana Pacers,"10, 11",Don Buse,SG,6-4,190,1950-08-10,US,8,University of Evansville
1981,12,691,IND,Indiana Pacers,16,Johnny Davis,PG,6-2,170,1955-10-21,US,4,Dayton
1981,12,834,IND,Indiana Pacers,40,James Edwards,C,7-0,225,1955-11-22,US,3,Washington
1981,12,1479,IND,Indiana Pacers,45,Clemon Johnson,C,6-10,240,1956-09-12,US,2,Florida A&M
1981,12,1492,IND,Indiana Pacers,24,George Lee Johnson,PF,6-7,210,1956-12-08,US,2,St. John's
1981,12,1637,IND,Indiana Pacers,25,Billy Knight,SG,6-6,195,1952-06-09,US,6,Pitt
1981,12,1937,IND,Indiana Pacers,30,George McGinnis,PF,6-8,235,1950-08-12,US,9,Indiana
1981,12,1997,IND,Indiana Pacers,44,Dick Miller,SF,6-6,215,1958-04-26,US,R,Toledo
1981,12,2121,IND,Indiana Pacers,3,Kenny Natt,SG,6-3,185,1958-10-05,US,R,Louisiana-Monroe
1981,12,2217,IND,Indiana Pacers,55,Louis Orr,SF,6-8,175,1958-05-07,US,R,Syracuse
1981,12,2631,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,1956-11-29,US,R,Purdue
