Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,22.0,GSW,NBA,C,22.0,203.0,12.1,0.505,0.02,0.38,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,,0.3,0.1,0.4,0.102,,-2.0,0.2,-1.7,0.0
1997,23.0,GSW,NBA,C,71.0,1065.0,12.5,0.552,0.0,0.553,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,,0.8,0.7,1.6,0.07,,-3.8,-1.0,-4.8,-0.8
1998,24.0,BOS,NBA,C,81.0,1523.0,13.2,0.53,0.003,0.494,12.8,18.0,15.2,5.9,2.9,2.5,16.9,14.1,,1.4,2.1,3.4,0.108,,-2.6,0.3,-2.3,-0.1
1999,25.0,TOT,NBA,C,47.0,1102.0,15.0,0.549,0.0,0.511,11.5,17.0,14.3,5.1,2.5,2.1,13.8,17.0,,1.6,1.5,3.1,0.136,,-1.2,0.1,-1.1,0.2
1999,25.0,BOS,NBA,C,14.0,258.0,12.2,0.538,0.0,0.509,14.0,13.5,13.7,6.1,2.6,2.5,24.0,15.9,,0.1,0.3,0.5,0.085,,-3.8,-0.1,-3.9,-0.1
1999,25.0,CLE,NBA,C,33.0,844.0,15.8,0.552,0.0,0.511,10.8,18.1,14.5,4.8,2.4,1.9,10.7,17.3,,1.5,1.2,2.7,0.151,,-0.4,0.2,-0.2,0.4
2001,27.0,ORL,NBA,C,67.0,903.0,12.8,0.57,0.0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,,1.0,1.4,2.5,0.132,,-3.4,1.2,-2.2,0.0
2002,28.0,ORL,NBA,C,61.0,633.0,10.1,0.474,0.0,0.336,13.0,15.8,14.4,5.2,1.9,2.7,16.6,14.5,,0.2,0.8,1.0,0.073,,-4.8,0.0,-4.8,-0.5
2003,29.0,ORL,NBA,C,77.0,1327.0,11.3,0.562,0.0,0.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,,1.3,1.3,2.6,0.095,,-3.5,-0.3,-3.7,-0.6
2004,30.0,ORL,NBA,C,71.0,1211.0,10.6,0.526,0.0,0.277,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,,1.1,0.6,1.7,0.069,,-3.2,-0.4,-3.6,-0.5
2005,31.0,ORL,NBA,C,8.0,49.0,5.6,0.436,0.0,0.333,16.2,6.8,11.4,0.0,2.1,0.0,8.8,10.1,,0.0,0.0,0.1,0.061,,-6.0,-1.3,-7.3,-0.1
