Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,14,2608,LAL,Los Angeles Lakers,Brian Shaw,35,58,631,11.8,0.46,0.51,0.15,3.4,16.1,9.8,20.2,2.1,0.3,14.8,15.4,0.3,0.9,1.2,0.09,-1.0,1.0,0.0,0.3
2002,14,919,LAL,Los Angeles Lakers,Derek Fisher,27,70,1974,14.0,0.55,0.52,0.17,0.8,7.2,4.1,13.9,1.7,0.3,8.0,17.6,3.7,1.8,5.5,0.13,1.1,0.0,1.1,1.5
2002,14,1018,LAL,Los Angeles Lakers,Devean George,24,82,1759,12.6,0.5,0.34,0.24,4.9,14.0,9.5,9.4,2.1,1.7,10.2,16.4,1.6,2.6,4.2,0.11,-0.8,1.0,0.3,1.0
2002,14,1909,LAL,Los Angeles Lakers,Jelani McCoy,24,21,104,9.5,0.53,0.0,0.38,8.6,17.8,13.3,9.9,0.0,3.4,24.6,14.0,0.0,0.1,0.1,0.05,-3.7,0.7,-3.0,0.0
2002,14,630,LAL,Los Angeles Lakers,Joe Crispin,22,6,27,5.0,0.35,0.33,0.42,0.0,4.0,2.0,10.8,1.9,0.0,6.6,25.2,-0.1,0.0,0.0,-0.07,-8.4,-1.6,-10.1,-0.1
2002,14,408,LAL,Los Angeles Lakers,Kobe Bryant,23,80,3063,23.2,0.54,0.08,0.37,4.1,11.7,7.9,25.9,2.0,0.8,10.7,30.4,8.9,3.8,12.7,0.2,4.3,0.3,4.6,5.2
2002,14,1366,LAL,Los Angeles Lakers,Lindsey Hunter,31,82,1616,9.4,0.47,0.42,0.08,1.2,7.0,4.1,11.7,2.1,0.8,9.8,15.6,0.2,1.7,2.0,0.06,-2.2,0.7,-1.5,0.2
2002,14,1810,LAL,Los Angeles Lakers,Mark Madsen,26,59,650,12.7,0.49,0.01,0.37,15.3,12.3,13.7,9.7,1.3,1.4,11.5,13.2,1.2,0.8,1.9,0.14,-1.5,-0.3,-1.9,0.0
2002,14,2278,LAL,Los Angeles Lakers,Mike Penberthy,27,3,12,31.3,0.66,0.0,2.0,0.0,18.2,9.2,23.4,8.7,0.0,0.0,14.1,0.1,0.0,0.1,0.42,4.0,10.1,14.1,0.0
2002,14,2447,LAL,Los Angeles Lakers,Mitch Richmond,36,64,709,10.7,0.49,0.25,0.18,2.2,12.3,7.3,12.3,1.3,0.6,13.1,19.4,0.1,0.8,0.9,0.06,-2.5,-0.4,-2.9,-0.2
2002,14,951,LAL,Los Angeles Lakers,Rick Fox,32,82,2289,11.3,0.5,0.34,0.14,4.4,14.3,9.4,18.1,1.5,0.7,17.0,15.2,1.5,2.8,4.3,0.09,-1.4,0.6,-0.7,0.7
2002,14,1329,LAL,Los Angeles Lakers,Robert Horry,31,81,2140,14.5,0.53,0.44,0.3,6.8,17.8,12.3,15.3,1.9,3.0,14.5,12.8,3.3,3.6,6.9,0.15,1.2,2.4,3.5,3.0
2002,14,3005,LAL,Los Angeles Lakers,Samaki Walker,25,69,1655,14.5,0.55,0.0,0.35,8.7,23.2,16.0,5.7,0.9,3.8,11.2,12.9,2.4,2.8,5.3,0.15,-0.9,1.0,0.1,0.9
2002,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,29,67,2422,29.7,0.59,0.0,0.58,10.8,21.6,16.3,16.4,0.9,4.1,10.0,31.8,9.2,4.0,13.2,0.26,7.1,0.9,8.0,6.1
2002,14,1960,LAL,Los Angeles Lakers,Stanislav Medvedenko,22,71,729,15.6,0.5,0.01,0.2,13.0,10.9,12.0,9.9,2.1,1.1,11.3,23.0,0.9,0.9,1.8,0.12,-1.5,-0.7,-2.2,0.0
