Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,22.0,CLE,NBA,SF,82.0,1731.0,14.9,0.51,0.059,0.225,7.6,13.1,10.2,10.5,2.0,1.3,9.1,19.3,,2.0,1.8,3.7,0.104,,0.3,0.4,0.7,1.2
1985,23.0,TOT,NBA,SF,49.0,942.0,13.4,0.455,0.065,0.19,6.6,11.7,9.1,12.1,2.8,1.5,10.3,23.7,,-0.2,1.3,1.1,0.056,,-1.3,1.3,0.0,0.5
1985,23.0,CLE,NBA,SF,33.0,715.0,13.6,0.46,0.065,0.15,5.5,12.1,8.8,12.1,2.7,1.5,10.0,23.6,,-0.2,0.9,0.7,0.047,,-1.0,1.4,0.5,0.5
1985,23.0,MIL,NBA,SF,16.0,227.0,12.8,0.442,0.067,0.324,10.3,10.2,10.3,12.3,3.2,1.3,11.1,24.2,,0.0,0.4,0.4,0.083,,-2.5,1.0,-1.6,0.0
1986,24.0,PHI,NBA,SF,23.0,432.0,9.3,0.42,0.062,0.222,7.0,9.3,8.2,7.9,1.7,2.2,12.3,22.6,,-0.4,0.4,0.1,0.008,,-3.4,-0.5,-3.9,-0.2
