Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,12,1196,IND,Indiana Pacers,Al Harrington,22,82,37,2467,5.7,13.1,0.43,0.2,0.7,0.28,5.5,12.4,0.44,3.1,4.0,0.77,2.3,5.1,7.5,1.8,1.0,0.5,2.4,4.1,14.6
2003,12,636,IND,Indiana Pacers,Austin Croshere,27,49,0,633,4.9,11.9,0.41,1.5,3.9,0.39,3.4,8.0,0.42,3.0,3.7,0.82,2.3,6.5,8.8,3.2,0.3,0.7,1.6,2.7,14.3
2003,12,1990,IND,Indiana Pacers,Brad Miller,26,73,72,2270,5.2,10.6,0.49,0.1,0.3,0.31,5.1,10.3,0.5,4.6,5.7,0.82,2.9,6.6,9.6,3.1,1.0,0.7,1.9,3.2,15.1
2003,12,2772,IND,Indiana Pacers,Erick Strickland,29,71,10,1275,4.6,10.7,0.43,1.8,4.5,0.39,2.9,6.2,0.46,2.0,2.5,0.8,0.6,3.4,4.1,5.9,1.1,0.2,2.8,3.1,12.9
2003,12,1544,IND,Indiana Pacers,Fred Jones,23,19,1,115,2.8,7.5,0.38,0.6,2.2,0.29,2.2,5.3,0.41,0.9,1.3,0.75,1.3,1.6,2.8,1.6,1.9,0.3,1.9,4.1,7.2
2003,12,2886,IND,Indiana Pacers,Jamaal Tinsley,24,73,69,2237,3.5,8.9,0.4,0.7,2.7,0.28,2.8,6.3,0.45,1.3,1.8,0.71,0.9,3.3,4.2,8.8,2.0,0.3,3.1,3.2,9.1
2003,12,343,IND,Indiana Pacers,Jamison Brewer,22,10,0,80,4.1,7.7,0.53,0.0,0.9,0.0,4.1,6.8,0.6,1.8,4.1,0.44,2.3,1.8,4.1,8.1,0.9,0.5,2.7,5.0,9.9
2003,12,945,IND,Indiana Pacers,Jeff Foster,26,77,2,802,2.9,8.0,0.36,0.0,0.1,0.0,2.9,7.9,0.36,1.5,2.8,0.54,5.3,7.2,12.5,2.3,1.3,0.9,1.5,4.6,7.3
2003,12,2176,IND,Indiana Pacers,Jermaine O'Neal,24,77,76,2864,7.7,15.8,0.48,0.1,0.3,0.33,7.6,15.6,0.49,4.7,6.4,0.73,2.5,7.5,10.0,1.9,0.8,2.2,2.3,3.5,20.1
2003,12,215,IND,Indiana Pacers,Jonathan Bender,22,46,2,819,4.9,11.2,0.44,0.8,2.3,0.36,4.1,8.8,0.46,2.6,3.7,0.71,1.8,4.0,5.8,1.8,0.4,2.5,1.8,3.8,13.3
2003,12,3231,IND,Indiana Pacers,Metta World Peace,23,69,67,2317,5.6,13.1,0.43,1.1,3.3,0.34,4.5,9.9,0.46,4.2,5.8,0.74,1.6,4.1,5.6,3.1,2.5,0.8,2.3,3.8,16.6
2003,12,347,IND,Indiana Pacers,Primoz Brezec,23,22,1,111,4.9,12.3,0.4,0.0,0.3,0.0,4.9,12.0,0.4,3.9,6.5,0.6,4.2,3.2,7.5,1.3,0.6,1.3,2.3,5.2,13.6
2003,12,1997,IND,Indiana Pacers,Reggie Miller,37,70,70,2117,4.8,10.8,0.44,1.9,5.4,0.36,2.9,5.4,0.53,3.5,3.9,0.9,0.4,2.6,2.9,2.9,1.1,0.1,1.1,1.5,15.0
2003,12,1971,IND,Indiana Pacers,Ron Mercer,26,72,3,1671,5.3,12.9,0.41,0.1,0.3,0.19,5.2,12.5,0.42,1.4,1.7,0.8,0.7,2.6,3.3,2.4,1.1,0.3,1.2,2.6,12.0
2003,12,1180,IND,Indiana Pacers,Tim Hardaway,36,10,0,127,5.1,13.9,0.37,3.1,8.8,0.36,2.0,5.1,0.39,0.6,1.1,0.5,0.3,4.0,4.3,6.8,2.6,0.0,3.1,2.3,13.9
