PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Joe Barry Carroll,24.0,79,79.0,2988,785,1529,0.513,0,3,0.0,785,1526,0.514,0.513,337,469,0.7190000000000001,220,468,688,169,108,155,285,260,1907
Purvis Short,25.0,67,57.0,2397,589,1209,0.48700000000000004,4,15,0.267,585,1194,0.49,0.489,255,308,0.828,145,209,354,228,94,14,194,242,1437
Lorenzo Romar,24.0,82,64.0,2130,266,572,0.465,10,33,0.303,256,539,0.475,0.474,78,105,0.743,23,115,138,455,98,5,141,142,620
Sam Williams,23.0,75,28.0,1533,252,479,0.526,0,1,0.0,252,478,0.527,0.526,123,171,0.7190000000000001,153,240,393,45,71,89,101,244,627
Larry Smith,25.0,49,41.0,1433,180,306,0.588,0,0,,180,306,0.588,0.588,53,99,0.535,209,276,485,46,36,20,83,186,413
Lester Conner,23.0,75,10.0,1416,145,303,0.479,0,4,0.0,145,299,0.485,0.479,79,113,0.6990000000000001,69,152,221,253,116,7,99,141,369
Ron Brewer,27.0,53,34.0,1401,246,562,0.43799999999999994,7,15,0.467,239,547,0.43700000000000006,0.444,98,119,0.8240000000000001,50,57,107,69,70,19,72,96,597
Lewis Lloyd,23.0,73,24.0,1350,293,566,0.518,1,4,0.25,292,562,0.52,0.519,100,139,0.7190000000000001,77,183,260,130,61,31,118,109,687
Micheal Ray Richardson,27.0,33,25.0,1074,176,427,0.41200000000000003,4,31,0.129,172,396,0.434,0.41700000000000004,55,87,0.632,45,100,145,245,101,9,137,124,411
Mickey Johnson,30.0,30,9.0,899,162,359,0.451,1,17,0.059000000000000004,161,342,0.47100000000000003,0.45299999999999996,141,170,0.8290000000000001,88,157,245,100,25,23,105,131,466
Sleepy Floyd,22.0,33,11.0,754,134,311,0.431,6,11,0.545,128,300,0.42700000000000005,0.441,112,135,0.83,40,55,95,71,39,8,66,78,386
Rickey Brown,24.0,50,7.0,743,118,245,0.48200000000000004,0,2,0.0,118,243,0.486,0.48200000000000004,40,65,0.615,56,122,178,16,8,21,60,126,276
World B. Free,29.0,19,18.0,700,164,364,0.451,0,3,0.0,164,361,0.45399999999999996,0.451,106,149,0.711,22,22,44,89,15,3,50,66,434
Chris Engler,23.0,54,1.0,369,38,94,0.40399999999999997,0,0,,38,94,0.40399999999999997,0.40399999999999997,5,16,0.313,43,61,104,11,7,17,24,95,81
Derek Smith,21.0,27,0.0,154,21,51,0.41200000000000003,0,2,0.0,21,49,0.429,0.41200000000000003,17,25,0.68,10,28,38,2,0,4,11,40,59
Joe Hassett,27.0,6,2.0,139,19,44,0.43200000000000005,1,9,0.111,18,35,0.514,0.44299999999999995,0,0,,3,8,11,21,2,0,9,14,39
Hank McDowell,23.0,14,0.0,130,13,29,0.44799999999999995,0,0,,13,29,0.44799999999999995,0.44799999999999995,14,18,0.778,15,15,30,4,2,4,8,26,40
Larry Kenon,30.0,11,0.0,121,17,39,0.436,0,0,,17,39,0.436,0.436,7,11,0.636,13,13,26,5,1,0,6,13,41
Terry Duerod,26.0,5,0.0,49,9,19,0.474,0,0,,9,19,0.474,0.474,0,0,,0,3,3,5,2,1,9,5,18
Team Totals,,82,,19780,3627,7508,0.483,34,150,0.22699999999999998,3593,7358,0.488,0.485,1620,2199,0.737,1281,2284,3565,1964,856,430,1606,2138,8908
