Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005-06,22.0,POR,NBA,SG,79.0,4.0,1599.0,189.0,428.0,0.442,20.0,76.0,0.263,169.0,352.0,0.48,0.465,128.0,160.0,0.8,18.0,142.0,160.0,219.0,41.0,2.0,102.0,138.0,526.0,,0.0
2006-07,23.0,POR,NBA,PG,79.0,79.0,2651.0,320.0,705.0,0.454,63.0,180.0,0.35,257.0,525.0,0.49,0.499,243.0,279.0,0.871,18.0,190.0,208.0,417.0,86.0,9.0,187.0,202.0,946.0,,0.0
2007-08,24.0,POR,NBA,SG,82.0,16.0,2229.0,267.0,620.0,0.431,65.0,190.0,0.342,202.0,430.0,0.47,0.483,215.0,248.0,0.867,31.0,203.0,234.0,313.0,61.0,1.0,178.0,129.0,814.0,,0.0
2008-09,25.0,IND,NBA,SG,82.0,53.0,2716.0,386.0,853.0,0.453,78.0,221.0,0.353,308.0,632.0,0.487,0.498,224.0,263.0,0.852,44.0,232.0,276.0,338.0,88.0,17.0,184.0,179.0,1074.0,,0.0
2009-10,26.0,TOR,NBA,PG,82.0,43.0,2243.0,323.0,671.0,0.481,82.0,199.0,0.412,241.0,472.0,0.511,0.542,203.0,241.0,0.842,30.0,192.0,222.0,413.0,60.0,6.0,163.0,151.0,931.0,,0.0
2010-11,27.0,TOT,NBA,"PG,SG",83.0,15.0,1722.0,260.0,637.0,0.408,33.0,108.0,0.306,227.0,529.0,0.429,0.434,182.0,214.0,0.85,20.0,153.0,173.0,242.0,54.0,6.0,110.0,102.0,735.0,,0.0
2010-11,27.0,TOR,NBA,PG,13.0,13.0,347.0,48.0,122.0,0.393,4.0,24.0,0.167,44.0,98.0,0.449,0.41,40.0,46.0,0.87,6.0,36.0,42.0,59.0,14.0,0.0,34.0,25.0,140.0,,0.0
2010-11,27.0,NOH,NBA,SG,70.0,2.0,1375.0,212.0,515.0,0.412,29.0,84.0,0.345,183.0,431.0,0.425,0.44,142.0,168.0,0.845,14.0,117.0,131.0,183.0,40.0,6.0,76.0,77.0,595.0,,0.0
2011-12,28.0,NOH,NBA,PG,45.0,39.0,1530.0,266.0,583.0,0.456,39.0,112.0,0.348,227.0,471.0,0.482,0.49,129.0,148.0,0.872,23.0,153.0,176.0,285.0,31.0,9.0,106.0,93.0,700.0,,1.0
2012-13,29.0,GSW,NBA,SG,79.0,4.0,2349.0,387.0,857.0,0.452,82.0,203.0,0.404,305.0,654.0,0.466,0.499,167.0,198.0,0.843,21.0,222.0,243.0,439.0,60.0,11.0,157.0,134.0,1023.0,,0.0
2013-14,30.0,CLE,NBA,PG,80.0,31.0,2252.0,286.0,698.0,0.41,63.0,185.0,0.341,223.0,513.0,0.435,0.455,125.0,149.0,0.839,22.0,201.0,223.0,324.0,56.0,22.0,133.0,133.0,760.0,,0.0
2014-15,31.0,BRK,NBA,PG,80.0,27.0,2241.0,359.0,817.0,0.439,39.0,146.0,0.267,320.0,671.0,0.477,0.463,200.0,227.0,0.881,19.0,226.0,245.0,373.0,75.0,13.0,191.0,143.0,957.0,,0.0
2015-16,32.0,BRK,NBA,PG,32.0,32.0,1027.0,140.0,358.0,0.391,31.0,102.0,0.304,109.0,256.0,0.426,0.434,100.0,112.0,0.893,9.0,127.0,136.0,236.0,34.0,7.0,94.0,77.0,411.0,,0.0
2016-17,33.0,NOP,NBA,PG,2.0,0.0,33.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,6.0,,0.0
2017-18,34.0,NYK,NBA,PG,62.0,56.0,1548.0,189.0,443.0,0.427,25.0,86.0,0.291,164.0,357.0,0.459,0.455,63.0,75.0,0.84,22.0,169.0,191.0,348.0,35.0,4.0,115.0,98.0,466.0,,1.0
