Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,21.0,CHI,NBA,PG,80,73,27.0,3.3,7.0,.469,0.0,0.0,.000,3.3,6.9,.471,.469,1.8,2.5,.730,0.8,1.7,2.5,8.3,1.5,0.2,3.4,2.8,8.4
1984-85,22.0,CHI,NBA,PG,70,44,19.8,2.0,4.5,.447,0.0,0.1,.111,2.0,4.3,.457,.449,1.0,1.2,.791,0.5,1.0,1.4,5.4,0.9,0.1,2.1,2.0,5.0
1985-86,23.0,TOT,NBA,PG,14,1,7.6,1.1,2.5,.429,0.0,0.0,,1.1,2.5,.429,.429,0.4,0.7,.500,0.3,0.7,1.0,1.6,0.4,0.1,0.7,0.7,2.5
1985-86,23.0,CLE,NBA,PG,8,0,8.3,1.1,2.4,.474,0.0,0.0,,1.1,2.4,.474,.474,0.5,0.9,.571,0.3,0.6,0.9,1.6,0.6,0.0,0.8,1.0,2.8
1985-86,23.0,WSB,NBA,PG,4,0,6.8,1.3,3.5,.357,0.0,0.0,,1.3,3.5,.357,.357,0.3,0.8,.333,0.5,1.3,1.8,1.8,0.0,0.3,0.0,0.3,2.8
1985-86,23.0,SAS,NBA,PG,2,1,7.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.5,1.0
1986-87,24.0,WSB,NBA,PG,73,72,24.9,3.4,7.1,.478,0.0,0.0,.000,3.4,7.0,.480,.478,1.7,2.3,.764,0.8,1.9,2.7,5.4,1.3,0.1,1.9,2.4,8.5
1987-88,25.0,ATL,NBA,PG,5,0,4.8,0.8,1.8,.444,0.0,0.0,,0.8,1.8,.444,.444,0.6,0.8,.750,0.0,0.8,0.8,0.4,0.4,0.0,0.8,0.6,2.2
1988-89,26.0,LAC,NBA,PG,8,0,11.3,1.5,4.1,.364,0.0,0.0,,1.5,4.1,.364,.364,1.3,1.4,.909,0.3,1.8,2.0,2.8,0.9,0.1,1.4,1.9,4.3
1989-90,27.0,Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines),Did Not Play (other pro league—Philippines)
