PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Hardaway,31,81,81,3031,6.6,15.4,0.431,1.8,5.2,0.35100000000000003,4.8,10.1,0.47200000000000003,3.1,3.9,0.7809999999999999,0.6,3.0,3.6,8.0,1.6,0.2,2.7,2.4,18.1
Voshon Lenard,24,81,81,2621,5.0,11.7,0.425,2.1,5.2,0.405,2.9,6.5,0.441,1.9,2.5,0.7879999999999999,1.0,3.0,4.0,2.5,0.8,0.2,1.4,3.0,14.0
P.J. Brown,28,74,74,2362,4.2,9.0,0.47100000000000003,0.0,0.0,,4.2,9.0,0.47100000000000003,2.3,3.0,0.7659999999999999,3.6,6.1,9.7,1.6,1.0,1.5,1.5,4.0,10.8
Alonzo Mourning,27,58,56,1939,7.5,13.6,0.551,0.0,0.0,,7.5,13.6,0.551,5.7,8.6,0.665,3.6,6.8,10.4,1.0,0.7,2.4,3.3,3.9,20.7
Dan Majerle,32,72,22,1928,3.4,8.2,0.419,2.1,5.5,0.376,1.4,2.7,0.507,0.7,1.0,0.784,0.9,4.1,5.0,2.9,1.3,0.3,1.2,2.6,9.7
Jamal Mashburn,25,48,48,1729,5.2,12.0,0.435,0.8,2.5,0.303,4.5,9.5,0.47,3.8,4.8,0.797,1.5,3.4,4.9,2.7,0.9,0.3,2.2,2.9,15.1
Eric Murdock,29,82,1,1395,4.6,10.8,0.42200000000000004,0.7,2.3,0.308,3.8,8.5,0.45399999999999996,3.2,4.0,0.8009999999999999,1.0,3.0,4.0,5.7,2.7,0.3,2.7,4.5,13.1
Isaac Austin,28,52,25,1371,6.6,14.0,0.474,0.0,0.1,0.0,6.6,13.9,0.47600000000000003,4.1,6.0,0.68,3.1,5.5,8.7,2.3,1.1,0.9,3.1,4.3,17.3
Mark Strickland,27,51,8,847,6.2,11.4,0.539,0.0,0.0,0.0,6.2,11.4,0.541,2.5,3.5,0.72,3.4,5.7,9.1,1.1,0.8,1.4,2.0,3.7,14.8
Terry Mills,30,50,0,782,3.7,9.5,0.39299999999999996,1.2,3.7,0.309,2.6,5.8,0.44799999999999995,1.2,1.5,0.758,1.6,5.4,7.0,1.8,0.9,0.4,2.1,5.9,9.8
Keith Askins,30,46,12,681,2.1,6.4,0.32,1.1,3.9,0.284,1.0,2.5,0.375,0.6,1.0,0.632,1.5,3.9,5.3,1.5,1.4,0.6,1.4,5.7,5.9
Duane Causwell,29,37,2,363,3.7,8.8,0.41600000000000004,0.0,0.0,,3.7,8.8,0.41600000000000004,1.5,2.6,0.5770000000000001,2.9,6.9,9.8,0.5,0.7,2.7,1.8,7.2,8.8
Brent Barry,26,17,0,259,3.2,8.6,0.371,1.7,4.7,0.353,1.5,3.9,0.39299999999999996,1.7,1.7,1.0,0.3,3.6,3.9,2.9,1.9,0.6,1.3,4.2,9.7
Marty Conlon,30,18,0,209,4.8,10.7,0.452,0.0,0.0,,4.8,10.7,0.452,5.5,7.6,0.727,2.8,5.2,7.9,2.1,1.6,0.9,1.9,4.7,15.2
Rex Walters,27,19,0,108,4.3,8.0,0.542,1.0,2.7,0.375,3.3,5.3,0.625,3.0,3.7,0.818,0.7,4.3,5.0,4.7,1.0,0.3,3.3,3.7,12.7
Todd Day,28,5,0,69,5.7,16.2,0.355,1.0,6.3,0.16699999999999998,4.7,9.9,0.474,3.1,4.7,0.667,2.1,1.0,3.1,3.7,3.7,0.0,1.6,5.2,15.7
Charles Smith,22,11,0,32,4.5,20.3,0.222,1.1,3.4,0.33299999999999996,3.4,16.9,0.2,1.1,2.3,0.5,5.6,3.4,9.0,2.3,2.3,1.1,6.8,3.4,11.3
Antonio Lang,25,6,0,29,3.7,6.2,0.6,0.0,0.0,,3.7,6.2,0.6,7.4,9.9,0.75,2.5,3.7,6.2,1.2,2.5,0.0,5.0,3.7,14.9
