Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2009.0,9.0,1463,DET,Detroit Pistons,Amir Johnson,21.0,3.0,0.0,13.0,4.4,4.4,1.0,0.0,0.0,,4.4,4.4,1.0,0.0,0.0,,4.4,8.9,13.3,0.0,0.0,4.4,0.0,13.3,8.9,203.0,109.0
2009.0,9.0,1926,DET,Detroit Pistons,Antonio McDyess,34.0,4.0,4.0,136.0,9.7,18.6,0.52,0.0,0.0,,9.7,18.6,0.52,2.5,2.5,1.0,2.5,11.9,14.4,0.8,0.8,1.3,2.1,7.2,22.0,105.0,109.0
2009.0,9.0,22,DET,Detroit Pistons,Arron Afflalo,23.0,4.0,0.0,66.0,8.7,18.3,0.48,1.7,8.7,0.2,7.0,9.6,0.73,2.6,4.4,0.6,0.9,1.7,2.6,0.9,0.0,1.7,2.6,7.9,21.8,96.0,117.0
2009.0,9.0,1877,DET,Detroit Pistons,Jason Maxiell,25.0,4.0,0.0,64.0,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,4.5,8.1,0.56,6.3,5.4,11.7,1.8,0.9,0.9,0.9,4.5,13.5,120.0,113.0
2009.0,9.0,385,DET,Detroit Pistons,Kwame Brown,26.0,3.0,0.0,48.0,3.6,9.6,0.38,0.0,0.0,,3.6,9.6,0.38,3.6,4.8,0.75,7.2,10.8,18.0,0.0,0.0,3.6,3.6,14.4,10.8,90.0,108.0
2009.0,9.0,3011,DET,Detroit Pistons,Rasheed Wallace,34.0,4.0,4.0,122.0,5.2,14.2,0.37,1.9,3.8,0.5,3.3,10.4,0.32,0.0,0.0,,0.9,10.9,11.8,1.4,0.9,0.5,1.4,5.7,12.3,85.0,110.0
2009.0,9.0,1160,DET,Detroit Pistons,Richard Hamilton,30.0,4.0,4.0,154.0,7.9,22.1,0.36,0.7,3.7,0.2,7.1,18.3,0.39,3.4,3.7,0.9,0.7,3.4,4.1,7.5,1.9,0.4,3.7,4.5,19.8,85.0,113.0
2009.0,9.0,2780,DET,Detroit Pistons,Rodney Stuckey,22.0,4.0,4.0,128.0,10.8,27.5,0.39,0.0,3.6,0.0,10.8,23.9,0.45,5.4,6.3,0.86,0.9,3.2,4.1,9.5,0.0,0.0,2.7,4.1,27.0,96.0,118.0
2009.0,9.0,2365,DET,Detroit Pistons,Tayshaun Prince,28.0,4.0,4.0,129.0,3.1,12.1,0.26,0.4,2.2,0.2,2.7,9.8,0.27,0.0,0.0,,0.4,5.8,6.3,2.2,0.4,0.0,2.2,1.8,6.7,56.0,115.0
2009.0,9.0,1270,DET,Detroit Pistons,Walter Herrmann,29.0,4.0,0.0,22.0,7.9,21.0,0.38,5.2,10.5,0.5,2.6,10.5,0.25,0.0,0.0,,2.6,0.0,2.6,5.2,2.6,0.0,0.0,7.9,21.0,113.0,114.0
2009.0,9.0,445,DET,Detroit Pistons,Will Bynum,26.0,4.0,0.0,78.0,13.3,28.8,0.46,0.7,3.0,0.25,12.6,25.9,0.49,7.4,7.4,1.0,0.7,3.7,4.4,7.4,3.7,0.0,5.9,6.6,34.7,99.0,109.0
