Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,2,1440,BOS,Boston Celtics,20.0,NBA,PF,71.0,1.0,1051.0,9.5,18.1,0.53,0.0,0.1,0.0,9.5,17.9,0.53,4.2,6.6,0.63,5.8,9.4,15.3,1.2,1.1,2.7,3.2,9.5,23.3,,108.0,104.0
2006,2,1440,BOS,Boston Celtics,21.0,NBA,PF,59.0,7.0,1062.0,9.3,18.6,0.5,0.0,0.2,0.0,9.3,18.4,0.5,4.2,6.6,0.64,4.8,9.9,14.7,1.5,1.5,2.3,3.0,8.1,22.8,,104.0,103.0
2007,2,1440,BOS,Boston Celtics,22.0,NBA,C,69.0,60.0,2319.0,10.2,19.8,0.51,0.0,0.0,0.0,10.2,19.8,0.51,4.5,6.6,0.68,5.3,11.7,17.0,2.0,1.1,2.4,3.1,5.2,24.9,,109.0,103.0
2008,18,1440,MIN,Minnesota Timberwolves,23.0,NBA,C,82.0,82.0,2919.0,12.9,25.8,0.5,0.0,0.1,0.0,12.9,25.7,0.5,5.1,7.1,0.72,5.5,10.8,16.3,2.1,1.3,2.1,3.0,4.0,30.9,,109.0,108.0
2009,18,1440,MIN,Minnesota Timberwolves,24.0,NBA,C,50.0,50.0,1836.0,13.8,27.8,0.5,0.0,0.1,0.0,13.8,27.7,0.5,5.3,7.2,0.74,4.9,10.7,15.6,2.3,1.1,2.4,2.6,4.0,33.0,,109.0,108.0
2010,18,1440,MIN,Minnesota Timberwolves,25.0,NBA,C,76.0,76.0,2463.0,11.4,22.8,0.5,0.0,0.1,0.0,11.4,22.7,0.5,3.7,5.4,0.68,3.7,10.6,14.3,2.8,1.3,2.0,2.8,4.2,26.4,,106.0,108.0
2011,29,1440,UTA,Utah Jazz,26.0,NBA,C,82.0,82.0,2940.0,11.7,23.7,0.5,0.0,0.0,,11.7,23.7,0.5,3.9,5.2,0.76,4.2,10.0,14.2,2.7,0.8,2.7,1.9,4.3,27.4,,111.0,108.0
2012,29,1440,UTA,Utah Jazz,27.0,NBA,C,61.0,61.0,2075.0,13.1,26.5,0.49,0.0,0.1,0.25,13.0,26.4,0.49,3.5,4.5,0.77,3.4,11.4,14.8,3.4,1.2,2.6,1.6,3.9,29.6,,112.0,103.0
2013,29,1440,UTA,Utah Jazz,28.0,NBA,C,78.0,78.0,2578.0,12.5,25.3,0.49,0.0,0.3,0.12,12.5,25.0,0.5,3.4,4.4,0.77,3.2,11.5,14.7,3.4,1.6,1.8,2.2,3.5,28.5,,109.0,104.0
2014,4,1440,CHA,Charlotte Bobcats,29.0,NBA,C,73.0,73.0,2553.0,14.2,28.0,0.51,0.1,0.3,0.2,14.2,27.7,0.51,3.9,5.6,0.69,3.2,12.9,16.1,3.2,1.4,1.6,2.5,3.6,32.4,,105.0,100.0
2015,4,1440,CHO,Charlotte Hornets,30.0,NBA,C,65.0,61.0,1992.0,12.6,26.2,0.48,0.1,0.1,0.4,12.5,26.1,0.48,2.8,4.3,0.66,2.6,11.6,14.2,2.9,1.2,2.2,1.8,3.6,28.0,,101.0,100.0
2016,4,1440,CHO,Charlotte Hornets,31.0,NBA,C,47.0,18.0,1096.0,11.2,23.1,0.48,0.0,0.0,,11.2,23.1,0.48,3.3,5.1,0.65,2.6,11.2,13.8,3.2,1.4,1.9,1.6,5.4,25.7,,105.0,102.0
2017,12,1440,IND,Indiana Pacers,32.0,NBA,C,66.0,1.0,931.0,12.6,25.3,0.5,0.0,0.1,0.0,12.6,25.3,0.5,3.5,4.6,0.76,4.0,10.9,14.9,3.1,1.0,0.9,1.8,6.7,28.8,,109.0,108.0
2018,12,1440,IND,Indiana Pacers,33.0,NBA,C,36.0,1.0,484.0,11.5,21.5,0.53,0.0,0.3,0.0,11.5,21.2,0.54,3.1,3.7,0.83,3.1,11.7,14.8,3.1,1.7,2.4,2.2,6.8,26.0,,113.0,104.0
