SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,15,MEM,Rudy Gay,25,7,7,279,6.2,14.7,0.42,0.5,2.5,0.21,5.7,12.3,0.46,4.3,5.2,0.82,1.3,4.6,5.9,1.3,1.2,0.3,2.7,1.9,17.2
2012,15,MEM,Mike Conley,24,7,7,277,4.2,9.9,0.42,1.4,2.9,0.5,2.7,7.0,0.39,3.1,4.2,0.75,0.5,2.5,3.0,6.5,0.8,0.0,2.1,2.5,12.9
2012,15,MEM,Marc Gasol,27,7,7,261,5.0,9.5,0.52,0.0,0.1,0.0,5.0,9.4,0.53,4.7,5.9,0.79,2.2,4.3,6.5,3.0,0.3,1.8,1.8,3.4,14.6
2012,15,MEM,Zach Randolph,30,7,7,248,5.4,12.8,0.42,0.0,0.6,0.0,5.4,12.2,0.44,3.2,5.1,0.63,3.9,6.1,10.0,0.9,1.0,0.6,1.6,3.6,13.9
2012,15,MEM,Tony Allen,30,7,7,170,3.8,9.5,0.4,0.0,1.1,0.0,3.8,8.5,0.45,2.5,3.6,0.71,1.7,3.0,4.7,1.1,1.9,1.5,2.1,4.4,10.2
2012,15,MEM,O.J. Mayo,24,7,0,163,3.8,13.7,0.27,1.5,5.3,0.29,2.2,8.4,0.26,4.6,6.0,0.78,0.4,5.1,5.5,3.3,2.0,0.2,4.0,4.0,13.7
2012,15,MEM,Quincy Pondexter,23,7,0,114,3.8,5.7,0.67,0.6,1.3,0.5,3.2,4.4,0.71,2.2,2.8,0.78,0.9,4.1,5.1,0.6,1.3,0.0,1.6,4.1,10.4
2012,15,MEM,Marreese Speights,24,7,0,100,7.2,14.8,0.49,0.0,0.0,,7.2,14.8,0.49,2.2,3.6,0.6,4.7,6.1,10.8,0.7,1.1,1.1,1.8,4.7,16.6
2012,15,MEM,Dante Cunningham,24,7,0,49,2.9,8.1,0.36,0.0,0.0,,2.9,8.1,0.36,0.0,0.0,,4.4,3.7,8.1,0.0,0.7,1.5,0.7,2.2,5.9
2012,15,MEM,Gilbert Arenas,30,6,0,23,3.1,12.5,0.25,0.0,6.3,0.0,3.1,6.3,0.5,0.0,0.0,,0.0,1.6,1.6,1.6,0.0,0.0,1.6,9.4,6.3
2012,15,MEM,Hamed Haddadi,26,4,0,21,3.4,3.4,1.0,0.0,0.0,,3.4,3.4,1.0,1.7,3.4,0.5,8.6,6.9,15.4,1.7,0.0,3.4,1.7,8.6,8.6
2012,15,MEM,Josh Selby,20,1,0,0,,,,,,,,,,,,,,,,,,,,,
