PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Danny Granger,28,11,11,420,5.9,14.9,0.397,2.2,6.3,0.35600000000000004,3.7,8.7,0.426,2.0,2.4,0.821,1.3,4.0,5.3,2.3,0.5,0.3,2.5,2.7,16.0
David West,31,11,11,416,5.7,12.8,0.446,0.0,0.0,,5.7,12.8,0.446,3.1,3.8,0.818,1.8,6.3,8.1,1.9,0.7,0.5,1.5,2.9,14.5
Paul George,21,11,11,371,3.6,9.2,0.389,1.1,4.0,0.268,2.5,5.2,0.48100000000000004,2.1,2.7,0.7859999999999999,1.5,5.6,7.1,2.5,1.7,0.4,2.0,3.1,10.4
George Hill,25,11,11,346,4.9,10.9,0.44799999999999995,1.6,4.2,0.375,3.3,6.8,0.49200000000000005,4.1,4.8,0.848,0.9,1.7,2.6,3.3,1.4,0.3,2.3,2.2,15.4
Roy Hibbert,25,11,11,340,5.5,11.0,0.5,0.1,0.1,1.0,5.4,10.9,0.495,2.5,3.8,0.667,4.8,8.3,13.0,1.3,0.4,3.6,2.3,4.0,13.7
Leandro Barbosa,29,11,0,223,4.4,11.8,0.37,0.5,3.2,0.15,3.9,8.6,0.45299999999999996,1.0,1.9,0.5,0.8,3.1,3.9,2.3,0.8,0.2,2.1,3.7,10.2
Darren Collison,24,11,0,205,6.3,12.3,0.514,0.7,1.9,0.364,5.6,10.4,0.542,3.5,4.0,0.87,0.5,1.9,2.5,5.8,2.5,0.0,1.9,1.9,16.9
Tyler Hansbrough,26,11,0,164,3.7,11.0,0.34,0.0,0.0,,3.7,11.0,0.34,3.1,4.6,0.667,2.6,5.0,7.7,1.3,1.1,0.7,1.8,4.8,10.5
Lou Amundson,29,11,0,94,4.6,8.8,0.522,0.0,0.0,,4.6,8.8,0.522,1.1,2.3,0.5,2.3,6.5,8.8,0.8,0.8,1.9,1.5,6.1,10.3
Dahntay Jones,31,7,0,58,2.5,11.2,0.222,1.2,5.6,0.222,1.2,5.6,0.222,4.3,4.3,1.0,2.5,1.9,4.3,1.9,0.6,0.0,1.9,6.8,10.6
Lance Stephenson,21,4,0,12,6.0,27.0,0.222,3.0,6.0,0.5,3.0,21.0,0.14300000000000002,3.0,6.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,18.0
Jeff Ayres,24,4,0,9,4.0,12.0,0.33299999999999996,0.0,0.0,,4.0,12.0,0.33299999999999996,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0
A.J. Price,25,4,0,7,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.0,0.0,,5.1,5.1,10.3,5.1,0.0,0.0,0.0,0.0,10.3
