PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,24.0,81,81.0,3054,789,1613,0.489,132,384,0.344,657,1229,0.535,0.53,594,762,0.78,106,507,613,587,137,93,241,139,2304
Mo Williams,26.0,81,81.0,2834,526,1126,0.467,183,420,0.436,343,706,0.486,0.5479999999999999,208,228,0.912,47,232,279,329,69,9,179,215,1443
Anderson Varejão,26.0,81,42.0,2306,270,504,0.536,0,2,0.0,270,502,0.5379999999999999,0.536,154,250,0.616,166,415,581,81,75,66,80,239,694
Delonte West,25.0,64,64.0,2152,285,624,0.457,91,228,0.39899999999999997,194,396,0.49,0.53,90,108,0.833,31,172,203,226,94,13,92,125,751
Daniel Gibson,22.0,75,0.0,1795,206,527,0.391,108,283,0.382,98,244,0.402,0.493,66,86,0.767,31,124,155,132,44,16,61,163,586
Zydrunas Ilgauskas,33.0,65,65.0,1765,342,724,0.47200000000000003,15,39,0.385,327,685,0.47700000000000004,0.483,139,174,0.799,157,333,490,64,28,84,90,183,838
Wally Szczerbiak,31.0,74,5.0,1527,179,398,0.45,69,168,0.41100000000000003,110,230,0.478,0.536,90,106,0.8490000000000001,43,189,232,82,28,10,55,130,517
Ben Wallace,34.0,56,53.0,1314,69,155,0.445,0,0,,69,155,0.445,0.445,27,64,0.42200000000000004,136,226,362,44,48,75,34,82,165
Sasha Pavlović,25.0,66,12.0,1053,116,275,0.42200000000000004,48,117,0.41,68,158,0.43,0.509,25,54,0.46299999999999997,31,96,127,72,22,16,48,122,305
J.J. Hickson,20.0,62,0.0,705,100,194,0.515,0,0,,100,194,0.515,0.515,45,67,0.672,52,113,165,9,14,30,45,81,245
Darnell Jackson,23.0,51,2.0,430,37,86,0.43,0,2,0.0,37,84,0.44,0.43,24,35,0.6859999999999999,32,55,87,8,10,4,14,77,98
Joe Smith,33.0,21,0.0,411,57,115,0.496,1,3,0.33299999999999996,56,112,0.5,0.5,21,28,0.75,36,64,100,16,7,14,10,50,136
Tarence Kinsey,24.0,50,3.0,277,31,69,0.449,7,18,0.389,24,51,0.47100000000000003,0.5,33,38,0.868,10,28,38,10,12,0,22,34,102
Lorenzen Wright,33.0,17,2.0,125,10,27,0.37,0,0,,10,27,0.37,0.37,3,8,0.375,7,18,25,3,4,5,9,17,23
Jawad Williams,25.0,10,0.0,20,5,12,0.41700000000000004,2,6,0.33299999999999996,3,6,0.5,0.5,0,0,,1,1,2,0,1,0,1,2,12
Trey Johnson,24.0,4,0.0,14,0,5,0.0,0,0,,0,5,0.0,0.0,4,4,1.0,0,1,1,0,0,0,1,4,4
Team Totals,,82,,19780,3022,6454,0.46799999999999997,656,1670,0.39299999999999996,2366,4784,0.495,0.519,1523,2012,0.757,886,2574,3460,1663,593,435,1045,1663,8223
