Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,13,966,SDC,San Diego Clippers,World B. Free,1953-12-09,26.0,NBA,SG,68.0,,2585.0,10.3,21.7,0.47,0.1,0.3,0.36,10.1,21.3,0.48,8.0,10.6,0.75,1.8,1.5,3.3,3.9,1.1,0.4,3.2,2.7,28.6
1981,10,966,GSW,Golden State Warriors,World B. Free,1953-12-09,27.0,NBA,SG,65.0,,2370.0,7.8,17.6,0.45,0.1,0.5,0.16,7.8,17.1,0.45,8.0,9.9,0.81,0.7,1.7,2.4,5.5,1.3,0.2,3.0,2.8,23.8
1982,10,966,GSW,Golden State Warriors,World B. Free,1953-12-09,28.0,NBA,SG,78.0,78.0,2796.0,8.4,18.7,0.45,0.1,0.7,0.18,8.2,18.0,0.46,6.2,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.9,23.0
1983,31,966,TOT,Total After Trade,World B. Free,1953-12-09,29.0,NBA,SG,73.0,69.0,2638.0,8.9,19.4,0.46,0.2,0.6,0.33,8.7,18.8,0.46,5.9,8.0,0.74,1.3,1.5,2.7,4.0,1.3,0.2,2.9,3.3,23.8
1983,10,966,GSW,Golden State Warriors,World B. Free,1953-12-09,29.0,NBA,SG,19.0,18.0,700.0,8.4,18.7,0.45,0.0,0.2,0.0,8.4,18.6,0.45,5.5,7.7,0.71,1.1,1.1,2.3,4.6,0.8,0.2,2.6,3.4,22.3
1983,6,966,CLE,Cleveland Cavaliers,World B. Free,1953-12-09,29.0,NBA,SG,54.0,51.0,1938.0,9.0,19.7,0.46,0.3,0.8,0.36,8.7,18.9,0.46,6.0,8.1,0.75,1.3,1.6,2.9,3.7,1.5,0.2,3.0,3.3,24.3
1984,6,966,CLE,Cleveland Cavaliers,World B. Free,1953-12-09,30.0,NBA,SG,75.0,71.0,2375.0,9.5,21.3,0.44,0.3,1.0,0.32,9.2,20.3,0.45,6.0,7.6,0.78,1.3,1.9,3.3,3.4,1.4,0.1,2.3,3.2,25.3
1985,6,966,CLE,Cleveland Cavaliers,World B. Free,1953-12-09,31.0,NBA,SG,71.0,50.0,2249.0,9.7,21.3,0.46,1.1,3.1,0.37,8.6,18.2,0.47,4.9,6.6,0.75,1.0,2.4,3.4,5.1,1.2,0.3,2.2,2.6,25.6
1986,6,966,CLE,Cleveland Cavaliers,World B. Free,1953-12-09,32.0,NBA,SG,75.0,75.0,2535.0,9.3,20.4,0.46,1.0,2.4,0.42,8.3,18.0,0.46,5.4,6.9,0.78,1.0,2.1,3.1,4.5,1.3,0.3,2.4,2.6,24.9
1987,23,966,PHI,Philadelphia 76Ers,World B. Free,1953-12-09,33.0,NBA,SG,20.0,2.0,285.0,4.9,15.5,0.32,0.3,1.1,0.22,4.7,14.4,0.32,4.5,5.9,0.77,0.6,1.8,2.4,3.8,0.6,0.5,2.3,3.3,14.7
1988,11,966,HOU,Houston Rockets,World B. Free,1953-12-09,34.0,NBA,SG,58.0,0.0,682.0,7.5,18.5,0.41,0.4,1.8,0.23,7.1,16.6,0.43,4.2,5.3,0.8,0.7,1.6,2.3,3.2,1.1,0.2,2.6,3.9,19.7
