Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,23.0,WSB,NBA,PG,45.0,13.0,990.0,7.5,16.0,0.471,0.1,0.6,0.231,7.4,15.4,0.481,2.9,4.0,0.728,1.2,4.0,5.3,7.8,1.5,0.3,3.6,4.0,18.2,,101.0,113.0
1994,24.0,WSB,NBA,PG,61.0,1.0,749.0,5.8,14.4,0.403,0.1,0.7,0.091,5.7,13.7,0.42,2.9,3.5,0.827,1.3,3.3,4.6,6.1,1.4,0.1,3.6,3.2,14.6,,93.0,115.0
1995,25.0,WSB,NBA,PG,82.0,20.0,1704.0,6.2,14.8,0.416,1.6,3.7,0.424,4.6,11.1,0.413,3.2,3.7,0.872,0.8,3.5,4.3,7.3,1.6,0.1,3.1,3.8,17.2,,106.0,114.0
1996,26.0,DEN,NBA,PG,55.0,0.0,607.0,5.7,15.3,0.376,0.7,2.2,0.308,5.1,13.0,0.388,3.4,4.7,0.727,0.7,4.7,5.4,9.1,1.1,0.4,3.4,4.2,15.6,,97.0,111.0
1997,27.0,PHI,NBA,PG,61.0,4.0,634.0,6.4,15.1,0.426,0.8,3.2,0.25,5.6,11.9,0.473,3.6,3.8,0.938,1.4,4.0,5.4,8.0,1.9,0.0,3.1,3.5,17.2,,109.0,114.0
1998,28.0,PHI,NBA,PG,23.0,2.0,277.0,4.6,12.1,0.381,0.0,0.6,0.0,4.6,11.5,0.4,2.7,3.1,0.875,0.4,2.3,2.7,7.1,1.5,0.2,4.4,6.5,11.9,,85.0,110.0
1999,29.0,TOT,NBA,PG,24.0,1.0,244.0,7.8,18.2,0.429,0.4,1.5,0.286,7.4,16.7,0.442,3.9,4.3,0.9,1.5,3.0,4.6,5.0,1.1,0.2,4.3,3.9,20.0,,95.0,108.0
1999,29.0,ORL,NBA,PG,6.0,0.0,33.0,9.8,19.7,0.5,0.0,3.3,0.0,9.8,16.4,0.6,9.8,9.8,1.0,1.6,1.6,3.3,4.9,1.6,0.0,4.9,3.3,29.5,,114.0,103.0
1999,29.0,NJN,NBA,PG,8.0,1.0,174.0,7.5,17.2,0.439,0.6,1.2,0.5,6.9,16.0,0.434,3.6,4.2,0.857,1.8,3.3,5.1,4.8,0.9,0.3,4.5,4.2,19.3,,95.0,109.0
1999,29.0,PHI,NBA,PG,10.0,0.0,37.0,7.3,22.0,0.333,0.0,1.5,0.0,7.3,20.5,0.357,0.0,0.0,,0.0,2.9,2.9,5.9,1.5,0.0,2.9,2.9,14.6,,76.0,104.0
2001,31.0,TOT,NBA,PG,21.0,10.0,475.0,5.7,15.3,0.374,1.2,4.0,0.306,4.5,11.3,0.398,1.1,1.8,0.625,0.4,3.8,4.3,7.9,0.9,0.0,3.4,4.1,13.7,,88.0,110.0
2001,31.0,BOS,NBA,PG,7.0,1.0,144.0,5.4,15.8,0.341,0.4,1.4,0.25,5.0,14.4,0.35,2.5,4.0,0.636,1.1,4.3,5.4,6.8,1.4,0.0,4.7,5.4,13.7,,78.0,107.0
2001,31.0,CHH,NBA,PG,2.0,0.0,15.0,7.2,7.2,1.0,0.0,0.0,,7.2,7.2,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,10.7,7.2,14.3,,53.0,102.0
2001,31.0,NJN,NBA,PG,12.0,9.0,316.0,5.8,15.4,0.376,1.7,5.3,0.313,4.1,10.1,0.41,0.5,0.8,0.6,0.2,3.8,4.0,8.8,0.5,0.0,2.5,3.3,13.7,,95.0,111.0
2002,32.0,LAC,NBA,PG,18.0,0.0,130.0,5.7,18.0,0.318,2.9,11.1,0.259,2.9,7.0,0.412,1.6,2.9,0.571,0.4,4.5,4.9,5.3,1.2,0.4,4.9,4.1,16.0,,80.0,109.0
2004,34.0,TOT,NBA,PG,61.0,11.0,1033.0,5.1,12.5,0.404,0.2,1.2,0.13,4.9,11.3,0.432,1.2,1.6,0.742,0.8,3.6,4.4,7.1,1.3,0.1,3.0,4.5,11.4,,92.0,112.0
2004,34.0,NJN,NBA,PG,6.0,0.0,22.0,7.3,19.5,0.375,0.0,0.0,,7.3,19.5,0.375,4.9,4.9,1.0,0.0,2.4,2.4,9.8,2.4,0.0,4.9,9.8,19.5,,90.0,101.0
2004,34.0,LAC,NBA,PG,55.0,11.0,1011.0,5.0,12.4,0.405,0.2,1.2,0.13,4.9,11.2,0.435,1.1,1.5,0.724,0.8,3.6,4.4,7.0,1.3,0.1,2.9,4.4,11.3,,92.0,112.0
