SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2020,7,DAL,5,J.J. Barea,PG,5-10,180,1984-06-26,PR,13,Northeastern University
2020,7,DAL,45,Ryan Broekhoff,SF,6-6,215,1990-08-23,AU,1,Valparaiso
2020,7,DAL,13,Jalen Brunson,PG,6-1,190,1996-08-31,US,1,Villanova
2020,7,DAL,32,Trey Burke,PG,6-0,185,1992-11-12,US,6,Michigan
2020,7,DAL,33,Willie Cauley-Stein,C,7-0,240,1993-08-18,US,4,Kentucky
2020,7,DAL,3,Antonius Cleveland,SG,6-5,195,1994-02-02,US,1,SE Missouri State
2020,7,DAL,30,Seth Curry,SG,6-2,185,1990-08-23,US,5,"Liberty, Duke"
2020,7,DAL,77,Luka Doncic,PG,6-7,230,1999-02-28,SI,1,
2020,7,DAL,10,Dorian Finney-Smith,PF,6-7,220,1993-05-04,US,3,Florida
2020,7,DAL,11,Tim Hardaway,SG,6-5,205,1992-03-16,US,6,Michigan
2020,7,DAL,44,Justin Jackson,PF,6-7,220,1995-03-28,US,2,UNC
2020,7,DAL,9,Michael Kidd-Gilchrist,PF,6-6,232,1993-09-26,US,7,Kentucky
2020,7,DAL,42,Maxi Kleber,PF,6-10,240,1992-01-29,DE,2,
2020,7,DAL,1,Courtney Lee,SG,6-5,215,1985-10-03,US,11,Western Kentucky
2020,7,DAL,51,Boban Marjanovic,C,7-4,290,1988-08-15,RS,4,
2020,7,DAL,6,Kristaps Porzingis,C,7-3,240,1995-08-02,LV,3,
2020,7,DAL,7,Dwight Powell,C,6-10,240,1991-07-20,CA,5,Stanford
2020,7,DAL,23,Josh Reaves,SF,6-4,214,1997-06-04,US,R,Penn State
2020,7,DAL,55,Delon Wright,PG,6-5,185,1992-04-26,US,4,Utah
