Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22.0,INA,ABA,PG,77.0,,19.3,2.1,4.7,0.453,0.1,0.3,0.208,2.1,4.4,0.47,0.46,1.1,1.4,0.752,1.2,1.5,2.7,2.9,,,0.9,1.9,5.4
1973-74,23.0,INA,ABA,SG,77.0,,24.4,2.2,5.5,0.398,0.5,1.4,0.336,1.7,4.2,0.419,0.44,0.6,0.9,0.686,1.1,2.2,3.3,3.4,1.9,0.3,1.0,1.4,5.5
1974-75,24.0,INA,ABA,PG,80.0,,29.6,2.7,6.3,0.432,0.5,1.5,0.309,2.2,4.7,0.472,0.47,0.6,0.7,0.797,1.1,2.4,3.4,4.2,2.1,0.2,1.2,1.9,6.5
1975-76,25.0,INA,ABA,PG,84.0,,40.2,4.8,10.6,0.451,0.9,2.5,0.346,3.9,8.1,0.483,0.492,2.1,2.6,0.814,1.1,2.8,3.8,8.2,4.1,0.4,1.9,2.3,12.5
1976-77,26.0,IND,NBA,PG,81.0,,36.4,3.3,7.9,0.416,,,,3.3,7.9,0.416,0.416,1.4,1.8,0.786,0.8,2.5,3.3,8.5,3.5,0.2,,1.6,8.0
1977-78,27.0,PHO,NBA,PG,82.0,,31.1,3.5,7.6,0.458,,,,3.5,7.6,0.458,0.458,1.4,1.7,0.824,0.7,2.3,3.0,4.8,2.3,0.2,1.5,1.8,8.4
1978-79,28.0,PHO,NBA,PG,82.0,,31.0,3.5,7.0,0.495,,,,3.5,7.0,0.495,0.495,0.9,1.1,0.769,0.5,2.1,2.6,4.3,1.9,0.2,1.2,1.8,7.8
1979-80,29.0,PHO,NBA,PG,81.0,,30.9,3.2,7.3,0.443,0.2,1.0,0.241,3.0,6.3,0.475,0.459,1.0,1.6,0.664,0.9,2.0,2.9,4.0,1.6,0.1,1.1,1.4,7.7
1980-81,30.0,IND,NBA,SG,58.0,,18.9,2.0,4.9,0.397,0.3,1.0,0.328,1.6,3.9,0.415,0.43,0.9,1.1,0.769,0.3,1.1,1.4,2.4,1.3,0.1,0.7,1.1,5.1
1981-82,31.0,IND,NBA,PG,82.0,78.0,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6.0,0.482,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7
1982-83,32.0,POR,NBA,PG,41.0,1.0,15.7,1.8,4.4,0.396,0.2,0.9,0.257,1.5,3.6,0.429,0.42,1.0,1.1,0.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7
1983-84,33.0,KCK,NBA,PG,76.0,10.0,17.5,2.0,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4.0,1.1,0.0,1.1,0.8,5.0
1984-85,34.0,KCK,NBA,PG,65.0,14.0,14.4,1.3,3.1,0.404,0.5,1.3,0.356,0.8,1.8,0.44,0.48,0.4,0.5,0.767,0.3,0.6,0.9,3.1,0.6,0.0,0.7,1.2,3.4
