PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jermaine O'Neal,25.0,78,78.0,2788,608,1400,0.434,2,18,0.111,606,1382,0.43799999999999994,0.435,348,460,0.757,193,585,778,164,59,199,181,248,1566
Metta World Peace,24.0,73,71.0,2714,468,1112,0.42100000000000004,75,242,0.31,393,870,0.452,0.455,322,439,0.733,100,285,385,272,152,50,202,194,1333
Al Harrington,23.0,79,15.0,2441,421,909,0.46299999999999997,21,77,0.273,400,832,0.48100000000000004,0.475,185,252,0.7340000000000001,163,345,508,131,80,22,163,250,1048
Reggie Miller,38.0,80,80.0,2254,260,594,0.43799999999999994,134,334,0.401,126,260,0.485,0.551,146,165,0.885,18,170,188,249,65,11,68,96,800
Jeff Foster,27.0,82,79.0,1961,197,362,0.544,0,4,0.0,197,358,0.55,0.544,103,154,0.669,248,362,610,64,71,27,60,189,497
Anthony Johnson,29.0,73,7.0,1598,167,411,0.406,41,122,0.336,126,289,0.436,0.456,75,94,0.7979999999999999,28,102,130,202,64,8,75,138,450
Fred Jones,24.0,81,2.0,1508,123,311,0.395,27,89,0.303,96,222,0.43200000000000005,0.439,124,149,0.8320000000000001,25,101,126,173,65,18,73,132,397
Jamaal Tinsley,25.0,52,43.0,1378,153,370,0.414,77,207,0.37200000000000005,76,163,0.466,0.518,49,67,0.731,28,108,136,303,84,17,110,132,432
Austin Croshere,28.0,77,0.0,1051,119,307,0.38799999999999996,56,144,0.389,63,163,0.387,0.479,93,104,0.894,60,183,243,52,24,14,55,101,387
Kenny Anderson,33.0,44,31.0,905,113,256,0.441,1,4,0.25,112,252,0.444,0.44299999999999995,35,48,0.7290000000000001,19,62,81,125,26,5,50,73,262
Scot Pollard,28.0,61,3.0,678,47,114,0.41200000000000003,0,0,,47,114,0.41200000000000003,0.41200000000000003,12,21,0.5710000000000001,67,97,164,10,23,26,22,110,106
Jonathan Bender,23.0,21,0.0,271,50,106,0.47200000000000003,9,22,0.409,41,84,0.488,0.514,39,47,0.83,9,31,40,9,5,11,33,23,148
Jamison Brewer,23.0,13,1.0,160,13,35,0.371,5,14,0.35700000000000004,8,21,0.381,0.44299999999999995,1,6,0.16699999999999998,2,9,11,17,7,0,10,9,32
Jamison Brewer,24.0,18,0.0,72,12,26,0.462,0,0,,12,26,0.462,0.462,4,6,0.667,5,10,15,3,0,3,6,13,28
James Jones,23.0,6,0.0,26,2,9,0.222,1,4,0.25,1,5,0.2,0.278,2,2,1.0,0,2,2,0,1,0,0,1,7
Team Totals,,82,,19805,2753,6322,0.435,449,1281,0.35100000000000003,2304,5041,0.457,0.47100000000000003,1538,2014,0.764,965,2452,3417,1774,726,411,1182,1709,7493
