PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Richard Jefferson,23.0,82,82.0,3133,555,1115,0.498,48,132,0.364,507,983,0.516,0.519,357,468,0.763,109,355,464,315,92,28,198,224,1515
Kerry Kittles,29.0,82,82.0,2842,434,959,0.45299999999999996,97,276,0.35100000000000003,337,683,0.493,0.503,107,136,0.787,56,271,327,206,125,40,95,144,1072
Jason Kidd,30.0,67,66.0,2450,368,959,0.384,94,293,0.321,274,666,0.41100000000000003,0.433,206,249,0.8270000000000001,85,343,428,618,122,14,214,110,1036
Kenyon Martin,26.0,65,62.0,2252,439,900,0.488,7,25,0.28,432,875,0.494,0.49200000000000005,201,294,0.684,133,484,617,160,95,82,168,230,1086
Jason Collins,25.0,78,78.0,2220,163,384,0.424,0,2,0.0,163,382,0.42700000000000005,0.424,136,184,0.7390000000000001,143,257,400,153,67,56,97,251,462
Lucious Harris,33.0,69,15.0,1504,187,463,0.40399999999999997,38,101,0.376,149,362,0.41200000000000003,0.445,66,78,0.846,39,101,140,135,41,2,53,74,478
Rodney Rogers,32.0,69,15.0,1409,207,505,0.41,50,152,0.32899999999999996,157,353,0.445,0.45899999999999996,75,98,0.765,100,207,307,137,59,27,98,183,539
Aaron Williams,32.0,72,7.0,1337,172,342,0.503,1,3,0.33299999999999996,171,339,0.504,0.504,105,155,0.677,101,193,294,81,34,46,89,187,450
Brian Scalabrine,25.0,69,2.0,928,86,218,0.39399999999999996,10,41,0.244,76,177,0.429,0.41700000000000004,58,70,0.8290000000000001,42,131,173,65,21,14,42,113,240
Zoran Planinić,21.0,49,1.0,473,53,129,0.41100000000000003,9,32,0.281,44,97,0.45399999999999996,0.446,38,60,0.633,14,41,55,68,13,3,36,70,153
Brandon Armstrong,23.0,56,0.0,434,65,175,0.371,19,52,0.365,46,123,0.374,0.426,2,4,0.5,12,31,43,14,12,2,24,49,151
Robert Pack,34.0,26,0.0,220,22,52,0.423,0,0,,22,52,0.423,0.423,5,6,0.833,4,14,18,27,12,1,16,20,49
Alonzo Mourning,33.0,12,0.0,215,33,71,0.465,0,0,,33,71,0.465,0.465,30,34,0.882,8,19,27,8,2,6,10,32,96
Tamar Slay,23.0,22,0.0,165,21,60,0.35,4,12,0.33299999999999996,17,48,0.354,0.38299999999999995,7,14,0.5,10,15,25,14,7,1,11,20,53
Hubert Davis,33.0,14,0.0,55,1,9,0.111,0,0,,1,9,0.111,0.111,2,2,1.0,2,6,8,3,2,0,2,8,4
Doug Overton,34.0,6,0.0,22,3,8,0.375,0,0,,3,8,0.375,0.375,2,2,1.0,0,1,1,4,1,0,2,4,8
Anthony Goldwire,32.0,6,0.0,19,2,8,0.25,0,2,0.0,2,6,0.33299999999999996,0.25,0,0,,0,1,1,1,2,0,1,0,4
Damone Brown,24.0,3,0.0,17,1,10,0.1,0,0,,1,10,0.1,0.1,1,2,0.5,3,2,5,0,2,0,1,2,3
Mikki Moore,28.0,4,0.0,10,1,5,0.2,0,0,,1,5,0.2,0.2,0,0,,1,1,2,0,0,0,0,1,2
Team Totals,,82,,19705,2813,6372,0.441,377,1123,0.336,2436,5249,0.46399999999999997,0.47100000000000003,1398,1856,0.753,862,2473,3335,2009,709,322,1209,1722,7401
