Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,23.0,PHO,NBA,PF,66.0,904.0,14.4,0.546,0.011,0.469,11.2,18.0,14.6,12.2,1.4,1.1,17.6,17.7,,1.1,1.3,2.4,0.126,,-0.3,0.1,-0.2,0.4
1981,24.0,PHO,NBA,SF,79.0,2192.0,11.2,0.491,0.008,0.252,8.7,14.7,11.7,11.8,1.7,1.4,17.6,14.8,,0.6,3.8,4.5,0.098,,-1.5,1.2,-0.3,1.0
1982,25.0,PHO,NBA,PF,76.0,1298.0,10.2,0.469,0.006,0.374,9.8,15.7,12.8,10.0,1.4,1.0,16.1,15.8,,0.0,2.0,2.0,0.073,,-2.7,0.2,-2.5,-0.2
1983,26.0,TOT,NBA,PF,75.0,1333.0,11.3,0.536,0.01,0.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,,0.5,1.7,2.2,0.078,,-2.0,0.7,-1.3,0.3
1983,26.0,PHO,NBA,PF,45.0,551.0,9.0,0.492,0.014,0.38,9.2,16.3,12.9,13.3,1.0,1.3,25.3,16.4,,-0.2,0.8,0.6,0.052,,-3.6,0.6,-3.1,-0.1
1983,26.0,CLE,NBA,PF,30.0,782.0,12.9,0.576,0.006,0.309,10.7,19.5,15.0,7.9,1.7,1.3,21.0,12.5,,0.7,0.8,1.6,0.095,,-0.9,0.9,0.0,0.4
1984,27.0,CLE,NBA,C,81.0,1950.0,11.2,0.53,0.005,0.336,9.8,18.7,14.1,8.4,1.7,1.4,17.0,11.4,,1.4,2.2,3.7,0.09,,-1.9,1.0,-0.9,0.6
1985,28.0,TOT,NBA,PF,72.0,1288.0,9.6,0.526,0.004,0.229,10.8,16.3,13.6,6.0,1.1,1.0,13.5,11.1,,1.2,1.1,2.3,0.085,,-2.1,-0.3,-2.4,-0.1
1985,28.0,CLE,NBA,PF,18.0,440.0,8.8,0.466,0.01,0.257,10.1,15.5,12.8,6.8,0.5,1.1,12.0,12.1,,0.2,0.3,0.5,0.056,,-2.2,-0.3,-2.5,-0.1
1985,28.0,SAS,NBA,PF,54.0,848.0,10.0,0.562,0.0,0.213,11.1,16.7,14.0,5.6,1.4,0.9,14.4,10.5,,1.0,0.8,1.8,0.1,,-2.1,-0.3,-2.4,-0.1
1986,29.0,TOT,NBA,PF,36.0,373.0,9.3,0.486,0.014,0.575,10.4,15.7,13.1,6.8,1.6,1.7,13.3,11.4,,0.2,0.4,0.6,0.08,,-2.6,0.9,-1.7,0.0
1986,29.0,SAS,NBA,PF,34.0,356.0,9.4,0.482,0.015,0.612,10.2,15.6,13.0,7.1,1.7,1.7,11.5,10.9,,0.3,0.4,0.7,0.088,,-2.4,1.2,-1.2,0.1
1986,29.0,UTA,NBA,PF,2.0,17.0,6.8,0.543,0.0,0.167,13.0,18.9,16.0,0.0,0.0,0.0,31.8,22.4,,0.0,0.0,0.0,-0.075,,-7.1,-3.6,-10.7,0.0
1988,31.0,PHO,NBA,PF,33.0,359.0,5.7,0.358,0.017,0.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,,-0.2,0.3,0.1,0.017,,-4.6,-0.8,-5.4,-0.3
