Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,21.0,NJN,NBA,SF,79.0,9.0,1917.0,7.4,16.1,0.457,0.4,1.5,0.232,7.0,14.6,0.48,5.2,7.2,0.713,2.3,5.7,8.0,3.8,1.7,1.3,2.9,5.8,20.2,,104.0,101.0
2003,22.0,NJN,NBA,SF,80.0,80.0,2879.0,8.3,16.6,0.501,0.1,0.4,0.25,8.2,16.2,0.507,5.9,7.9,0.743,2.7,6.6,9.4,3.7,1.5,0.8,2.8,3.9,22.6,,111.0,100.0
2004,23.0,NJN,NBA,SF,82.0,82.0,3133.0,9.5,19.1,0.498,0.8,2.3,0.364,8.7,16.8,0.516,6.1,8.0,0.763,1.9,6.1,7.9,5.4,1.6,0.5,3.4,3.8,26.0,,110.0,100.0
2005,24.0,NJN,NBA,SF,33.0,33.0,1355.0,9.5,22.4,0.422,1.2,3.5,0.337,8.3,18.9,0.438,9.0,10.7,0.844,1.9,7.6,9.5,5.3,1.3,0.7,5.2,4.3,29.1,,100.0,104.0
2006,25.0,NJN,NBA,SF,78.0,78.0,3059.0,8.6,17.6,0.493,1.0,3.3,0.319,7.6,14.3,0.532,8.2,10.1,0.812,1.7,7.7,9.3,5.2,1.0,0.3,3.0,3.4,26.6,,117.0,104.0
2007,26.0,NJN,NBA,SF,55.0,53.0,1956.0,8.1,17.9,0.456,1.4,3.9,0.359,6.7,14.0,0.483,6.4,8.8,0.733,1.3,5.2,6.4,4.0,0.9,0.2,3.2,3.3,24.1,,106.0,109.0
2008,27.0,NJN,NBA,SF,82.0,82.0,3200.0,10.2,21.8,0.466,1.3,3.5,0.362,8.9,18.3,0.486,8.9,11.1,0.798,1.5,4.1,5.6,4.1,1.2,0.3,3.3,3.7,30.5,,112.0,112.0
2009,28.0,MIL,NBA,SF,82.0,82.0,2939.0,9.5,21.6,0.439,2.0,5.2,0.397,7.4,16.4,0.453,7.4,9.1,0.805,1.0,5.6,6.6,3.5,1.2,0.2,2.9,4.4,28.4,,110.0,110.0
2010,29.0,SAS,NBA,SF,81.0,70.0,2520.0,7.5,16.1,0.467,1.2,3.9,0.316,6.3,12.2,0.515,4.4,6.0,0.735,1.2,6.2,7.4,3.3,0.9,0.8,2.2,3.7,20.7,,110.0,106.0
2011,30.0,SAS,NBA,SF,81.0,81.0,2459.0,6.4,13.6,0.474,2.9,6.5,0.44,3.6,7.1,0.504,3.1,4.1,0.759,1.1,5.4,6.6,2.3,0.8,0.7,2.0,3.5,18.8,,116.0,109.0
2012,31.0,TOT,NBA,SF,63.0,44.0,1748.0,6.0,14.5,0.416,3.3,8.0,0.42,2.7,6.5,0.411,1.7,2.5,0.694,0.8,5.7,6.5,2.6,1.1,0.6,1.5,3.6,17.1,,109.0,108.0
2012,31.0,SAS,NBA,SF,41.0,41.0,1168.0,5.8,14.1,0.414,3.5,8.4,0.421,2.3,5.7,0.403,1.5,2.2,0.7,0.8,5.5,6.3,2.4,1.1,0.5,1.4,3.7,16.8,,110.0,106.0
2012,31.0,GSW,NBA,SF,22.0,3.0,580.0,6.4,15.1,0.42,3.0,7.1,0.418,3.4,8.1,0.422,2.2,3.1,0.686,0.7,6.1,6.8,3.0,1.1,0.6,1.6,3.4,17.8,,106.0,111.0
2013,32.0,GSW,NBA,SF,56.0,1.0,568.0,5.5,12.2,0.456,1.3,4.0,0.311,4.3,8.1,0.527,3.4,4.7,0.717,0.4,7.1,7.5,2.8,1.3,0.6,2.1,4.0,15.7,,106.0,106.0
2014,33.0,UTA,NBA,SF,82.0,78.0,2213.0,7.0,15.5,0.45,2.9,7.1,0.409,4.1,8.4,0.484,2.8,3.8,0.741,0.4,4.8,5.2,3.1,1.3,0.3,2.2,4.0,19.7,,109.0,114.0
2015,34.0,DAL,NBA,SF,74.0,18.0,1244.0,5.8,13.1,0.444,2.7,6.3,0.426,3.2,6.9,0.462,3.2,4.6,0.684,1.0,6.4,7.4,2.5,1.3,0.4,2.1,4.7,17.5,,109.0,108.0
2016,35.0,CLE,NBA,SF,74.0,5.0,1326.0,5.6,12.1,0.458,2.6,6.7,0.382,3.0,5.4,0.554,2.3,3.4,0.667,0.6,4.4,5.0,2.3,1.3,0.5,1.7,5.0,15.9,,112.0,107.0
2017,36.0,CLE,NBA,SF,79.0,13.0,1614.0,4.7,10.6,0.446,1.9,5.8,0.333,2.8,4.9,0.58,2.5,3.3,0.741,0.9,5.4,6.3,2.4,0.8,0.3,1.6,4.7,13.9,,111.0,113.0
2018,37.0,DEN,NBA,SF,20.0,0.0,163.0,3.6,8.2,0.444,0.6,2.1,0.286,3.0,6.1,0.5,1.2,2.1,0.571,0.6,4.6,5.2,4.6,0.6,0.3,1.5,3.3,9.1,,106.0,115.0
