Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,24.0,ATL,NBA,PF,40.0,1.0,376.0,9.6,20.3,0.476,0.0,0.1,0.0,9.6,20.1,0.479,5.9,7.7,0.768,5.4,9.8,15.2,1.7,0.6,0.3,2.9,4.4,25.2,,106.0,106.0
2014,25.0,ATL,NBA,PF,80.0,6.0,1482.0,10.3,21.5,0.479,2.1,6.8,0.31,8.2,14.6,0.558,3.5,4.5,0.78,2.1,7.6,9.7,2.6,1.0,0.2,2.7,4.1,26.3,,105.0,108.0
2015,26.0,ATL,NBA,PF,68.0,0.0,1123.0,9.1,20.6,0.444,3.0,8.7,0.344,6.1,11.9,0.517,2.8,3.5,0.792,2.0,7.0,9.1,3.4,1.1,0.1,1.8,3.8,24.1,,108.0,106.0
2016,27.0,ATL,NBA,PF,75.0,0.0,1146.0,7.6,16.2,0.468,2.7,6.8,0.392,4.9,9.4,0.523,2.2,2.7,0.794,2.3,6.6,8.9,3.4,1.1,0.7,1.8,4.4,20.0,,112.0,104.0
2017,28.0,ATL,NBA,PF,18.0,0.0,195.0,4.3,14.9,0.288,1.0,6.8,0.148,3.3,8.1,0.406,1.8,2.0,0.875,2.5,6.8,9.4,4.3,1.0,0.8,2.0,3.0,11.4,,85.0,108.0
2018,29.0,WAS,NBA,PF,76.0,1.0,1406.0,9.7,18.5,0.527,2.3,5.8,0.405,7.4,12.8,0.582,1.8,2.7,0.658,1.8,7.0,8.7,2.8,0.8,0.4,2.8,5.2,23.6,,109.0,111.0
2019,30.0,TOT,NBA,PF,79.0,3.0,1395.0,5.7,14.2,0.4,3.4,8.5,0.401,2.3,5.7,0.399,0.7,1.1,0.667,1.5,7.9,9.3,2.2,0.9,0.4,1.5,5.3,15.5,,105.0,112.0
2019,30.0,LAC,NBA,PF,52.0,0.0,748.0,5.8,14.5,0.4,3.3,8.4,0.391,2.5,6.1,0.412,0.8,1.1,0.667,1.5,9.5,11.0,2.8,1.1,0.5,1.7,5.6,15.6,,104.0,111.0
2019,30.0,PHI,NBA,PF,27.0,3.0,647.0,5.5,13.9,0.4,3.6,8.7,0.412,2.0,5.2,0.38,0.7,1.1,0.667,1.4,6.1,7.4,1.6,0.7,0.4,1.2,5.0,15.4,,107.0,113.0
2020,31.0,PHI,NBA,PF,68.0,11.0,1207.0,6.0,14.1,0.426,3.2,8.7,0.369,2.8,5.3,0.519,1.2,1.5,0.811,2.6,7.3,10.0,2.2,0.8,0.2,1.0,3.9,16.4,,117.0,112.0
2021,32.0,PHI,NBA,PF,7.0,2.0,148.0,4.4,13.9,0.318,2.8,11.4,0.25,1.6,2.5,0.625,0.6,0.9,0.667,1.3,5.0,6.3,0.3,0.6,0.6,0.9,2.8,12.3,,88.0,112.0
