Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,25,260,POR,Portland Trail Blazers,2,Steve Blake,PG,6-3,172,1980-02-26,US,2,Maryland
2006,25,756,POR,Portland Trail Blazers,3,Juan Dixon,SG,6-3,164,1978-10-09,US,3,Maryland
2006,25,1396,POR,Portland Trail Blazers,1,Jarrett Jack,SG,6-3,200,1983-10-28,US,R,Georgia Tech
2006,25,1606,POR,Portland Trail Blazers,38,Viktor Khryapa,SF,6-9,210,1982-08-03,UA,1,
2006,25,1735,POR,Portland Trail Blazers,0,Voshon Lenard,SG,6-4,205,1973-05-14,US,10,Minnesota
2006,25,1989,POR,Portland Trail Blazers,23,Darius Miles,SF,6-9,210,1981-10-09,US,5,
2006,25,2031,POR,Portland Trail Blazers,12,Sergei Monia,SF,6-8,220,1983-04-15,RU,R,
2006,25,2226,POR,Portland Trail Blazers,25,Travis Outlaw,PF,6-9,210,1984-09-18,US,2,
2006,25,2264,POR,Portland Trail Blazers,21,Ruben Patterson,SF,6-5,224,1975-07-31,US,7,Cincinnati
2006,25,2377,POR,Portland Trail Blazers,10,Joel Przybilla,C,7-1,255,1979-10-10,US,5,Minnesota
2006,25,2402,POR,Portland Trail Blazers,50,Zach Randolph,PF,6-9,250,1981-07-16,US,4,Michigan State
2006,25,2407,POR,Portland Trail Blazers,42,Theo Ratliff,C,6-10,225,1973-04-17,US,10,Wyoming
2006,25,2606,POR,Portland Trail Blazers,5,Ha Seung-Jin,C,7-3,305,1985-08-04,KR,1,
2006,25,2662,POR,Portland Trail Blazers,54,Brian Skinner,C,6-9,255,1976-05-19,US,7,Baylor
2006,25,2675,POR,Portland Trail Blazers,7,Charles Cornelius Smith,SG,6-4,194,1975-08-22,US,4,New Mexico
2006,25,2833,POR,Portland Trail Blazers,31,Sebastian Telfair,PG,6-0,165,1985-06-09,US,1,
2006,25,3065,POR,Portland Trail Blazers,8,Martell Webster,SF,6-7,230,1986-12-04,US,R,
