Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,17,209,MIL,Milwaukee Bucks,42,Charlie Bell,SG,6-3,200,1979-03-12,US,1,Michigan State
2006,17,279,MIL,Milwaukee Bucks,6,Andrew Bogut,PF,7-0,260,1984-11-28,AU,R,Utah
2006,17,692,MIL,Milwaukee Bucks,5,Josh Davis,PF,6-8,235,1980-08-10,US,2,Wyoming
2006,17,941,MIL,Milwaukee Bucks,11,T.J. Ford,PG,6-0,165,1983-03-24,US,1,Texas
2006,17,977,MIL,Milwaukee Bucks,50,Dan Gadzuric,C,6-11,240,1978-02-02,NL,3,UCLA
2006,17,981,MIL,Milwaukee Bucks,34,Reece Gaines,PG,6-6,205,1981-01-07,US,2,Louisville
2006,17,1405,MIL,Milwaukee Bucks,5,Jermaine Jackson,PG,6-4,204,1976-06-07,US,4,Detroit Mercy
2006,17,1489,MIL,Milwaukee Bucks,40,Ervin Johnson,C,6-11,245,1967-12-21,US,12,New Orleans
2006,17,1664,MIL,Milwaukee Bucks,7,Toni Kukoc,PF,6-10,192,1968-09-18,HR,12,
2006,17,1818,MIL,Milwaukee Bucks,20,Jamaal Magloire,C,6-11,259,1978-05-21,CA,5,Kentucky
2006,17,2416,MIL,Milwaukee Bucks,22,Michael Redd,SG,6-6,220,1979-08-24,US,5,Ohio State
2006,17,2640,MIL,Milwaukee Bucks,21,Bobby Simmons,SF,6-7,210,1980-06-02,US,4,DePaul
2006,17,2692,MIL,Milwaukee Bucks,8,Joe Smith,PF,6-10,225,1975-07-26,US,10,Maryland
2006,17,3073,MIL,Milwaukee Bucks,44,Jiri Welsch,SF,6-7,208,1980-01-27,CZ,3,
2006,17,3173,MIL,Milwaukee Bucks,25,Mo Williams,PG,6-1,198,1982-12-19,US,2,Alabama
