Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2005,7,DAL,Dallas Mavericks,Dirk Nowitzki,26,78,78,3020,11.4,24.8,0.46,1.6,3.9,0.4,9.8,20.9,0.47,10.5,12.1,0.87,1.6,11.3,13.0,4.1,1.7,2.0,3.0,3.8,34.8,,118,100
2005,7,DAL,Dallas Mavericks,Josh Howard,24,76,76,2446,8.0,16.8,0.48,0.7,2.4,0.3,7.3,14.4,0.51,3.6,4.9,0.73,3.6,6.7,10.2,2.3,2.5,1.0,2.6,4.5,20.3,,108,103
2005,7,DAL,Dallas Mavericks,Jason Terry,27,80,57,2401,8.0,16.0,0.5,2.2,5.3,0.42,5.8,10.7,0.54,3.1,3.7,0.84,0.8,3.2,4.1,9.3,2.4,0.3,3.2,3.8,21.4,,120,107
2005,7,DAL,Dallas Mavericks,Michael Finley,31,64,64,2358,8.5,19.9,0.43,2.5,6.3,0.41,6.0,13.7,0.44,2.5,3.0,0.83,1.0,4.8,5.8,3.7,1.1,0.4,1.3,2.7,22.0,,111,108
2005,7,DAL,Dallas Mavericks,Jerry Stackhouse,30,56,7,1617,8.8,21.2,0.41,1.0,3.8,0.27,7.7,17.4,0.45,8.1,9.5,0.85,1.2,4.6,5.9,4.1,1.7,0.3,3.4,3.3,26.7,,106,107
2005,7,DAL,Dallas Mavericks,Erick Dampier,29,59,56,1609,6.5,11.8,0.55,0.0,0.1,0.0,6.5,11.7,0.56,4.4,7.3,0.6,5.9,10.2,16.1,1.6,0.5,2.6,3.3,6.6,17.4,,111,103
2005,7,DAL,Dallas Mavericks,Marquis Daniels,24,60,17,1412,8.1,18.5,0.44,0.3,1.3,0.2,7.8,17.2,0.45,3.6,4.9,0.74,3.2,4.7,7.9,4.7,3.0,0.5,3.2,4.5,20.0,,101,104
2005,7,DAL,Dallas Mavericks,Alan Henderson,32,78,10,1203,5.0,9.5,0.53,0.0,0.1,0.0,5.0,9.4,0.53,1.8,3.3,0.54,7.1,7.9,15.0,0.9,1.2,1.6,2.1,6.4,11.7,,114,104
2005,7,DAL,Dallas Mavericks,Devin Harris,21,76,19,1173,6.9,16.2,0.43,1.9,5.8,0.34,5.0,10.4,0.48,3.4,4.5,0.76,1.2,3.3,4.5,7.5,3.4,0.8,3.6,6.1,19.2,,106,104
2005,7,DAL,Dallas Mavericks,Shawn Bradley,32,77,14,885,4.9,10.9,0.45,0.0,0.0,,4.9,10.9,0.45,2.5,3.7,0.68,4.1,8.4,12.5,0.9,1.5,3.7,1.9,9.0,12.3,,104,101
2005,7,DAL,Dallas Mavericks,Keith Van Horn,29,29,3,684,9.8,21.1,0.46,1.8,4.8,0.38,7.9,16.3,0.49,5.4,7.0,0.78,2.6,7.2,9.8,2.6,1.1,0.8,2.6,6.7,26.8,,112,106
2005,7,DAL,Dallas Mavericks,Darrell Armstrong,36,52,7,576,3.2,10.6,0.3,1.0,3.7,0.27,2.2,6.9,0.32,3.5,4.2,0.83,1.7,4.3,6.0,10.2,2.7,0.5,3.5,5.6,11.0,,100,105
2005,7,DAL,Dallas Mavericks,Calvin Booth,28,34,1,262,6.7,15.6,0.43,0.0,0.2,0.0,6.7,15.4,0.44,2.8,3.2,0.88,3.2,8.3,11.5,0.8,2.2,3.2,1.6,10.9,16.2,,102,100
2005,7,DAL,Dallas Mavericks,Didier Ilunga-Mbenga,24,15,1,58,5.4,12.5,0.43,0.0,0.0,,5.4,12.5,0.43,2.7,3.6,0.75,2.7,4.5,7.1,0.0,0.0,4.5,4.5,11.6,13.4,,81,106
2005,7,DAL,Dallas Mavericks,Dan Dickau,26,4,0,16,3.2,25.9,0.12,3.2,9.7,0.33,0.0,16.2,0.0,6.5,9.7,0.67,0.0,3.2,3.2,3.2,0.0,0.0,3.2,3.2,16.2,,62,112
2005,7,DAL,Dallas Mavericks,Pavel Podkolzin,20,5,0,10,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.2,10.4,0.5,0.0,10.4,10.4,0.0,0.0,0.0,10.4,20.7,5.2,,34,105
