Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1990,23.0,NJN,NBA,PF,21.0,108.0,6.9,0.397,0.0,0.375,10.2,24.2,16.7,9.7,0.9,1.1,19.1,21.4,,-0.2,0.1,-0.1,-0.055,,-6.6,-1.0,-7.6,-0.2
1991,24.0,DEN,NBA,PF,3.0,21.0,15.7,0.665,0.0,2.0,12.3,10.0,11.2,0.0,2.0,0.0,0.0,12.6,,0.1,0.0,0.1,0.22,,-0.7,-1.7,-2.4,0.0
1992,25.0,NYK,NBA,PF,82.0,2198.0,11.3,0.558,0.0,0.652,11.4,18.4,14.9,6.5,1.1,0.6,16.4,12.2,,2.4,3.2,5.6,0.123,,-1.4,0.6,-0.8,0.7
1993,26.0,NYK,NBA,PF,81.0,2482.0,12.9,0.549,0.0,0.464,10.7,17.8,14.3,10.1,0.9,0.5,15.3,15.6,,2.7,4.7,7.4,0.143,,-0.6,1.1,0.5,1.6
1994,27.0,NYK,NBA,PF,73.0,1903.0,10.8,0.524,0.002,0.372,9.6,15.7,12.7,11.7,0.8,0.3,17.5,14.1,,1.6,3.3,4.9,0.123,,-1.5,0.9,-0.7,0.6
1995,28.0,NYK,NBA,PF,77.0,2496.0,14.9,0.599,0.002,0.588,8.9,21.2,15.3,15.0,1.5,0.6,16.2,14.0,,4.2,4.4,8.6,0.166,,0.2,1.7,1.9,2.5
1996,29.0,NYK,NBA,SF,82.0,3457.0,15.8,0.61,0.0,0.519,7.8,18.1,13.1,16.7,1.1,0.8,17.7,16.1,,6.3,5.0,11.3,0.157,,1.0,0.9,1.9,3.4
1997,30.0,CHH,NBA,PF,73.0,3143.0,18.9,0.585,0.004,0.519,7.4,24.0,16.0,21.4,1.3,0.8,14.0,17.6,,8.0,3.3,11.4,0.173,,2.6,0.8,3.5,4.3
1998,31.0,CHH,NBA,PF,81.0,3148.0,16.4,0.552,0.005,0.526,6.9,24.7,15.8,17.3,1.2,0.4,13.4,16.0,,5.7,3.5,9.3,0.141,,1.7,0.6,2.3,3.4
2001,34.0,MIA,NBA,PF,80.0,3254.0,17.4,0.555,0.0,0.497,6.2,21.9,14.1,14.2,1.4,0.6,13.3,20.0,,6.0,5.6,11.6,0.171,,0.8,1.1,1.9,3.2
2002,35.0,MIL,NBA,PF,82.0,3143.0,12.9,0.544,0.002,0.353,4.8,18.3,11.9,16.6,1.0,0.5,15.2,12.7,,4.4,2.0,6.4,0.097,,-0.3,-0.2,-0.6,1.1
2003,36.0,MIL,NBA,C,65.0,2119.0,11.3,0.524,0.003,0.298,4.9,18.1,11.5,14.6,0.8,0.4,15.1,11.5,,2.5,0.6,3.1,0.069,,-0.6,-0.8,-1.4,0.3
