Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,23.0,WSB,NBA,PG,79.0,29.0,2027.0,8.0,19.4,0.414,0.4,1.9,0.215,7.6,17.5,0.435,3.6,4.9,0.75,0.8,2.7,3.5,9.1,1.8,0.2,3.8,4.7,20.1,,97.0,105.0
1983,24.0,WSB,NBA,PG,68.0,65.0,2324.0,6.7,16.3,0.408,0.3,1.3,0.23,6.4,15.1,0.423,4.1,5.4,0.751,1.0,2.7,3.7,11.4,2.3,0.1,4.9,3.5,17.7,,95.0,101.0
1984,25.0,WSB,NBA,PG,82.0,81.0,2686.0,7.2,15.4,0.467,0.2,0.8,0.256,7.0,14.6,0.478,3.4,4.6,0.742,1.1,2.3,3.4,10.4,1.8,0.1,3.5,3.2,18.0,,106.0,109.0
1985,26.0,WSB,NBA,PG,46.0,1.0,925.0,9.1,18.5,0.489,0.3,0.9,0.353,8.7,17.6,0.496,3.7,5.0,0.75,1.2,2.1,3.3,7.4,2.2,0.2,3.1,3.7,22.2,,107.0,107.0
1986,27.0,WSB,NBA,PG,14.0,9.0,402.0,8.3,18.6,0.448,0.0,0.4,0.0,8.3,18.2,0.457,4.6,6.5,0.704,0.8,2.5,3.4,9.2,1.3,0.1,3.5,3.6,21.2,,103.0,109.0
1987,28.0,WSB,NBA,PG,18.0,10.0,399.0,7.1,15.4,0.461,0.0,0.1,0.0,7.1,15.3,0.465,4.2,5.9,0.714,1.2,2.4,3.6,7.0,2.5,0.0,3.7,3.7,18.4,,102.0,110.0
1988,29.0,WSB,NBA,PG,75.0,17.0,1258.0,8.4,19.4,0.434,0.0,0.4,0.111,8.4,19.0,0.44,4.7,5.8,0.812,1.5,3.2,4.7,7.3,2.7,0.2,3.9,4.7,21.5,,102.0,108.0
1989,30.0,HOU,NBA,PG,67.0,0.0,879.0,5.8,13.2,0.443,0.1,0.3,0.167,5.8,12.9,0.45,4.0,5.0,0.806,1.2,3.1,4.2,9.7,2.3,0.0,5.5,4.9,15.8,,96.0,107.0
1993,34.0,PHO,NBA,PG,77.0,0.0,1122.0,5.8,13.4,0.436,0.0,0.5,0.083,5.8,12.9,0.45,2.5,3.3,0.776,1.8,3.1,4.8,8.0,2.6,0.3,3.4,4.8,14.2,,102.0,108.0
1994,35.0,PHO,NBA,PG,70.0,5.0,875.0,7.6,17.0,0.448,0.1,0.7,0.167,7.5,16.3,0.46,3.1,3.9,0.783,1.6,3.0,4.6,8.4,2.3,0.1,3.7,6.8,18.4,,103.0,109.0
