Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,24.0,IND,NBA,C,24.0,0.0,128.0,6.1,14.0,0.432,0.0,0.0,,6.1,14.0,0.432,3.8,4.6,0.833,4.6,11.8,16.3,2.7,0.8,0.8,2.7,15.9,15.9,,103.0,104.0
1988,25.0,IND,NBA,C,20.0,0.0,74.0,5.3,11.3,0.471,0.0,0.0,,5.3,11.3,0.471,11.9,17.2,0.692,2.0,9.3,11.3,3.3,1.3,2.6,7.3,12.6,22.5,,95.0,104.0
1989,26.0,IND,NBA,C,53.0,4.0,396.0,5.3,9.4,0.558,0.0,0.0,,5.3,9.4,0.558,5.3,7.8,0.672,4.8,6.5,11.2,2.2,0.6,1.3,4.8,12.2,15.8,,103.0,112.0
1990,27.0,IND,NBA,C,49.0,0.0,307.0,3.2,8.5,0.377,0.0,0.0,,3.2,8.5,0.377,4.0,5.5,0.735,3.4,10.6,14.0,1.3,0.6,2.3,3.1,11.1,10.5,,93.0,108.0
1991,28.0,IND,NBA,C,73.0,42.0,1031.0,4.6,9.1,0.505,0.0,0.1,0.0,4.6,9.0,0.51,3.0,4.9,0.6,3.1,8.9,11.9,2.4,1.1,1.4,2.7,8.3,12.1,,103.0,110.0
1992,29.0,IND,NBA,C,60.0,23.0,509.0,4.1,8.3,0.494,0.1,0.1,1.0,4.0,8.2,0.488,2.9,3.8,0.75,2.1,7.0,9.1,2.4,1.0,1.5,3.0,11.7,11.1,,100.0,110.0
1993,30.0,IND,NBA,C,43.0,0.0,239.0,4.0,12.1,0.328,0.0,0.8,0.0,4.0,11.3,0.352,1.7,3.1,0.533,5.4,8.4,13.8,1.7,1.0,1.7,1.9,12.6,9.6,,90.0,108.0
1994,31.0,DAL,NBA,C,54.0,19.0,685.0,3.9,7.7,0.5,0.1,0.1,1.0,3.8,7.6,0.495,2.0,2.8,0.711,3.5,9.1,12.6,2.3,1.2,1.8,3.2,11.8,9.8,,97.0,107.0
1995,32.0,CLE,NBA,C,58.0,3.0,483.0,4.9,12.0,0.412,0.0,0.0,,4.9,12.0,0.412,3.0,4.8,0.634,3.8,9.8,13.6,2.6,0.7,2.6,2.9,12.7,12.9,,94.0,103.0
1997,34.0,DAL,NBA,C,40.0,3.0,389.0,4.7,10.3,0.459,0.1,0.1,1.0,4.6,10.1,0.452,1.5,3.7,0.407,2.6,7.9,10.5,1.5,1.1,1.0,1.2,9.0,11.1,,99.0,108.0
