Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,22.0,CHI,NBA,PG,81.0,0.0,1291.0,7.3,15.1,0.485,0.1,0.2,0.5,7.2,14.8,0.484,2.7,3.0,0.885,0.7,3.2,3.9,7.6,1.8,0.2,3.2,4.0,17.4,,107.0,112.0
1991,23.0,CHI,NBA,PG,82.0,0.0,1731.0,8.8,18.3,0.481,0.4,0.9,0.5,8.4,17.5,0.48,2.8,3.2,0.874,0.7,3.6,4.3,8.7,2.0,0.1,3.1,3.4,20.9,,111.0,108.0
1992,24.0,CHI,NBA,PG,82.0,3.0,1875.0,9.1,18.9,0.481,0.9,2.4,0.402,8.1,16.5,0.492,2.8,3.5,0.806,0.5,3.4,3.9,7.2,1.2,0.1,2.5,2.4,21.9,,112.0,109.0
1993,25.0,CHI,NBA,PG,82.0,74.0,2492.0,8.5,17.0,0.499,1.3,2.9,0.453,7.2,14.1,0.508,2.7,3.1,0.861,0.6,2.5,3.1,6.9,1.4,0.1,1.7,3.5,21.0,,123.0,111.0
1994,26.0,CHI,NBA,PG,82.0,82.0,2770.0,9.0,19.0,0.476,1.1,2.5,0.444,7.9,16.4,0.481,3.7,4.3,0.855,0.5,2.7,3.2,6.1,1.5,0.2,2.5,2.8,22.9,,113.0,107.0
1995,27.0,CHI,NBA,PG,82.0,82.0,2577.0,8.5,18.1,0.468,2.2,5.1,0.427,6.3,13.0,0.484,4.2,4.7,0.884,0.5,3.3,3.8,4.9,1.7,0.2,2.1,3.2,23.3,,119.0,108.0
1996,28.0,GSW,NBA,PG,82.0,64.0,2262.0,7.7,16.5,0.468,2.2,4.7,0.473,5.5,11.8,0.465,5.3,6.3,0.839,0.5,3.7,4.2,9.1,1.5,0.1,2.9,3.3,23.0,,123.0,113.0
1997,29.0,GSW,NBA,PG,49.0,17.0,1020.0,7.6,16.7,0.453,1.3,4.6,0.278,6.3,12.1,0.519,3.5,4.0,0.861,0.4,3.4,3.8,6.5,1.3,0.1,2.7,2.9,19.9,,110.0,116.0
1998,30.0,TOT,NBA,PG,66.0,0.0,831.0,6.8,13.7,0.493,0.6,2.3,0.257,6.2,11.5,0.539,2.7,3.2,0.84,1.0,3.9,4.9,9.7,1.9,0.0,2.7,4.8,16.8,,115.0,108.0
1998,30.0,GSW,NBA,PG,4.0,0.0,59.0,5.3,16.9,0.316,0.0,0.9,0.0,5.3,16.0,0.333,4.4,6.2,0.714,3.6,2.7,6.2,5.3,3.6,0.0,6.2,5.3,15.1,,76.0,106.0
1998,30.0,CHH,NBA,PG,62.0,0.0,772.0,6.9,13.5,0.51,0.6,2.4,0.265,6.3,11.1,0.563,2.6,3.0,0.86,0.8,4.0,4.8,10.0,1.7,0.0,2.4,4.7,17.0,,120.0,108.0
1999,31.0,TOT,NBA,PG,32.0,1.0,358.0,6.0,13.2,0.455,1.1,2.3,0.467,5.0,11.0,0.452,2.7,3.2,0.857,0.3,5.6,5.9,9.2,1.8,0.0,3.8,4.7,15.8,,104.0,102.0
1999,31.0,CHH,NBA,PG,10.0,1.0,178.0,6.3,12.9,0.488,1.8,2.4,0.75,4.5,10.5,0.429,2.7,3.0,0.9,0.3,4.5,4.8,8.1,0.9,0.0,3.0,4.8,17.1,,113.0,107.0
1999,31.0,ORL,NBA,PG,22.0,0.0,180.0,5.7,13.5,0.422,0.3,2.1,0.143,5.4,11.4,0.474,2.7,3.3,0.818,0.3,6.6,6.9,10.2,2.7,0.0,4.5,4.5,14.4,,96.0,97.0
