PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kobe Bryant,24,12,12,531,13.3,30.9,0.43200000000000005,2.4,6.0,0.40299999999999997,10.9,24.8,0.439,8.4,10.1,0.8270000000000001,1.6,4.4,5.9,6.0,1.4,0.1,4.1,3.4,37.5,,108,110
Shaquille O'Neal,30,12,12,481,13.0,24.3,0.535,0.0,0.0,,13.0,24.3,0.535,8.8,14.2,0.621,6.8,12.4,19.1,4.7,0.8,3.7,3.8,3.7,34.9,,116,103
Derek Fisher,28,12,12,424,6.5,12.4,0.52,3.5,5.7,0.617,2.9,6.7,0.436,2.2,2.7,0.818,0.6,3.8,4.4,2.7,2.2,0.1,2.2,4.8,18.7,,123,108
Robert Horry,32,12,10,373,4.2,13.0,0.319,0.3,5.3,0.053,3.9,7.8,0.5,0.7,1.2,0.556,3.2,7.9,11.1,5.1,2.1,1.7,2.4,5.1,9.3,,85,104
Devean George,25,11,7,318,5.7,12.7,0.449,1.6,4.9,0.33299999999999996,4.1,7.8,0.521,1.3,1.5,0.889,1.8,6.2,8.0,3.9,1.8,0.7,2.0,4.7,14.3,,109,107
Brian Shaw,36,12,1,215,3.6,11.8,0.306,1.4,6.3,0.231,2.2,5.5,0.391,0.5,0.7,0.667,0.2,8.9,9.1,5.8,1.0,1.2,2.2,4.3,9.1,,85,107
Mark Madsen,27,12,2,169,4.0,9.5,0.419,0.0,0.3,0.0,4.0,9.2,0.433,2.1,4.9,0.43799999999999994,4.3,4.3,8.6,3.7,0.9,0.6,2.4,9.8,10.1,,96,110
Jannero Pargo,23,11,0,129,3.2,9.6,0.33299999999999996,1.6,6.0,0.267,1.6,3.6,0.444,1.2,1.6,0.75,1.2,2.4,3.6,5.6,3.2,0.4,2.8,8.8,9.2,,93,106
Rick Fox,33,4,4,79,5.2,11.8,0.444,3.3,6.5,0.5,2.0,5.2,0.375,2.0,2.6,0.75,1.3,2.6,3.9,4.6,0.7,0.7,2.6,9.8,15.7,,114,111
Stanislav Medvedenko,23,9,0,73,10.6,19.1,0.556,0.0,0.0,,10.6,19.1,0.556,2.8,4.3,0.667,2.8,9.9,12.8,0.7,0.7,0.7,2.1,9.9,24.1,,110,107
Kareem Rush,22,9,0,64,8.9,23.4,0.379,3.2,8.9,0.364,5.7,14.6,0.389,3.2,3.2,1.0,1.6,0.8,2.4,1.6,0.8,0.0,2.4,1.6,24.3,,98,113
Samaki Walker,26,9,0,49,2.1,5.3,0.4,0.0,0.0,,2.1,5.3,0.4,0.0,0.0,,4.2,9.5,13.7,2.1,1.1,2.1,3.2,11.6,4.2,,81,105
