Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,4,CHA,Charlotte Bobcats,82,242.4,35.7,79.7,0.45,7.0,20.7,0.34,28.7,59.0,0.49,15.5,20.9,0.74,10.6,29.0,39.6,20.3,7.5,6.1,15.3,22.0,93.8
2010,16,MIA,Miami Heat,82,242.4,34.3,78.1,0.44,6.4,18.7,0.34,27.9,59.5,0.47,19.2,25.5,0.75,10.4,30.3,40.7,18.8,6.3,4.3,14.4,20.0,94.2
2010,25,POR,Portland Trail Blazers,82,242.1,36.0,77.5,0.46,5.9,17.1,0.34,30.1,60.4,0.5,17.0,22.8,0.74,9.8,28.3,38.1,19.3,5.9,4.1,13.5,21.5,94.8
2010,22,ORL,Orlando Magic,82,240.6,36.0,82.2,0.44,6.4,17.5,0.36,29.7,64.7,0.46,16.8,22.3,0.75,9.8,30.3,40.0,18.9,6.7,3.5,12.8,22.2,95.3
2010,2,BOS,Boston Celtics,82,241.2,35.1,77.9,0.45,5.7,16.8,0.34,29.4,61.2,0.48,19.6,26.2,0.75,10.6,29.5,40.1,19.3,7.0,4.7,15.6,21.7,95.6
2010,6,CLE,Cleveland Cavaliers,82,241.2,35.8,80.9,0.44,6.4,18.4,0.35,29.4,62.5,0.47,17.6,23.3,0.76,9.7,28.9,38.5,20.3,6.6,4.0,12.7,20.8,95.6
2010,17,MIL,Milwaukee Bucks,82,243.7,35.0,77.6,0.45,5.3,15.6,0.34,29.7,62.0,0.48,20.6,27.0,0.76,9.6,33.2,42.8,19.3,7.0,5.1,15.3,20.3,96.0
2010,27,SAS,San Antonio Spurs,82,241.2,36.9,81.6,0.45,5.0,14.6,0.34,31.9,67.0,0.48,17.5,23.1,0.76,9.9,29.6,39.5,19.2,6.9,5.1,12.6,20.4,96.3
2010,14,LAL,Los Angeles Lakers,82,241.8,37.2,83.4,0.45,6.3,19.3,0.33,30.9,64.1,0.48,16.2,21.7,0.75,11.1,31.0,42.2,21.9,7.0,4.4,14.1,21.2,97.0
2010,1,ATL,Atlanta Hawks,82,242.1,37.2,80.8,0.46,5.9,17.0,0.34,31.3,63.8,0.49,16.8,22.6,0.74,11.2,30.1,41.4,21.0,6.2,4.4,13.8,19.3,97.0
2010,21,OKC,Oklahoma City Thunder,82,241.5,36.7,81.9,0.45,5.9,17.2,0.34,30.8,64.7,0.48,18.8,24.6,0.76,11.4,29.2,40.7,19.7,7.5,4.7,15.1,21.4,98.0
2010,29,UTA,Utah Jazz,82,240.9,35.5,78.9,0.45,6.7,19.0,0.35,28.7,59.9,0.48,21.2,27.9,0.76,10.2,29.0,39.2,19.9,7.7,5.4,15.1,22.2,98.9
2010,5,CHI,Chicago Bulls,82,242.7,37.1,84.0,0.44,7.1,20.5,0.35,30.0,63.5,0.47,17.8,23.9,0.74,11.2,31.6,42.7,20.9,7.0,5.3,13.3,20.0,99.1
2010,9,DET,Detroit Pistons,82,241.2,36.2,75.3,0.48,6.9,18.5,0.38,29.2,56.8,0.52,19.9,25.9,0.77,9.9,29.5,39.4,23.1,6.7,4.9,14.3,20.8,99.1
2010,7,DAL,Dallas Mavericks,82,242.4,37.9,83.0,0.46,6.4,18.5,0.35,31.5,64.5,0.49,17.1,22.5,0.76,11.2,31.6,42.9,20.2,6.9,4.1,14.6,20.1,99.3
2010,30,WAS,Washington Wizards,82,241.8,37.6,81.3,0.46,6.4,17.9,0.36,31.2,63.4,0.49,19.4,25.5,0.76,11.4,30.9,42.3,21.6,6.9,5.1,13.6,20.5,101.0
2010,3,NJN,New Jersey Nets,82,241.2,38.7,80.4,0.48,5.7,15.6,0.37,33.0,64.8,0.51,18.4,24.6,0.75,11.3,32.7,44.0,23.9,7.8,5.1,14.0,20.1,101.5
2010,23,PHI,Philadelphia 76Ers,82,241.5,37.9,80.2,0.47,7.4,18.8,0.39,30.5,61.4,0.5,18.5,24.2,0.77,10.8,30.1,41.0,22.1,7.6,4.0,14.5,18.7,101.6
2010,13,LAC,Los Angeles Clippers,82,240.3,38.9,82.8,0.47,6.5,17.8,0.36,32.5,65.1,0.5,17.7,23.3,0.76,10.7,30.4,41.1,23.5,8.4,4.4,12.9,19.4,102.1
2010,8,DEN,Denver Nuggets,82,241.2,37.7,82.5,0.46,6.4,18.3,0.35,31.3,64.2,0.49,20.7,26.9,0.77,11.6,30.6,42.3,21.0,7.0,5.3,15.1,23.7,102.4
2010,19,NOH,New Orleans Hornets,82,241.8,39.6,82.1,0.48,6.6,18.5,0.36,33.1,63.6,0.52,16.9,22.5,0.75,10.6,31.5,42.1,23.5,7.0,4.5,14.4,19.5,102.7
2010,11,HOU,Houston Rockets,82,242.7,39.5,83.0,0.48,6.0,16.4,0.36,33.5,66.7,0.5,17.9,23.4,0.76,10.7,32.1,42.8,20.9,7.3,6.5,14.7,22.4,102.7
2010,12,IND,Indiana Pacers,82,240.3,38.0,83.8,0.45,6.2,17.1,0.36,31.7,66.7,0.48,21.6,28.6,0.76,11.8,34.8,46.6,20.7,8.0,5.0,15.0,20.8,103.8
2010,15,MEM,Memphis Grizzlies,82,242.7,40.0,83.5,0.48,7.0,19.7,0.35,33.0,63.8,0.52,17.1,22.7,0.76,11.1,28.6,39.7,22.9,7.7,6.1,14.2,22.4,104.0
2010,26,SAC,Sacramento Kings,82,242.4,39.0,83.3,0.47,6.1,17.0,0.36,33.0,66.3,0.5,20.3,26.2,0.77,11.1,31.0,42.0,20.5,7.1,5.7,13.7,20.1,104.4
2010,24,PHO,Phoenix Suns,82,240.6,39.5,87.4,0.45,6.8,19.3,0.36,32.6,68.1,0.48,19.6,25.8,0.76,13.2,29.2,42.3,20.8,7.9,4.5,13.0,21.8,105.3
2010,28,TOR,Toronto Raptors,82,241.2,39.0,83.2,0.47,7.4,20.3,0.37,31.5,62.9,0.5,20.5,26.2,0.78,11.4,29.9,41.3,23.0,7.1,4.4,12.7,21.1,105.9
2010,20,NYK,New York Knicks,82,242.4,40.9,84.2,0.49,6.7,19.2,0.35,34.1,65.0,0.52,17.4,23.1,0.75,11.7,33.2,44.9,21.0,7.1,4.5,14.4,19.2,105.9
2010,18,MIN,Minnesota Timberwolves,82,241.2,40.8,84.9,0.48,7.5,20.6,0.37,33.2,64.3,0.52,18.7,24.2,0.77,11.2,32.2,43.4,25.6,8.8,5.4,14.3,20.6,107.8
2010,10,GSW,Golden State Warriors,82,240.6,41.6,85.8,0.48,6.9,18.5,0.38,34.7,67.3,0.52,22.3,29.1,0.77,13.4,34.7,48.1,24.1,7.9,5.0,17.6,21.4,112.4
