Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1989,26,721,SAC,Sacramento Kings,Vinny Del Negro,"August 9, 1966",22.0,NBA,SG,80.0,2.0,1556.0,7.3,15.4,0.48,0.2,0.6,0.3,7.2,14.8,0.48,2.6,3.1,0.85,1.5,3.8,5.2,6.3,2.0,0.4,2.4,4.9,17.5,109.0,111.0
1990,26,721,SAC,Sacramento Kings,Vinny Del Negro,"August 9, 1966",23.0,NBA,SG,76.0,29.0,1858.0,7.9,17.2,0.46,0.3,0.9,0.31,7.7,16.3,0.47,3.6,4.1,0.87,1.0,4.2,5.3,6.7,1.7,0.3,3.0,4.9,19.7,104.0,111.0
1993,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",26.0,NBA,PG,73.0,31.0,1526.0,7.2,14.2,0.51,0.2,0.8,0.25,7.0,13.4,0.52,3.3,3.9,0.86,0.6,4.7,5.4,9.6,1.5,0.0,3.0,4.8,17.9,113.0,109.0
1994,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",27.0,NBA,SG,77.0,56.0,1949.0,8.4,17.3,0.49,0.4,1.2,0.35,8.0,16.2,0.5,3.8,4.6,0.82,0.7,3.7,4.4,8.7,1.7,0.0,2.8,4.6,21.1,115.0,108.0
1995,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",28.0,NBA,SG,75.0,71.0,2360.0,8.0,16.5,0.49,1.4,3.5,0.41,6.6,13.0,0.51,2.8,3.5,0.79,0.6,3.5,4.1,4.9,1.3,0.3,1.2,3.8,20.2,120.0,109.0
1996,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",29.0,NBA,SG,82.0,82.0,2766.0,8.9,17.9,0.5,1.1,2.8,0.38,7.8,15.1,0.52,3.3,4.0,0.83,0.7,4.4,5.1,5.9,1.6,0.1,1.9,3.1,22.1,116.0,107.0
1997,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",30.0,NBA,SG,72.0,53.0,2243.0,8.9,19.1,0.47,1.1,3.4,0.31,7.9,15.7,0.5,2.7,3.2,0.87,1.0,4.2,5.1,5.7,1.4,0.2,2.3,3.2,21.7,111.0,116.0
1998,27,721,SAS,San Antonio Spurs,Vinny Del Negro,"August 9, 1966",31.0,NBA,SG,54.0,38.0,1721.0,6.7,15.1,0.44,0.5,1.2,0.44,6.1,13.9,0.44,2.3,2.9,0.8,0.4,4.4,4.8,5.8,1.2,0.2,1.7,3.6,16.2,107.0,103.0
1999,17,721,MIL,Milwaukee Bucks,Vinny Del Negro,"August 9, 1966",32.0,NBA,PG,48.0,7.0,1093.0,5.8,13.6,0.42,0.7,1.5,0.43,5.1,12.1,0.42,2.0,2.5,0.8,0.7,4.4,5.1,8.8,1.7,0.2,2.8,3.1,14.2,103.0,106.0
2000,17,721,MIL,Milwaukee Bucks,Vinny Del Negro,"August 9, 1966",33.0,NBA,PG,67.0,0.0,1211.0,6.5,13.9,0.47,0.3,1.0,0.33,6.2,12.9,0.48,1.5,1.7,0.9,0.4,4.2,4.6,6.8,1.5,0.0,2.1,3.5,14.9,108.0,111.0
2001,31,721,TOT,Total After Trade,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,65.0,1.0,922.0,5.9,13.0,0.45,0.1,0.7,0.08,5.8,12.3,0.48,2.3,2.4,0.93,0.7,3.9,4.6,7.0,1.4,0.2,1.9,4.3,14.1,107.0,106.0
2001,10,721,GSW,Golden State Warriors,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,29.0,1.0,396.0,3.9,11.6,0.33,0.1,1.2,0.11,3.7,10.4,0.36,2.1,2.1,1.0,0.5,3.5,4.0,8.0,0.8,0.0,1.9,4.6,9.9,96.0,113.0
2001,24,721,PHO,Phoenix Suns,Vinny Del Negro,"August 9, 1966",34.0,NBA,PG,36.0,0.0,526.0,7.4,14.1,0.53,0.0,0.4,0.0,7.4,13.7,0.54,2.4,2.7,0.89,0.8,4.2,5.0,6.3,2.0,0.3,1.9,4.1,17.3,115.0,101.0
2002,24,721,PHO,Phoenix Suns,Vinny Del Negro,"August 9, 1966",35.0,NBA,PG,2.0,0.0,6.0,8.7,35.0,0.25,0.0,0.0,,8.7,35.0,0.25,0.0,0.0,,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,17.5,81.0,114.0
