PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Ray Allen,25,82,82,3129,10.5,21.8,0.48,3.4,7.8,0.433,7.1,14.0,0.506,5.8,6.5,0.888,1.7,5.4,7.1,6.2,2.1,0.3,3.4,3.2,30.1,,119,106
Glenn Robinson,28,76,74,2813,12.7,27.0,0.46799999999999997,1.0,3.4,0.299,11.6,23.6,0.493,4.6,5.7,0.82,2.3,7.4,9.7,4.7,1.6,1.1,4.1,3.5,31.0,,103,104
Sam Cassell,31,76,75,2709,10.3,21.8,0.474,0.6,1.9,0.306,9.7,19.9,0.49,5.3,6.2,0.858,0.9,4.7,5.6,11.2,1.7,0.2,4.2,4.1,26.6,,111,107
Tim Thomas,23,76,16,2086,8.1,18.9,0.43,2.7,6.5,0.41200000000000003,5.5,12.4,0.44,4.9,6.3,0.7709999999999999,2.0,5.8,7.8,3.4,1.9,1.1,2.8,4.8,23.8,,109,105
Lindsey Hunter,30,82,5,2002,7.8,20.4,0.381,4.0,10.6,0.373,3.8,9.8,0.38799999999999996,2.0,2.5,0.802,0.8,3.6,4.4,5.8,2.7,0.3,1.8,4.5,21.5,,108,106
Ervin Johnson,33,82,19,1981,2.8,5.2,0.545,0.0,0.0,,2.8,5.2,0.545,1.3,2.4,0.5379999999999999,5.4,10.7,16.1,1.1,1.2,2.6,1.2,6.8,7.0,,122,101
Jason Caffey,27,70,33,1460,6.4,13.1,0.488,0.0,0.0,,6.4,13.1,0.488,5.1,7.5,0.6729999999999999,4.8,7.8,12.6,1.9,1.4,0.9,2.7,6.6,17.8,,109,105
Scott Williams,32,66,31,1272,7.0,14.8,0.474,0.0,0.2,0.25,7.0,14.6,0.47600000000000003,2.5,2.9,0.857,4.0,10.9,14.9,1.4,2.0,1.3,1.7,7.3,16.5,,109,101
Mark Pope,28,63,45,942,3.4,7.9,0.43700000000000006,0.3,1.3,0.20800000000000002,3.2,6.5,0.483,1.2,1.9,0.629,3.1,5.0,8.1,2.1,0.9,1.4,0.9,7.7,8.4,,111,107
Darvin Ham,27,29,13,540,3.8,7.7,0.488,0.2,0.3,0.667,3.6,7.4,0.48100000000000004,2.8,4.7,0.5920000000000001,5.4,6.3,11.7,2.4,1.6,2.0,3.2,8.2,10.5,,104,104
Rafer Alston,24,37,2,288,5.4,15.2,0.35700000000000004,1.4,5.4,0.267,4.0,9.8,0.40700000000000003,1.6,2.4,0.6920000000000001,0.7,4.9,5.6,12.3,2.4,0.0,3.6,4.9,13.9,,98,106
Joel Przybilla,21,33,13,270,2.3,6.8,0.34299999999999997,0.0,0.0,,2.3,6.8,0.34299999999999997,0.6,2.1,0.273,5.6,8.1,13.7,0.4,0.6,5.8,2.5,10.8,5.2,,81,101
Jerome Kersey,38,22,2,243,6.9,14.8,0.46399999999999997,0.0,0.2,0.0,6.9,14.6,0.47100000000000003,1.7,3.4,0.5,1.7,7.9,9.6,3.2,3.0,1.7,1.3,7.7,15.4,,102,100
Michael Redd,21,6,0,35,7.4,28.3,0.263,0.0,4.5,0.0,7.4,23.8,0.313,4.5,8.9,0.5,4.5,1.5,6.0,1.5,1.5,0.0,1.5,3.0,19.3,,74,110
Jason Hart,22,1,0,10,5.2,5.2,1.0,0.0,0.0,,5.2,5.2,1.0,0.0,0.0,,0.0,0.0,0.0,5.2,0.0,0.0,10.4,0.0,10.4,,64,114
