Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2013,21,806,OKC,Oklahoma City Thunder,Kevin Durant,24,11,11,485,11.9,26.2,0.46,2.3,7.5,0.31,9.6,18.8,0.51,9.9,11.9,0.83,0.7,9.8,10.6,7.4,1.5,1.3,4.6,2.8,36.2,112.0,102
2013,21,1415,OKC,Oklahoma City Thunder,Reggie Jackson,22,11,9,368,8.0,16.7,0.48,1.8,6.0,0.3,6.2,10.7,0.58,3.7,4.1,0.9,0.6,7.0,7.6,5.6,0.7,0.8,3.0,4.8,21.5,111.0,106
2013,21,1375,OKC,Oklahoma City Thunder,Serge Ibaka,23,11,11,366,8.3,19.1,0.44,0.6,1.3,0.44,7.8,17.8,0.44,2.7,3.4,0.79,5.5,7.5,13.0,1.1,0.0,4.7,1.0,5.4,19.9,109.0,103
2013,21,1861,OKC,Oklahoma City Thunder,Kevin Martin,29,11,0,323,7.8,20.7,0.38,2.7,7.4,0.37,5.1,13.3,0.39,6.2,6.9,0.91,0.3,5.1,5.4,2.2,1.1,0.5,1.8,2.9,24.7,106.0,107
2013,21,2590,OKC,Oklahoma City Thunder,Thabo Sefolosha,28,11,11,300,3.6,10.5,0.34,2.1,6.6,0.32,1.6,4.0,0.39,1.6,1.9,0.82,2.2,6.2,8.5,4.0,2.1,0.9,1.4,4.5,10.9,107.0,104
2013,21,919,OKC,Oklahoma City Thunder,Derek Fisher,38,11,0,261,6.3,13.9,0.46,4.8,10.1,0.47,1.6,3.8,0.42,1.6,2.4,0.67,0.2,3.2,3.4,1.6,1.4,0.2,1.6,6.5,19.0,117.0,108
2013,21,2283,OKC,Oklahoma City Thunder,Kendrick Perkins,28,11,11,210,2.5,9.4,0.26,0.0,0.2,0.0,2.5,9.1,0.27,1.0,1.0,1.0,3.7,6.4,10.1,1.7,2.0,1.2,5.7,9.6,5.9,57.0,103
2013,21,579,OKC,Oklahoma City Thunder,Nick Collison,32,11,0,178,6.4,13.7,0.47,0.0,0.0,,6.4,13.7,0.47,3.2,3.5,0.92,7.3,7.6,14.8,3.5,1.5,3.2,2.9,10.8,16.0,112.0,101
2013,21,1751,OKC,Oklahoma City Thunder,DeAndre Liggins,24,8,0,68,2.3,6.8,0.33,0.8,3.8,0.2,1.5,3.0,0.5,0.8,3.0,0.25,0.0,10.7,10.7,3.0,0.8,0.8,1.5,7.6,6.1,77.0,103
2013,21,3076,OKC,Oklahoma City Thunder,Russell Westbrook,24,2,2,68,12.9,31.2,0.42,1.5,6.8,0.22,11.4,24.3,0.47,9.1,10.7,0.86,0.8,9.1,9.9,10.7,4.6,0.0,6.1,3.8,36.5,101.0,97
2013,21,2834,OKC,Oklahoma City Thunder,Hasheem Thabeet,25,4,0,26,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.0,0.0,,2.0,9.9,11.9,0.0,2.0,0.0,4.0,13.9,4.0,59.0,102
2013,21,346,OKC,Oklahoma City Thunder,Ronnie Brewer,27,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,0.0,6.5,0.0,,109
2013,21,1556,OKC,Oklahoma City Thunder,Perry Jones,21,1,0,5,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
