Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2013,3,BRK,Brooklyn Nets,Deron Williams,28,7,7,292,8.4,19.7,0.42,3.2,8.0,0.4,5.2,11.7,0.44,6.9,8.4,0.82,0.2,3.9,4.1,11.0,1.3,0.7,3.9,3.2,26.8,116.0,108,3132
2013,3,BRK,Brooklyn Nets,Joe Johnson,31,7,7,271,8.6,20.7,0.42,2.0,7.8,0.26,6.6,12.8,0.52,1.6,1.8,0.89,0.8,3.6,4.4,3.8,1.6,0.0,2.4,2.6,20.9,99.0,108,1493
2013,3,BRK,Brooklyn Nets,Brook Lopez,24,7,7,263,12.0,25.4,0.47,0.2,0.2,1.0,11.8,25.2,0.47,8.1,9.1,0.89,6.0,4.8,10.7,2.1,1.2,4.3,3.3,4.1,32.2,113.0,104,1774
2013,3,BRK,Brooklyn Nets,Gerald Wallace,30,7,7,243,6.9,15.0,0.46,2.5,6.5,0.38,4.5,8.5,0.53,2.5,4.5,0.55,1.1,5.1,6.3,3.8,1.8,1.1,2.0,4.5,18.8,110.0,106,3009
2013,3,BRK,Brooklyn Nets,Reggie Evans,32,7,7,209,2.9,6.0,0.48,0.0,0.0,,2.9,6.0,0.48,2.6,4.7,0.56,4.2,18.2,22.4,1.6,1.8,0.5,1.6,5.5,8.3,110.0,99,880
2013,3,BRK,Brooklyn Nets,C.J. Watson,28,7,0,161,8.1,18.6,0.44,1.4,5.1,0.27,6.8,13.5,0.5,2.7,4.1,0.67,1.7,4.1,5.7,4.4,1.7,0.3,0.3,3.7,20.3,115.0,108,3040
2013,3,BRK,Brooklyn Nets,Andray Blatche,26,7,0,138,11.4,22.9,0.5,0.0,0.0,,11.4,22.9,0.5,5.5,6.7,0.82,3.9,9.5,13.4,3.5,0.8,1.2,2.0,5.5,28.4,116.0,105,265
2013,3,BRK,Brooklyn Nets,Kris Humphries,27,7,0,83,9.2,20.3,0.45,0.0,0.0,,9.2,20.3,0.45,2.0,4.6,0.43,6.6,8.5,15.1,0.7,0.7,2.0,1.3,9.8,20.3,103.0,105,1361
2013,3,BRK,Brooklyn Nets,MarShon Brooks,24,7,0,40,4.1,10.9,0.38,0.0,1.4,0.0,4.1,9.5,0.43,2.7,2.7,1.0,1.4,5.4,6.8,4.1,0.0,0.0,4.1,4.1,10.9,83.0,111,364
2013,3,BRK,Brooklyn Nets,Jerry Stackhouse,38,4,0,28,1.9,19.4,0.1,0.0,13.6,0.0,1.9,5.8,0.33,5.8,7.8,0.75,1.9,5.8,7.8,0.0,0.0,0.0,3.9,3.9,9.7,47.0,110,2733
2013,3,BRK,Brooklyn Nets,Keith Bogans,32,2,0,23,0.0,2.4,0.0,0.0,2.4,0.0,0.0,0.0,,0.0,0.0,,0.0,4.7,4.7,4.7,0.0,0.0,2.4,7.1,0.0,45.0,111,275
2013,3,BRK,Brooklyn Nets,Tyshawn Taylor,22,2,0,2,0.0,27.2,0.0,0.0,0.0,,0.0,27.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,2820
2013,3,BRK,Brooklyn Nets,Mirza Teletovic,27,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114,2825
