Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,23.0,WSB,NBA,PF,7.0,,242.0,6.6,15.1,0.438,0.0,0.0,,6.6,15.1,0.438,2.1,2.9,0.714,2.9,9.7,12.6,2.7,2.1,1.0,3.3,6.2,15.3,,92.0,98.0
1984,25.0,WSB,NBA,PF,4.0,,154.0,5.3,8.9,0.6,0.0,0.4,0.0,5.3,8.5,0.625,2.8,3.5,0.8,2.5,12.8,15.2,2.1,0.4,2.1,2.1,6.7,13.5,,117.0,104.0
1985,26.0,WSB,NBA,PF,4.0,1.0,41.0,4.8,9.7,0.5,0.0,0.0,,4.8,9.7,0.5,4.8,4.8,1.0,2.4,6.0,8.5,0.0,0.0,3.6,1.2,10.9,14.5,,126.0,110.0
1986,27.0,DET,NBA,PF,4.0,0.0,61.0,3.9,10.1,0.385,0.0,0.0,,3.9,10.1,0.385,1.6,1.6,1.0,2.3,7.0,9.3,0.0,0.8,0.0,2.3,10.9,9.3,,85.0,115.0
1987,28.0,DET,NBA,PF,15.0,15.0,483.0,6.1,11.3,0.541,0.0,0.1,0.0,6.1,11.2,0.546,2.9,3.6,0.8,4.4,10.4,14.7,0.5,0.6,1.1,1.7,6.2,15.1,,121.0,106.0
1988,29.0,DET,NBA,PF,23.0,21.0,409.0,4.0,11.6,0.344,0.0,0.0,,4.0,11.6,0.344,1.7,2.4,0.684,2.4,9.0,11.5,1.7,0.6,1.3,2.1,8.2,9.7,,84.0,103.0
1989,30.0,DET,NBA,PF,17.0,17.0,360.0,6.0,10.4,0.58,0.0,0.0,,6.0,10.4,0.58,2.6,3.9,0.654,4.5,8.6,13.1,1.1,1.4,2.0,1.7,8.9,14.6,,122.0,102.0
1990,31.0,PHI,NBA,PF,10.0,10.0,342.0,5.6,13.0,0.43,0.0,0.2,0.0,5.6,12.8,0.435,3.0,3.9,0.769,2.7,7.8,10.5,1.5,1.1,1.2,2.0,6.2,14.2,,100.0,114.0
1991,32.0,PHI,NBA,C,8.0,8.0,208.0,5.1,9.2,0.556,0.0,0.0,,5.1,9.2,0.556,2.8,3.6,0.786,1.8,9.0,10.8,3.6,0.5,1.0,2.1,6.4,13.1,,115.0,113.0
1993,34.0,NJN,NBA,PF,4.0,2.0,63.0,3.3,8.3,0.4,0.0,0.0,,3.3,8.3,0.4,0.0,0.0,,3.3,7.5,10.8,2.5,0.0,1.7,0.8,7.5,6.6,,100.0,108.0
1994,35.0,NJN,NBA,PF,3.0,0.0,19.0,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,0.0,0.0,0.0,,2.8,8.5,11.3,0.0,0.0,2.8,2.8,19.9,0.0,,25.0,102.0
1997,38.0,DET,NBA,C,2.0,1.0,18.0,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,0.0,0.0,0.0,,3.2,0.0,3.2,0.0,0.0,0.0,0.0,16.2,0.0,,37.0,115.0
1999,40.0,PHI,NBA,PF,5.0,0.0,29.0,3.9,11.6,0.333,0.0,0.0,,3.9,11.6,0.333,1.9,3.9,0.5,3.9,11.6,15.4,1.9,1.9,0.0,1.9,11.6,9.6,,86.0,100.0
