Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2017,9,196,DET,Detroit Pistons,12,Aron Baynes,C,6-10,260,1986-12-09,NZ,4,Washington State
2017,9,420,DET,Detroit Pistons,25,Reggie Bullock,SF,6-6,205,1991-03-16,US,3,UNC
2017,9,455,DET,Detroit Pistons,5,Kentavious Caldwell-Pope,SG,6-5,204,1993-02-18,US,3,Georgia
2017,9,792,DET,Detroit Pistons,0,Andre Drummond,C,6-10,279,1993-08-10,US,4,UConn
2017,9,846,DET,Detroit Pistons,8,Henry Ellenson,PF,6-10,240,1997-01-13,US,R,Marquette
2017,9,1015,DET,Detroit Pistons,9,Michael Gbinije,SG,6-7,200,1992-06-05,US,R,"Duke, Syracuse"
2017,9,1212,DET,Detroit Pistons,34,Tobias Harris,PF,6-8,226,1992-07-15,US,5,Tennessee
2017,9,1297,DET,Detroit Pistons,6,Darrun Hilliard,SG,6-6,205,1993-04-13,US,1,Villanova
2017,9,1418,DET,Detroit Pistons,1,Reggie Jackson,PG,6-2,208,1990-04-16,IT,5,Boston College
2017,9,1514,DET,Detroit Pistons,7,Stanley Johnson,SF,6-6,242,1996-05-29,US,1,Arizona
2017,9,1743,DET,Detroit Pistons,30,Jon Leuer,PF,6-10,228,1989-05-14,US,5,Wisconsin
2017,9,1842,DET,Detroit Pistons,51,Boban Marjanovic,C,7-4,290,1988-08-15,RS,1,
2017,9,2057,DET,Detroit Pistons,13,Marcus Morris,SF,6-8,218,1989-09-02,US,5,Kansas
2017,9,2685,DET,Detroit Pistons,14,Ish Smith,PG,6-0,175,1988-07-05,US,6,Wake Forest
2017,9,2946,DET,Detroit Pistons,19,Beno Udrih,PG,6-3,205,1982-07-05,SI,12,
