Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",32.0,NBA,C,15.0,,618.0,15.1,26.3,0.57,0.0,0.0,,15.1,26.3,0.57,6.3,8.0,0.79,3.9,9.9,13.8,3.5,1.3,4.4,4.2,3.9,36.4,,118.0,99.0
1981,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",33.0,NBA,C,3.0,,134.0,11.0,23.9,0.46,0.0,0.0,,11.0,23.9,0.46,7.3,10.3,0.71,4.8,13.6,18.4,4.4,1.1,2.9,4.0,5.1,29.4,,105.0,99.0
1982,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",34.0,NBA,C,14.0,,493.0,10.9,20.9,0.52,0.0,0.0,,10.9,20.9,0.52,5.2,8.2,0.63,3.1,8.1,11.2,4.8,1.3,4.2,3.9,4.2,26.9,,109.0,104.0
1983,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",35.0,NBA,C,15.0,,588.0,13.2,23.2,0.57,0.0,0.1,0.0,13.2,23.2,0.57,6.5,8.6,0.76,2.0,7.3,9.3,3.4,1.4,4.5,4.0,4.9,32.9,,114.0,105.0
1984,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",36.0,NBA,C,21.0,,767.0,12.9,23.2,0.56,0.0,0.0,,12.9,23.2,0.56,5.6,7.5,0.75,3.5,7.3,10.8,4.9,1.4,2.8,2.8,4.4,31.4,,121.0,106.0
1985,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",37.0,NBA,C,19.0,19.0,610.0,12.2,21.9,0.56,0.0,0.0,,12.2,21.9,0.56,5.8,7.5,0.78,3.6,7.6,11.2,5.5,1.7,2.6,3.8,4.9,30.3,,118.0,105.0
1986,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",38.0,NBA,C,14.0,14.0,489.0,15.4,27.7,0.56,0.0,0.0,,15.4,27.7,0.56,4.7,6.0,0.79,2.6,5.6,8.2,4.8,1.5,2.4,4.1,5.3,35.6,,113.0,107.0
1987,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",39.0,NBA,C,18.0,18.0,559.0,10.6,20.0,0.53,0.0,0.1,0.0,10.6,19.9,0.53,8.3,10.4,0.8,3.3,7.2,10.5,3.1,0.7,3.0,3.4,4.8,29.5,,119.0,108.0
1988,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",40.0,NBA,C,24.0,24.0,718.0,10.2,22.0,0.46,0.0,0.1,0.0,10.2,21.8,0.47,4.0,5.1,0.79,3.5,5.9,9.5,2.6,1.1,2.7,3.3,5.9,24.4,,103.0,111.0
1989,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",41.0,NBA,C,15.0,15.0,351.0,9.8,21.1,0.46,0.0,0.0,,9.8,21.1,0.46,4.4,6.2,0.72,1.9,6.6,8.5,2.7,0.7,1.6,3.2,6.2,23.9,,101.0,112.0
