Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,23.0,NBA,SG,54.0,5.0,1354.0,4.8,11.5,0.42,0.7,2.2,0.33,4.1,9.3,0.44,2.1,3.4,0.61,1.6,3.9,5.6,3.5,1.7,0.4,1.3,3.7,12.4
1990,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,24.0,NBA,SG,73.0,23.0,2244.0,4.7,11.2,0.42,0.3,1.3,0.24,4.4,9.9,0.45,3.2,4.2,0.76,2.3,4.6,6.9,3.0,1.6,0.5,1.3,2.8,13.0
1991,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,25.0,NBA,SF,77.0,7.0,2281.0,6.3,13.0,0.48,0.5,1.4,0.35,5.8,11.6,0.5,3.6,4.7,0.76,2.7,3.9,6.6,3.4,1.7,0.6,1.8,2.6,16.6
1992,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,26.0,NBA,SF,82.0,15.0,2853.0,7.0,14.5,0.48,1.1,2.9,0.38,5.9,11.7,0.5,2.9,3.8,0.76,1.9,4.2,6.1,3.5,1.7,0.5,1.3,2.0,17.9
1993,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,27.0,NBA,SG,82.0,82.0,3199.0,5.7,12.3,0.46,1.9,4.9,0.38,3.8,7.4,0.52,2.3,2.9,0.78,1.4,3.0,4.3,3.5,1.6,0.4,1.5,2.0,15.6
1994,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,28.0,NBA,SG,80.0,76.0,3207.0,5.3,12.8,0.42,2.2,5.6,0.38,3.2,7.1,0.45,2.0,2.7,0.74,1.3,2.6,3.9,3.1,1.4,0.5,1.5,1.7,14.8
1995,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,29.0,NBA,SF,82.0,46.0,3091.0,5.1,12.0,0.42,2.3,6.4,0.36,2.8,5.6,0.5,2.4,3.3,0.73,1.2,3.2,4.4,4.0,1.1,0.4,1.2,1.8,14.9
1996,6,1821,CLE,Cleveland Cavaliers,Dan Majerle,1965-09-09,30.0,NBA,SF,82.0,15.0,2367.0,4.6,11.4,0.4,2.2,6.3,0.35,2.4,5.1,0.47,1.8,2.6,0.71,1.1,3.6,4.6,3.3,1.2,0.5,1.4,2.0,13.3
1997,16,1821,MIA,Miami Heat,Dan Majerle,1965-09-09,31.0,NBA,SF,36.0,26.0,1264.0,4.0,9.9,0.41,1.9,5.7,0.34,2.1,4.2,0.5,1.1,1.7,0.68,1.3,3.3,4.6,3.3,1.5,0.4,1.4,2.1,11.1
1998,16,1821,MIA,Miami Heat,Dan Majerle,1965-09-09,32.0,NBA,SG,72.0,22.0,1928.0,3.4,8.2,0.42,2.1,5.5,0.38,1.4,2.7,0.51,0.7,1.0,0.78,0.9,4.1,5.0,2.9,1.3,0.3,1.2,2.6,9.7
1999,16,1821,MIA,Miami Heat,Dan Majerle,1965-09-09,33.0,NBA,SG,48.0,48.0,1624.0,2.6,6.6,0.4,1.5,4.5,0.34,1.1,2.1,0.53,0.7,1.0,0.72,0.5,4.1,4.6,3.3,0.8,0.2,1.2,2.2,7.5
2000,16,1821,MIA,Miami Heat,Dan Majerle,1965-09-09,34.0,NBA,SG,69.0,69.0,2308.0,2.7,6.6,0.4,1.7,4.7,0.36,0.9,1.8,0.51,0.9,1.1,0.81,0.4,4.8,5.2,3.2,1.4,0.3,1.0,2.4,7.9
2001,16,1821,MIA,Miami Heat,Dan Majerle,1965-09-09,35.0,NBA,SG,53.0,19.0,1306.0,2.4,7.1,0.34,1.6,5.0,0.32,0.8,2.2,0.38,1.0,1.2,0.82,0.6,4.0,4.6,2.4,1.5,0.4,1.0,2.7,7.4
2002,24,1821,PHO,Phoenix Suns,Dan Majerle,1965-09-09,36.0,NBA,SG,65.0,1.0,1180.0,3.0,8.8,0.34,2.4,7.2,0.34,0.6,1.6,0.37,0.7,1.2,0.59,0.9,4.5,5.4,2.7,1.5,0.5,1.1,3.2,9.2
