Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,7,3219,DAL,Dallas Mavericks,Al Wood,28,54,0,657,6.6,17.0,0.39,0.4,1.4,0.28,6.2,15.6,0.4,6.0,7.6,0.78,2.1,3.0,5.2,1.9,1.0,0.6,1.9,4.5,19.6
1987,7,3067,DAL,Dallas Mavericks,Bill Wennington,23,58,0,560,3.6,8.5,0.42,0.0,0.1,0.0,3.6,8.4,0.43,2.9,3.9,0.75,3.4,4.9,8.3,1.5,0.8,0.6,2.5,6.1,10.1
1987,7,680,DAL,Dallas Mavericks,Brad Davis,31,82,6,1582,4.5,9.9,0.46,0.7,2.4,0.3,3.8,7.5,0.51,3.3,3.9,0.86,0.6,2.0,2.6,8.5,1.4,0.2,2.6,3.6,13.1
1987,7,2166,DAL,Dallas Mavericks,Dennis Nutt,23,25,0,91,6.3,15.8,0.4,2.0,6.7,0.29,4.4,9.1,0.48,7.9,8.7,0.91,0.4,2.8,3.2,6.3,2.8,0.0,4.0,2.4,22.5
1987,7,1187,DAL,Dallas Mavericks,Derek Harper,25,77,76,2556,7.0,14.0,0.5,1.1,3.0,0.36,5.9,11.0,0.54,2.3,3.3,0.68,0.7,2.1,2.8,8.6,2.4,0.4,1.9,2.7,17.3
1987,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,24,81,5,1711,5.6,11.8,0.47,0.7,1.5,0.48,4.9,10.4,0.47,4.1,5.5,0.74,1.8,4.5,6.4,3.4,1.1,0.3,2.3,4.7,15.9
1987,7,756,DAL,Dallas Mavericks,James Donaldson,29,82,82,3028,3.7,6.3,0.59,0.0,0.0,,3.7,6.3,0.59,3.2,3.9,0.81,3.5,8.1,11.6,0.7,0.6,1.6,1.2,2.3,10.6
1987,7,24,DAL,Dallas Mavericks,Mark Aguirre,27,80,80,2663,10.6,21.5,0.5,0.7,2.0,0.35,9.9,19.5,0.51,5.8,7.5,0.77,2.4,3.3,5.8,3.4,1.1,0.4,2.9,3.3,27.8
1987,7,1410,DAL,Dallas Mavericks,Myron Jackson,22,8,0,22,3.3,14.7,0.22,0.0,0.0,,3.3,14.7,0.22,11.5,13.1,0.88,1.6,3.3,4.9,9.8,1.6,0.0,8.2,1.6,18.0
1987,7,254,DAL,Dallas Mavericks,Rolando Blackman,27,80,80,2758,8.2,16.5,0.5,0.1,0.2,0.33,8.1,16.3,0.5,5.5,6.2,0.88,1.3,2.4,3.6,3.5,0.8,0.3,2.3,1.9,21.9
1987,7,2803,DAL,Dallas Mavericks,Roy Tarpley,22,75,1,1405,6.0,12.8,0.47,0.0,0.1,0.33,5.9,12.7,0.47,2.4,3.6,0.68,4.6,9.0,13.7,1.3,1.4,2.0,2.6,5.9,14.4
1987,7,2284,DAL,Dallas Mavericks,Sam Perkins,25,80,80,2687,6.2,12.8,0.48,0.3,0.7,0.35,5.9,12.1,0.49,3.3,4.0,0.83,2.6,5.6,8.3,2.0,1.5,1.0,1.8,3.6,15.9
1987,7,251,DAL,Dallas Mavericks,Uwe Blab,24,30,0,160,4.5,11.5,0.39,0.0,0.0,,4.5,11.5,0.39,2.9,6.3,0.46,2.5,5.6,8.1,2.9,0.9,2.0,3.4,7.4,11.9
