Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,10,2223,GSW,Golden State Warriors,22.0,NBA,PF,80.0,2510.0,15.6,0.56,0.01,0.35,10.8,17.0,13.9,9.8,1.7,1.5,14.8,19.3,3.3,2.3,5.6,0.11,0.4,-0.4,0.0,1.3
1993,10,2223,GSW,Golden State Warriors,23.0,NBA,PF,37.0,1201.0,16.9,0.53,0.02,0.37,10.0,14.5,12.3,18.0,1.4,1.4,15.6,23.1,1.3,0.9,2.2,0.09,1.8,-0.2,1.6,1.1
1994,10,2223,GSW,Golden State Warriors,24.0,NBA,PF,79.0,2738.0,15.6,0.53,0.02,0.34,9.3,15.9,12.6,16.8,1.5,1.3,16.1,20.0,3.0,2.6,5.7,0.1,0.5,-0.1,0.4,1.7
1995,16,2223,MIA,Miami Heat,25.0,NBA,SG,70.0,2296.0,15.6,0.52,0.03,0.38,10.2,15.6,12.8,17.3,1.8,1.0,17.6,22.3,1.2,2.1,3.2,0.07,0.6,-0.4,0.2,1.2
1996,31,2223,TOT,Total After Trade,26.0,NBA,SF,62.0,1982.0,14.2,0.52,0.03,0.37,8.5,15.5,12.1,17.8,1.3,1.5,17.3,21.5,0.7,2.5,3.2,0.08,-0.2,0.5,0.3,1.2
1996,16,2223,MIA,Miami Heat,26.0,NBA,SF,40.0,1388.0,14.8,0.54,0.01,0.37,8.1,15.7,12.0,17.2,1.1,1.2,17.0,21.7,0.8,2.0,2.7,0.1,0.2,0.6,0.8,1.0
1996,26,2223,SAC,Sacramento Kings,26.0,NBA,SF,22.0,594.0,12.8,0.47,0.06,0.35,9.5,14.9,12.2,19.3,1.6,2.0,18.1,20.8,-0.1,0.6,0.4,0.04,-1.0,0.1,-0.9,0.2
1997,26,2223,SAC,Sacramento Kings,27.0,NBA,SF,66.0,1995.0,13.6,0.51,0.11,0.23,7.8,15.2,11.5,15.5,1.6,0.9,15.9,18.8,1.2,1.7,2.8,0.07,-0.3,-0.2,-0.5,0.7
1998,26,2223,SAC,Sacramento Kings,28.0,NBA,SF,78.0,2348.0,14.4,0.5,0.1,0.27,7.9,20.0,13.8,15.4,2.1,1.1,15.8,18.3,0.9,2.8,3.7,0.08,-0.8,0.6,-0.3,1.0
1999,21,2223,SEA,Seattle Supersonics,29.0,NBA,SF,21.0,451.0,11.9,0.45,0.07,0.21,8.9,11.6,10.2,14.5,1.4,0.7,15.5,21.5,0.0,0.1,0.2,0.02,-1.4,-1.9,-3.3,-0.1
2001,9,2223,DET,Detroit Pistons,31.0,NBA,PF,45.0,793.0,10.5,0.4,0.09,0.17,11.1,16.7,13.8,11.1,2.0,1.1,13.6,15.7,-0.3,1.1,0.8,0.05,-2.6,0.7,-1.9,0.0
