Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,22.0,PHI,NBA,SG,53.0,767.0,10.8,0.464,0.171,0.227,2.5,7.5,5.0,14.1,1.8,0.5,13.1,27.7,,-0.7,0.6,0.0,-0.003,,-2.6,-1.2,-3.8,-0.3
2005,23.0,PHI,NBA,SG,57.0,1066.0,9.6,0.457,0.248,0.296,2.3,11.9,7.0,15.7,1.6,0.4,13.6,23.0,,-0.9,1.1,0.1,0.007,,-3.5,-0.6,-4.1,-0.6
2006,24.0,PHI,NBA,SG,10.0,153.0,8.6,0.513,0.288,0.076,0.8,10.7,5.7,5.7,0.7,0.0,15.0,23.9,,-0.2,0.0,-0.1,-0.038,,-2.7,-3.4,-6.1,-0.2
2007,25.0,PHI,NBA,SG,74.0,1842.0,10.3,0.458,0.181,0.128,2.7,7.5,5.1,11.2,1.6,0.2,10.4,25.7,,-1.8,1.1,-0.7,-0.018,,-2.9,-1.8,-4.7,-1.2
2008,26.0,PHI,NBA,SG,74.0,1970.0,12.8,0.492,0.206,0.17,1.9,9.1,5.5,13.2,1.5,0.9,10.4,23.9,,0.4,1.6,2.1,0.05,,-0.9,-0.8,-1.6,0.2
2009,27.0,PHI,NBA,SG,81.0,1828.0,11.1,0.493,0.245,0.129,1.9,6.4,4.1,14.4,1.5,0.6,8.4,18.9,,1.1,1.2,2.3,0.06,,-1.7,-0.4,-2.1,0.0
2010,28.0,PHI,NBA,SG,73.0,1553.0,12.8,0.538,0.25,0.21,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,,1.8,0.3,2.2,0.067,,-0.7,-1.5,-2.2,-0.1
2011,29.0,NOH,NBA,SG,77.0,1674.0,10.8,0.515,0.255,0.164,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,,0.3,1.5,1.8,0.052,,-2.1,-0.7,-2.8,-0.3
2012,30.0,ATL,NBA,SG,53.0,922.0,13.9,0.578,0.348,0.172,1.9,8.2,5.1,7.4,1.3,0.5,8.6,19.5,,1.4,0.9,2.4,0.122,,0.1,-0.6,-0.5,0.3
2013,31.0,LAC,NBA,SG,72.0,1188.0,11.8,0.562,0.43,0.083,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,,1.7,0.9,2.5,0.103,,-0.2,-0.7,-0.8,0.3
2014,32.0,LAC,NBA,SG,55.0,869.0,7.1,0.477,0.446,0.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,,-0.2,0.7,0.5,0.028,,-3.1,-0.1,-3.2,-0.3
2015,33.0,ORL,NBA,SG,52.0,951.0,7.9,0.477,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,,-0.4,0.4,-0.1,-0.003,,-3.2,-1.0,-4.2,-0.5
