Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2013,25,178,POR,Portland Trail Blazers,Will Barton,1991-01-06,22.0,NBA,SG,73.0,5.0,894.0,6.9,18.2,0.38,0.5,3.8,0.14,6.4,14.3,0.45,2.9,3.8,0.77,2.1,6.4,8.5,3.4,2.0,0.5,3.5,3.3,17.3,87.0,109.0
2014,25,178,POR,Portland Trail Blazers,Will Barton,1991-01-06,23.0,NBA,SG,41.0,0.0,387.0,8.5,20.4,0.42,1.3,4.3,0.3,7.2,16.1,0.45,3.4,4.2,0.81,2.1,7.6,9.7,4.3,1.2,0.9,2.4,4.1,21.7,103.0,107.0
2015,31,178,TOT,Total After Trade,Will Barton,1991-01-06,24.0,NBA,SG,58.0,0.0,983.0,7.7,18.0,0.42,1.2,4.3,0.27,6.5,13.7,0.47,3.8,4.8,0.79,1.3,7.0,8.3,4.1,2.5,1.0,3.1,3.6,20.3,99.0,105.0
2015,25,178,POR,Portland Trail Blazers,Will Barton,1991-01-06,24.0,NBA,SG,30.0,0.0,300.0,6.5,17.0,0.38,0.7,3.1,0.22,5.8,13.9,0.42,1.7,2.5,0.67,0.5,5.3,5.8,4.6,2.4,0.7,2.9,3.4,15.3,86.0,103.0
2015,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,24.0,NBA,SG,28.0,0.0,683.0,8.2,18.5,0.44,1.4,4.9,0.28,6.8,13.6,0.5,4.7,5.8,0.81,1.7,7.7,9.4,3.9,2.5,1.1,3.2,3.7,22.4,104.0,106.0
2016,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,25.0,NBA,SG,82.0,1.0,2353.0,9.1,20.9,0.43,2.4,6.9,0.34,6.7,14.0,0.48,4.6,5.7,0.81,1.3,8.9,10.1,4.3,1.5,0.8,3.0,3.1,25.1,105.0,108.0
2017,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,26.0,NBA,SG,60.0,19.0,1705.0,8.4,19.1,0.44,2.5,6.7,0.37,6.0,12.3,0.48,4.1,5.4,0.75,1.7,5.8,7.4,5.9,1.4,0.8,2.8,3.2,23.5,112.0,114.0
2018,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,27.0,NBA,SG,81.0,40.0,2683.0,8.6,19.0,0.45,2.9,7.8,0.37,5.7,11.2,0.51,3.4,4.2,0.8,1.3,6.3,7.6,6.1,1.5,1.0,2.8,3.1,23.4,113.0,112.0
2019,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,28.0,NBA,SF,43.0,38.0,1189.0,7.6,19.0,0.4,2.8,8.1,0.34,4.9,10.9,0.45,2.4,3.1,0.77,1.3,6.9,8.2,5.1,0.7,0.9,2.7,3.4,20.4,102.0,111.0
2020,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,29.0,NBA,SF,58.0,58.0,1916.0,8.6,19.0,0.45,2.8,7.4,0.38,5.8,11.6,0.5,2.6,3.4,0.77,2.0,7.5,9.4,5.5,1.6,0.7,2.3,3.1,22.5,113.0,111.0
2021,8,178,DEN,Denver Nuggets,Will Barton,1991-01-06,30.0,NBA,SF,40.0,36.0,1237.0,7.9,17.8,0.44,2.9,7.5,0.38,5.0,10.3,0.49,2.1,2.8,0.75,1.1,5.5,6.6,5.1,1.4,0.7,2.6,2.6,20.8,108.0,114.0
