PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Mason,34,80,80,3254,5.1,10.6,0.48200000000000004,0.0,0.0,,5.1,10.6,0.48200000000000004,4.1,5.2,0.7809999999999999,1.9,6.6,8.5,2.7,0.9,0.3,2.0,2.6,14.3
Brian Grant,28,82,79,2771,6.3,13.1,0.479,0.0,0.0,0.0,6.3,13.1,0.48,3.7,4.6,0.797,2.8,6.5,9.3,1.3,0.8,0.9,2.2,3.8,16.2
Bruce Bowen,29,82,72,2685,2.8,7.8,0.363,1.4,4.1,0.336,1.4,3.7,0.39399999999999996,1.3,2.2,0.609,0.6,2.7,3.3,1.8,1.1,0.7,1.0,3.6,8.4
Tim Hardaway,34,77,77,2613,5.6,14.4,0.392,2.6,7.1,0.366,3.0,7.2,0.41700000000000004,2.0,2.5,0.8009999999999999,0.4,2.5,2.8,6.7,1.2,0.1,2.6,2.1,15.8
Eddie Jones,29,63,58,2282,6.1,13.7,0.445,1.4,3.8,0.37799999999999995,4.7,10.0,0.47100000000000003,3.6,4.3,0.8440000000000001,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.3
Anthony Carter,25,72,6,1630,4.3,10.6,0.406,0.1,0.9,0.15,4.2,9.7,0.43,1.4,2.3,0.631,1.0,3.0,4.0,5.9,1.6,0.2,2.6,3.4,10.2
A.C. Green,37,82,1,1411,3.7,8.3,0.444,0.0,0.2,0.0,3.7,8.1,0.45299999999999996,2.0,2.8,0.7120000000000001,2.7,5.3,8.0,1.0,0.8,0.2,1.1,3.0,9.4
Dan Majerle,35,53,19,1306,2.4,7.1,0.336,1.6,5.0,0.315,0.8,2.2,0.385,1.0,1.2,0.818,0.6,4.0,4.6,2.4,1.5,0.4,1.0,2.7,7.4
Eddie House,22,50,0,550,6.8,16.2,0.42100000000000004,1.2,3.6,0.345,5.6,12.6,0.44299999999999995,1.6,2.3,0.6859999999999999,0.3,2.4,2.7,3.4,0.9,0.0,2.3,3.8,16.4
Cedric Ceballos,31,27,0,393,6.7,14.5,0.462,1.0,3.0,0.33299999999999996,5.7,11.5,0.496,2.7,3.0,0.879,2.5,4.9,7.3,1.2,0.9,0.4,2.1,3.8,17.0
Duane Causwell,32,31,14,384,3.0,8.0,0.376,0.0,0.0,,3.0,8.0,0.376,1.1,2.3,0.48,2.2,5.6,7.8,0.5,0.7,1.7,2.2,6.3,7.1
Alonzo Mourning,30,13,3,306,8.6,16.6,0.518,0.0,0.1,0.0,8.6,16.5,0.521,3.6,6.5,0.564,4.1,7.8,11.9,1.4,0.5,3.6,3.3,2.8,20.8
Todd Fuller,26,10,0,77,4.7,16.4,0.28600000000000003,0.0,0.0,,4.7,16.4,0.28600000000000003,3.7,3.7,1.0,3.3,5.1,8.4,0.5,1.4,0.9,1.4,4.7,13.1
Don MacLean,31,8,1,76,4.7,9.5,0.5,0.9,0.9,1.0,3.8,8.5,0.444,4.3,5.7,0.75,3.3,5.2,8.5,1.9,2.4,0.5,4.7,4.3,14.7
Jamal Robinson,27,6,0,72,1.5,11.0,0.136,0.0,1.0,0.0,1.5,10.0,0.15,0.0,0.0,,1.5,4.0,5.5,1.0,3.0,0.0,1.5,3.5,3.0
Ricky Davis,21,7,0,70,6.2,14.9,0.414,0.5,0.5,1.0,5.7,14.4,0.39299999999999996,3.6,4.1,0.875,0.5,3.1,3.6,5.7,2.6,1.0,2.6,3.6,16.5
