Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,22.0,DET,NBA,PG,76,,20.8,2.6,6.4,.407,0.1,0.2,.235,2.5,6.1,.413,.411,1.4,1.8,.797,0.3,1.3,1.6,3.3,1.2,0.1,2.2,1.6,6.6
1982,23.0,KCK,NBA,PG,81,19,24.4,4.4,9.3,.473,0.1,0.3,.296,4.3,9.0,.479,.478,1.9,2.3,.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8
1983,24.0,KCK,NBA,PG,75,74,35.9,8.0,16.2,.492,0.0,0.2,.125,8.0,16.0,.497,.493,4.1,5.0,.820,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
1984,25.0,KCK,NBA,PG,73,73,32.4,6.5,14.1,.462,0.0,0.1,.300,6.5,13.9,.464,.463,3.3,4.3,.776,0.5,1.5,2.0,7.6,1.7,0.1,2.7,2.3,16.4
1985,26.0,KCK,NBA,PG,72,66,33.0,6.3,12.7,.501,0.1,0.4,.250,6.3,12.3,.508,.504,2.1,2.7,.794,0.5,1.7,2.3,6.7,1.3,0.1,2.5,2.0,14.9
1986,27.0,SAC,NBA,PG,75,31,26.3,5.0,10.3,.485,0.1,0.4,.323,4.9,9.9,.491,.491,1.7,2.1,.795,0.3,1.3,1.7,4.5,0.9,0.0,1.8,1.8,11.9
1987,28.0,LAC,NBA,PG,60,22,26.1,4.9,11.4,.432,0.2,1.2,.167,4.7,10.2,.463,.441,2.3,2.8,.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4
1988,29.0,LAC,NBA,PG,74,51,27.4,4.4,9.7,.456,0.4,1.2,.289,4.1,8.5,.479,.474,1.1,1.5,.769,0.3,1.3,1.6,5.2,0.9,0.0,2.1,1.5,10.3
1989,30.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1990,31.0,LAL,NBA,PG,80,3,16.7,2.1,4.8,.444,0.4,1.0,.395,1.7,3.8,.457,.486,0.6,0.8,.767,0.2,1.1,1.2,2.7,0.6,0.1,1.2,1.2,5.2
1991,32.0,LAL,NBA,PG,48,2,10.3,1.1,2.6,.432,0.3,0.7,.424,0.8,1.9,.435,.488,0.4,0.5,.773,0.1,0.6,0.7,2.5,0.3,0.0,1.0,0.8,2.9
