Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,21,2270,SEA,Seattle Supersonics,Gary Payton,30,50,50,2008,7.2,16.5,0.43,1.5,5.0,0.3,5.7,11.5,0.5,3.6,4.9,0.72,1.1,3.3,4.4,7.8,2.0,0.2,2.8,2.1,19.4
1999,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,36,50,39,1765,5.3,11.2,0.47,0.7,1.8,0.4,4.6,9.4,0.49,4.1,5.0,0.82,1.6,6.0,7.5,3.8,0.8,0.5,2.1,3.1,15.3
1999,21,1228,SEA,Seattle Supersonics,Hersey Hawkins,32,50,34,1644,3.7,8.9,0.42,1.2,3.9,0.31,2.5,5.0,0.51,2.6,2.9,0.9,1.1,3.3,4.4,2.7,1.8,0.4,1.8,2.0,11.3
1999,21,2328,SEA,Seattle Supersonics,Olden Polynice,34,48,47,1481,4.1,8.7,0.47,0.0,0.0,1.0,4.1,8.7,0.47,0.7,2.3,0.31,4.5,5.9,10.3,1.0,0.5,0.7,1.2,3.6,8.9
1999,21,849,SEA,Seattle Supersonics,Dale Ellis,38,48,5,1232,5.1,11.5,0.44,2.7,6.3,0.43,2.3,5.2,0.45,1.5,2.0,0.76,0.7,2.6,3.4,1.1,0.7,0.1,1.3,2.3,14.5
1999,21,148,SEA,Seattle Supersonics,Vin Baker,27,34,31,1162,6.1,13.5,0.45,0.0,0.1,0.0,6.1,13.4,0.46,2.2,5.0,0.45,2.7,3.9,6.5,1.7,1.0,1.1,2.4,3.7,14.5
1999,21,3125,SEA,Seattle Supersonics,Aaron Williams,27,40,2,458,4.1,9.7,0.42,0.0,0.1,0.0,4.1,9.6,0.43,4.2,5.8,0.73,4.2,5.8,10.1,1.7,1.1,1.9,2.4,5.9,12.4
1999,21,2223,SEA,Seattle Supersonics,Billy Owens,29,21,19,451,5.2,13.2,0.39,0.4,0.9,0.46,4.8,12.3,0.39,2.2,2.8,0.8,2.8,3.6,6.4,3.0,1.0,0.3,2.6,3.0,13.0
1999,21,1795,SEA,Seattle Supersonics,Don MacLean,29,17,10,365,6.2,15.7,0.4,0.9,3.3,0.27,5.3,12.4,0.43,4.9,7.9,0.62,1.8,4.6,6.4,1.6,0.5,0.5,2.5,3.4,18.2
1999,21,639,SEA,Seattle Supersonics,John Crotty,29,24,0,363,4.7,11.5,0.4,1.3,3.5,0.37,3.4,8.0,0.42,4.0,4.7,0.85,0.8,2.2,3.0,5.8,0.9,0.0,3.3,3.0,14.6
1999,21,1909,SEA,Seattle Supersonics,Jelani McCoy,21,26,0,331,6.1,8.3,0.74,0.0,0.0,,6.1,8.3,0.74,2.3,4.6,0.5,2.9,5.7,8.6,0.4,1.2,2.2,1.1,4.6,14.5
1999,21,2741,SEA,Seattle Supersonics,Vladimir Stepania,22,23,6,313,6.1,14.4,0.42,0.0,0.3,0.0,6.1,14.0,0.43,2.4,4.6,0.52,3.1,5.5,8.6,1.4,1.2,2.6,3.7,6.7,14.6
1999,21,175,SEA,Seattle Supersonics,Drew Barry,25,17,0,183,2.0,6.3,0.31,1.6,4.7,0.33,0.4,1.6,0.25,1.8,2.6,0.69,0.6,3.3,3.9,5.7,1.4,0.2,2.4,4.7,7.3
1999,21,1747,SEA,Seattle Supersonics,Rashard Lewis,19,20,7,145,4.7,12.9,0.36,0.2,1.5,0.17,4.5,11.4,0.39,2.0,3.5,0.57,3.2,3.0,6.2,1.0,2.0,0.2,5.0,4.7,11.7
1999,21,2156,SEA,Seattle Supersonics,Moochie Norris,25,12,0,140,3.3,10.3,0.32,1.5,3.9,0.4,1.8,6.4,0.28,1.5,4.1,0.38,1.0,4.1,5.1,6.2,1.8,0.0,4.1,4.4,9.8
1999,21,614,SEA,Seattle Supersonics,James Cotton,23,10,0,59,3.7,11.0,0.33,0.0,1.8,0.0,3.7,9.2,0.4,7.9,11.0,0.72,1.2,4.9,6.1,0.0,1.8,0.0,1.8,3.7,15.3
